Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
742810200200,Campos,BR,BARRACUDA,Petrobras,MAR,3-BR-8-RJS,3BR 0008 RJS,21/03/1993,09/04/1993,09/04/1993,"-22:32:33,768","-40:16:24,927","-22:32:33,768","-40:16:24,927",,,3400,3400,3398.43,,747,12,PARAGON DPDS1 (NOBLE PHOENIX)
742810204600,Campos,BR,BARRACUDA,Petrobras,MAR,3-BR-9-RJS,3BR 0009 RJS,13/11/1993,11/12/1993,11/12/1993,"-22:35:42,026","-40:09:50,894","-22:35:42,026","-40:09:50,894",,,3128,3128,3127.86,,1046,14,PARAGON DPDS3 (NOBLE ROGER EASON)
742810199900,Campos,BR,BARRACUDA,Petrobras,MAR,6-RJS-459-RJ,6RJS 0459 RJ,14/03/1993,18/04/1993,18/04/1993,"-22:36:12,567","-40:14:20,453","-22:36:12,567","-40:14:20,453",,,3696,3696,3695.6,,920,30,
742810200400,Campos,Brasil,,,MAR,1-RJS-452-RJ,1RJS 0452 RJ,13/04/1993,07/05/1993,07/05/1993,"-22:49:17,165","-40:38:54,014","-22:49:17,165","-40:38:54,014",,,3026,3026,3025.86,,542,28,
742810199400,Campos,Brasil,,,MAR,1-RJS-472-RJS,1RJS 0472 RJ,17/02/1993,10/03/1993,10/03/1993,"-22:43:53,740","-40:16:54,385","-22:43:53,740","-40:16:54,385",,,3312,3312,3311.79,0,1104,12,S. C. LANCER
742810199700,Campos,Brasil,,,MAR,1-RJS-481-RJ,1RJS 0481 RJ,24/02/1993,27/03/1993,27/03/1993,"-21:45:43,751","-39:51:39,087","-21:45:43,751","-39:51:39,087",,,3624,3624,3623.65,,1330,24,
742810198800,Campos,Brasil,,,MAR,1-RJS-485-RJS,1RJS 0485 RJ,15/01/1993,16/03/1993,16/03/1993,"-22:54:27,189","-40:50:50,904","-22:54:27,189","-40:50:50,904",,,3154,3154,3153.84,0,112,27,PETROBRAS XXIII
742810203400,Campos,CG,CONGRO,Petrobras,MAR,3-RJS-469-RJS,3RJS 0469 RJ,20/09/1993,19/10/1993,19/10/1993,"-22:32:56,392","-40:25:11,432","-22:32:56,392","-40:25:11,432",,,2826,2826,2825.89,0,449,12,S. C. LANCER
742810201600,Campos,CG,CONGRO,Petrobras,MAR,3-RJS-479-RJS,3RJS 0479 RJ,14/06/1993,08/07/1993,08/07/1993,"-22:31:08,417","-40:21:15,920","-22:31:08,417","-40:21:15,920",,,2931,2931,2930.72,0,512,12,PARAGON DPDS1 (NOBLE PHOENIX)
742810201300,Campos,CO,CORVINA,Petrobras,MAR,7-CO-10D-RJS,7CO 0010D RJS,23/05/1993,23/06/1993,23/06/1993,"-22:34:14,493","-40:30:23,008","-22:34:14,493","-40:30:23,008",,,2851,2851,2801.11,0,255,28,
742810202700,Campos,CO,CORVINA,Petrobras,MAR,7-CO-11D-RJS,7CO 0011D RJS,26/08/1993,11/10/1993,04/10/1993,"-22:34:15,651","-40:30:20,851","-22:34:15,651","-40:30:20,851",,,2874,2874,2778.59,,255,28,
742810205600,Campos,CO,CORVINA,Petrobras,MAR,7-CO-12D-RJS,7CO 0012D RJS,24/12/1993,31/12/1993,31/12/1993,"-22:33:46,591","-40:32:17,389","-22:33:46,591","-40:32:17,389",,,513,513,,,180,28,
742810198700,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,7-CRP-53D-RJS,7CRP 0053D RJS,10/01/1993,05/02/1993,05/02/1993,"-22:14:41,820","-40:26:32,725","-22:14:41,820","-40:26:32,725",,,3215,3215,3118.13,,87,31,
742810199500,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,7-CRP-54D-RJS,7CRP 0054D RJS,14/02/1993,15/04/1993,15/04/1993,"-22:14:41,729","-40:26:32,626","-22:14:41,729","-40:26:32,626",,,3390,3390,3125.51,,87,31,
742810200700,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,7-CRP-55D-RJS,7CRP 0055D RJS,24/04/1993,07/06/1993,07/06/1993,"-22:14:41,833","-40:26:32,615","-22:14:41,833","-40:26:32,615",,,3301,3301,3114.08,,87,31,
742810201500,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,7-CRP-56D-RJS,7CRP 0056D RJS,16/06/1993,16/07/1993,16/07/1993,"-22:14:41,879","-40:26:32,667","-22:14:41,879","-40:26:32,667",,,3441,3441,3054.17,,87,31,
742810202300,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,7-CRP-57D-RJS,7CRP 0057D RJS,30/07/1993,22/08/1993,22/08/1993,"-22:14:41,937","-40:26:32,605","-22:14:41,937","-40:26:32,605",,,3159,3159,3094.41,,87,31,
742810202800,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,7-CRP-58D-RJS,7CRP 0058D RJS,29/08/1993,22/09/1993,22/09/1993,"-22:14:41,683","-40:26:32,578","-22:14:41,683","-40:26:32,578",,,3549,3549,3120.53,,87,31,
742810203600,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,7-CRP-59D-RJS,7CRP 0059D RJS,28/09/1993,27/10/1993,27/10/1993,"-22:14:41,787","-40:26:32,564","-22:14:41,787","-40:26:32,564",,,3475,3475,3130.08,,87,31,
742810204200,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,7-CRP-60D-RJS,7CRP 0060D RJS,03/11/1993,22/11/1993,22/11/1993,"-22:14:41,742","-40:26:32,516","-22:14:41,742","-40:26:32,516",,,3215,3215,3121.98,,87,31,
742810205200,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,7-CRP-61D-RJS,7CRP 0061D RJS,14/12/1993,06/01/1994,06/01/1994,"-22:14:41,648","-40:26:32,416","-22:14:41,648","-40:26:32,416",,,3361,3361,3124.55,,87,31,
742810204900,Campos,MLS,MARLIM SUL,Petrobras,MAR,1-RJS-489-RJ,1RJS 0489 RJ,22/11/1993,21/12/1993,21/12/1993,"-22:28:57,385","-40:10:26,018","-22:28:57,385","-40:10:26,018",,,3751,3751,3750.68,,762,12,PARAGON DPDS1 (NOBLE PHOENIX)
742810203300,Campos,MLS,MARLIM SUL,Petrobras,MAR,3-RJS-443-RJ,3RJS 0443 RJ,14/09/1993,15/10/1993,15/10/1993,"-22:36:33,104","-40:00:42,877","-22:36:33,104","-40:00:42,877",,,4164,4164,4163.33,,1407,14,DISCOVER SEVEN SEAS
742810201800,Campos,MLS,MARLIM SUL,Petrobras,MAR,3-RJS-483A-RJS,3RJS 0483A RJ,28/06/1993,21/07/1993,21/07/1993,"-22:31:36,833","-40:09:16,175","-22:31:36,833","-40:09:16,175",,,3120,3394,3393.33,0,906,14,PARAGON DPDS3 (NOBLE ROGER EASON)
742810201400,Campos,MLS,MARLIM SUL,Petrobras,MAR,3-RJS-483-RJS,3RJS 0483 RJ,12/06/1993,14/06/1993,14/06/1993,"-22:31:36,906","-40:09:15,405","-22:31:36,906","-40:09:15,405",,,1325,1325,1325,0,906,14,PARAGON DPDS3 (NOBLE ROGER EASON)
742810205500,Campos,MLS,MARLIM SUL,Petrobras,MAR,3-RJS-490A-RJ,3RJS 0490A RJ,27/12/1993,08/01/1994,08/01/1994,"-22:32:33,482","-40:05:02,617","-22:32:33,482","-40:05:02,617",,,3081,3081,3081,,1026,30,
742810205400,Campos,MLS,MARLIM SUL,Petrobras,MAR,3-RJS-490-RJ,3RJS 0490 RJ,24/12/1993,25/12/1993,25/12/1993,"-22:32:32,113","-40:05:02,953","-22:32:32,113","-40:05:02,953",,,1387,1387,1386.98,,1054,30,
742810200000,Campos,MRL,MARLIM,Petrobras,MAR,3-RJS-488-RJS,3RJS 0488 RJ,16/03/1993,04/04/1993,04/04/1993,"-22:28:58,040","-40:07:50,212","-22:28:58,040","-40:07:50,212",,,3162,3162,3161.38,0,834,12,S. C. LANCER
742810202600,Campos,MRL,MARLIM,Petrobras,MAR,4-RJS-396D-RJ,4RJS 0396D RJ,23/08/1993,28/09/1993,28/09/1993,"-22:27:19,569","-40:10:48,666","-22:27:19,569","-40:10:48,666",,,3500,3500,3094.83,,692,14,PARAGON DPDS3 (NOBLE ROGER EASON)
742810198600,Campos,MRL,MARLIM,Petrobras,MAR,7-MRL-27D-RJS,7MRL 0027D RJS,08/01/1993,17/02/1993,17/02/1993,"-22:26:20,170","-40:02:08,863","-22:26:20,170","-40:02:08,863",,,3118,3118,2795.36,0,918,14,PARAGON DPDS3 (NOBLE ROGER EASON)
742810199000,Campos,MRL,MARLIM,Petrobras,MAR,7-MRL-29D-RJS,7MRL 0029D RJS,28/01/1993,14/02/1993,14/02/1993,"-22:26:07,126","-40:00:57,512","-22:26:07,126","-40:00:57,512",,,2917,2917,2839.46,0,950,22,TRANSOCEAN LEGEND
742810200100,Campos,MRL,MARLIM,Petrobras,MAR,7-MRL-32D-RJS,7MRL 0032D RJS,20/03/1993,15/04/1993,15/04/1993,"-22:25:47,425","-40:00:56,635","-22:25:47,425","-40:00:56,635",,,3095,3095,2855.61,,925,22,TRANSOCEAN LEGEND
742810200800,Campos,MRL,MARLIM,Petrobras,MAR,8-MRL-30D-RJS,8MRL 0030D RJS,29/04/1993,22/05/1993,22/05/1993,"-22:24:54,939","-40:01:37,765","-22:24:54,939","-40:01:37,765",,,3075,3075,2863.76,0,895,24,TRANSOCEAN LEGEND
742810199600,Campos,MRL,MARLIM,Petrobras,MAR,8-MRL-31D-RJS,8MRL 0031D RJS,21/02/1993,10/03/1993,10/03/1993,"-22:26:07,740","-40:00:58,110","-22:26:07,740","-40:00:58,110",,,3074,3074,2855.92,0,950,22,TRANSOCEAN LEGEND
742810201700,Campos,MRL,MARLIM,Petrobras,MAR,8-MRL-33D-RJS,8MRL 0033D RJS,29/06/1993,22/07/1993,22/07/1993,"-22:25:33,200","-40:02:26,315","-22:25:33,200","-40:02:26,315",,,3325,3325,2834.99,,905,22,TRANSOCEAN LEGEND
742810205000,Campos,MRL,MARLIM,Petrobras,MAR,8-MRL-34D-RJS,8MRL 0034D RJS,04/12/1993,20/12/1993,20/12/1993,"-22:26:21,190","-40:02:12,190","-22:26:21,190","-40:02:12,190",,,3102,3102,2834.6,0,930,22,TRANSOCEAN LEGEND
742810203700,Campos,MRL,MARLIM,Petrobras,MAR,8-MRL-35-RJS,8MRL 0035 RJS,01/10/1993,22/10/1993,22/10/1993,"-22:25:09,515","-40:02:22,988","-22:25:09,515","-40:02:22,988",,,2868,2868,2867.66,0,880,22,TRANSOCEAN LEGEND
742810204100,Campos,MRL,MARLIM,Petrobras,MAR,8-MRL-36D-RJS,8MRL 0036D RJS,27/10/1993,15/11/1993,15/11/1993,"-22:25:07,598","-40:02:22,382","-22:25:07,598","-40:02:22,382",,,3183,3183,2831.63,0,860,22,TRANSOCEAN LEGEND
742810200500,Campos,PM,PAMPO,Trident Energy,MAR,7-PM-33D-RJS,7PM 0033D RJS,09/04/1993,27/07/1993,27/07/1993,"-22:49:13,191","-40:46:17,885","-22:49:13,191","-40:46:17,885",,,3286,3286,3041.35,0,114,25,PETROBRAS XVII
742810203500,Campos,VD,VOADOR,Petrobras,MAR,3-RJS-463-RJ,3RJS 0463 RJ,21/09/1993,03/10/1993,03/10/1993,"-22:23:51,492","-40:08:50,421","-22:23:51,492","-40:08:50,421",,,2808,2808,2807.53,,611,12,PARAGON DPDS1 (NOBLE PHOENIX)
742810202500,Campos,VD,VOADOR,Petrobras,MAR,3-RJS-464-RJ,3RJS 0464 RJ,09/08/1993,27/08/1993,27/08/1993,"-22:22:09,455","-40:09:07,905","-22:22:09,455","-40:09:07,905",,,2762,2762,2759.39,,469,12,PARAGON DPDS1 (NOBLE PHOENIX)
300960424100,Ceará,Brasil,,,MAR,1-CES-112-CE,1CES 0112 CE,18/02/1993,18/04/1993,18/04/1993,"-02:54:26,647","-38:38:26,303","-02:54:26,647","-38:38:26,303",,,4450,4450,4446.42,,1290,14,DISCOVER SEVEN SEAS
300960555100,Ceará,Brasil,,,MAR,9-PTMU-1-CES,9PTMU0001 CES,10/11/1993,18/11/1993,18/11/1993,"-03:41:49,333","-38:32:54,831","-03:41:49,333","-38:32:54,831",,,,5300,5300,,50,10,
300960442100,Ceará,CR,CURIMÃ,Petrobras,MAR,7-CR-25-CES,7CR 0025 CES,16/12/1993,01/01/1994,01/01/1994,"-03:05:48,673","-38:46:57,548","-03:05:48,673","-38:46:57,548",,,2218,2218,2217.67,,46,26,PETROBRAS III
300960423200,Ceará,XA,ESPADA,Petrobras,MAR,7-EP-7D-CES,7EP 0007D CES,26/01/1993,19/02/1993,19/02/1993,"-03:08:00,640","-38:49:09,486","-03:08:00,640","-38:49:09,486",,,2117,2117,1688.69,,36,29,PETROBRAS V
202560565000,Cumuruxatiba,Brasil,,,MAR,1-BAS-103A-BA,1BAS 0103A BA,11/04/1993,13/06/1993,13/06/1993,"-16:41:01,340","-38:50:34,784","-16:41:01,340","-38:50:34,784",,,3239,3239,3239,,31.3,28.5,
202560564500,Cumuruxatiba,Brasil,,,MAR,1-BAS-103-BA,1BAS 0103 BA,22/03/1993,02/04/1993,02/04/1993,"-16:41:01,270","-38:50:34,295","-16:41:01,270","-38:50:34,295",,,486,486,486,,31.3,28.5,
202560566400,Cumuruxatiba,B104,ÁREA DO BAS104,Petrobras,MAR,1-BAS-104-BAS,1BAS 0104 BA,08/07/1993,26/09/1993,26/09/1993,"-17:21:46,313","-38:38:31,930","-17:21:46,313","-38:38:31,930",,,3730,3730,3730,0,32.3,28.5,
342700034300,Espírito Santo,Brasil,,,TERRA,1-LZ-2-ES,1LZ 0002 ES,14/02/1993,28/02/1993,28/02/1993,"-19:26:18,188","-39:43:56,287","-19:26:18,188","-39:43:56,287",,,2160,2160,2160,,,10,SONDA CONVENCIONAL 60
342700034200,Espírito Santo,Brasil,,,TERRA,1-SMO-4-ES,1SMO 0004 ES,01/02/1993,10/02/1993,10/02/1993,"-18:47:20,901","-39:48:28,576","-18:47:20,901","-39:48:28,576",,,1472,1472,1472,,,12,SONDA CONVENCIONAL 60
342700034400,Espírito Santo,FC,FAZENDA CEDRO,Petrobras,TERRA,7-FC-40-ES,7FC 0040 ES,18/02/1993,02/03/1993,02/03/1993,"-19:02:22,281","-39:48:13,927","-19:02:22,281","-39:48:13,927",,,1809,1809,1809,,,9,SONDA CONVENCIONAL 91
342700034700,Espírito Santo,FCN,FAZENDA CEDRO NORTE,Petrobras,TERRA,7-FCN-38-ES,7FCN 0038 ES,09/05/1993,19/05/1993,19/05/1993,"-19:01:09,377","-39:47:45,876","-19:01:09,377","-39:47:45,876",,,1650,1650,1650,,,10,SONDA CONVENCIONAL 60
342700034500,Espírito Santo,FQ,FAZENDA QUEIMADAS,Petrobras,TERRA,7-FQ-53-ES,7FQ 0053 ES,06/03/1993,14/03/1993,14/03/1993,"-19:00:48,779","-39:47:31,397","-19:00:48,779","-39:47:31,397",,,1713,1713,1713,,,9,SONDA CONVENCIONAL 60
342700034800,Espírito Santo,FQ,FAZENDA QUEIMADAS,Petrobras,TERRA,7-FQ-54-ES,7FQ 0054 ES,28/05/1993,05/06/1993,05/06/1993,"-18:59:56,071","-39:47:39,690","-18:59:56,071","-39:47:39,690",,,1710,1710,1710,,,10,SONDA CONVENCIONAL 60
342700035100,Espírito Santo,FSL,FAZENDA SANTA LUZIA,Petrobras,TERRA,4-FSL-4-ES,4FSL 0004 ES,09/07/1993,13/09/1993,13/09/1993,"-19:20:37,029","-39:47:26,965","-19:20:37,029","-39:47:26,965",,,2450,2450,2444.13,,,9,SONDA CONVENCIONAL 60
342700034600,Espírito Santo,FSR,FAZENDA SÃO RAFAEL,Petrobras,TERRA,1-IP-3-ES,1IP 0003 ES,20/03/1993,26/04/1993,26/04/1993,"-19:17:31,830","-39:45:49,262","-19:17:31,830","-39:45:49,262",,,2620,2620,2620,0,0,8,SONDA CONVENCIONAL 60
342700035000,Espírito Santo,LB,LAGOA BONITA,Petrobras,TERRA,1-LB-2-ES,1LB 0002 ES,15/06/1993,02/07/1993,02/07/1993,"-19:12:01,432","-39:51:29,480","-19:12:01,432","-39:51:29,480",,,1248,1248,1248,4,0,9,SONDA CONVENCIONAL 60
342700035700,Espírito Santo,LS,LAGOA SURUACA,Petrobras,TERRA,7-LS-69DP-ES,7LS 0069DPES,06/12/1993,25/12/1993,25/12/1993,"-19:11:00,100","-39:44:44,492","-19:11:00,100","-39:44:44,492",,,2380,2380,2369.9,,,8,SONDA CONVENCIONAL 60
202600035300,Mucuri,Brasil,,,TERRA,1-FFA-1-BA,1FFA 0001 BA,15/10/1993,02/11/1993,02/11/1993,"-17:37:44,559","-39:12:01,936","-17:37:44,559","-39:12:01,936",,,1401,1401,1401,,,10,SONDA CONVENCIONAL 60
202600035400,Mucuri,Brasil,,,TERRA,1-RMO-1-BA,1RMO 0001 BA,17/11/1993,25/11/1993,25/11/1993,"-17:39:58,160","-39:15:22,163","-17:39:58,160","-39:15:22,163",,,994,994,994,,,13,SONDA CONVENCIONAL 60
600760066200,Pará - Maranhão,,ÁREA DO PAS-011,,MAR,1-PAS-25-PAS,1PAS 0025 PA,03/05/1993,15/06/1993,15/06/1993,"+00:59:43,300","-46:02:08,633","+00:59:43,300","-46:02:08,633",,,3501,3501,3501,0,1234,14,DISCOVER SEVEN SEAS
543200752600,Parecis - Alto Xingu,Brasil,,,TERRA,2-FI-1-MT,2FI 0001 MT,04/09/1993,01/12/1993,01/12/1993,"-14:05:09,588","-57:59:40,841","-14:05:09,587","-57:59:40,842",,,2386,2386,2386,,,644,
721000431600,Potiguar,ALG_R13AM,ALTO ALEGRE,Perícia,TERRA,1-ALG-1-RN,1ALG 0001 RN,13/06/1993,09/07/1993,09/07/1993,"-05:03:04,630","-36:54:28,573","-05:03:04,630","-36:54:28,573",,,2562,2562,2561.7,0,0,114,SONDA CONVENCIONAL 106
721000430200,Potiguar,ARG,ALTO DO RODRIGUES,Petrobras,TERRA,7-ARG-356-RN,7ARG 0356 RN,15/05/1993,16/05/1993,16/05/1993,"-05:19:25,805","-36:46:10,544","-05:19:25,805","-36:46:10,544",,,326,326,326,,,36,SONDA CONVENCIONAL 86
721000430300,Potiguar,ARG,ALTO DO RODRIGUES,Petrobras,TERRA,7-ARG-357-RN,7ARG 0357 RN,17/05/1993,20/05/1993,20/05/1993,"-05:19:19,238","-36:46:17,019","-05:19:19,238","-36:46:17,019",,,327,327,327,,,39,SONDA CONVENCIONAL 86
721000430500,Potiguar,ARG,ALTO DO RODRIGUES,Petrobras,TERRA,7-ARG-358-RN,7ARG 0358 RN,21/05/1993,22/05/1993,22/05/1993,"-05:19:25,867","-36:45:50,992","-05:19:25,867","-36:45:50,992",,,373,373,373,,,23,SONDA CONVENCIONAL 86
721000430600,Potiguar,ARG,ALTO DO RODRIGUES,Petrobras,TERRA,7-ARG-359-RN,7ARG 0359 RN,23/05/1993,25/05/1993,25/05/1993,"-05:19:25,741","-36:45:44,644","-05:19:25,741","-36:45:44,644",,,377,377,377,,,21,SONDA CONVENCIONAL 86
721000430700,Potiguar,ARG,ALTO DO RODRIGUES,Petrobras,TERRA,7-ARG-360-RN,7ARG 0360 RN,26/05/1993,27/05/1993,27/05/1993,"-05:19:12,830","-36:46:17,216","-05:19:12,830","-36:46:17,216",,,320,320,320,,,35,SONDA CONVENCIONAL 86
