Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081150351600,Alagoas,Brasil,,,TERRA,1-BAR-2-AL,1BAR 0002 AL,03/03/1988,20/03/1988,20/03/1988,"-10:10:52,266","-36:12:16,827","-10:10:52,266","-36:12:16,827",,,,1100,1100,,,44,SONDA CONVENCIONAL 24
081150352000,Alagoas,Brasil,,,TERRA,1-RN-2-AL,1RN 0002 AL,07/03/1988,15/04/1988,15/04/1988,"-09:46:11,197","-35:54:50,313","-09:46:11,197","-35:54:50,313",,,,3303,3301.84,,,94,SONDA CONVENCIONAL 110
081150359000,Alagoas,Brasil,,,TERRA,1-UL-1-AL,1UL 0001 AL,03/10/1988,30/10/1988,30/10/1988,"-09:33:24,976","-35:54:40,967","-09:33:24,976","-35:54:40,967",,,,1696,1696,,,20,SONDA CONVENCIONAL 26
081150061500,Alagoas,Brasil,,,TERRA,9-MINA-14-AL,9MINA0014 AL,27/09/1988,04/11/1988,04/11/1988,"-09:38:19,354","-35:44:48,308","-09:38:19,354","-35:44:48,308",,,,1117,1117,,,8.5,
081150817900,Alagoas,Brasil,,,TERRA,9-MINA-15-AL,9MINA0015 AL,24/12/1988,04/01/1989,04/01/1989,"-09:38:21,045","-35:44:51,111","-09:38:21,045","-35:44:51,111",,,,1129,1128.82,,,8,SONDA CONVENCIONAL 92
081150817600,Alagoas,Brasil,,,TERRA,9-MINA-18D-AL,9MINA0018D AL,08/10/1988,23/10/1988,23/10/1988,"-09:38:07,715","-35:44:59,199","-09:38:07,715","-35:44:59,199",,,,1270,1266.38,,,8,SONDA CONVENCIONAL 92
081150817500,Alagoas,Brasil,,,TERRA,9-MINA-19D-AL,9MINA0019D AL,14/09/1988,01/10/1988,01/10/1988,"-09:38:02,638","-35:45:00,072","-09:38:02,638","-35:45:00,072",,,,1215,1197.27,,,8,SONDA CONVENCIONAL 92
081150817700,Alagoas,Brasil,,,TERRA,9-MINA-21D-AL,9MINA0021D AL,28/10/1988,23/11/1988,23/11/1988,"-09:38:13,205","-35:44:57,357","-09:38:13,205","-35:44:57,357",,,,1250,1242.63,,,8,SONDA CONVENCIONAL 92
081150817800,Alagoas,Brasil,,,TERRA,9-MINA-23-AL,9MINA0023 AL,29/11/1988,17/12/1988,17/12/1988,"-09:38:18,482","-35:44:53,204","-09:38:18,482","-35:44:53,204",,,,1167,1167,,,8,SONDA CONVENCIONAL 92
081150348400,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-123-AL,7FU 0123 AL,05/01/1988,02/02/1988,02/02/1988,"-09:47:04,269","-36:07:51,387","-09:47:04,269","-36:07:51,387",,,,2250,2250,,,54,SONDA CONVENCIONAL 24
081150352900,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-124-AL,7FU 0124 AL,26/03/1988,24/04/1988,24/04/1988,"-09:47:10,001","-36:07:59,470","-09:47:10,001","-36:07:59,470",,,,2323,2313.91,,,129,SONDA CONVENCIONAL 24
081160351400,Alagoas,PARU,PARU,Petrobras,MAR,3-ALS-22-ALS,3ALS 0022 AL,02/03/1988,07/04/1988,07/04/1988,"-10:18:31,732","-36:05:57,199","-10:18:31,732","-36:05:57,199",,,0,2444,2424.64,0,23,26,
081150359600,Alagoas,PIR,PILAR,Petrobras,TERRA,3-PIR-145-AL,3PIR 0145 AL,15/10/1988,05/01/1989,05/01/1989,"-09:34:36,827","-35:54:21,263","-09:34:36,827","-35:54:21,263",,,,3257,3220.71,,,119,SONDA CONVENCIONAL 110
081150350300,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-136D-AL,7PIR 0136D AL,12/02/1988,23/02/1988,23/02/1988,"-09:36:01,669","-35:56:03,928","-09:36:01,669","-35:56:03,928",,,,1317,1198.35,,,53,SONDA CONVENCIONAL 24
081150354600,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-141-AL,7PIR 0141 AL,07/05/1988,20/05/1988,20/05/1988,"-09:36:15,767","-35:55:12,488","-09:36:15,767","-35:55:12,488",,,,1290,1288.4,,,85,SONDA CONVENCIONAL 24
081150355000,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-143-AL,7PIR 0143 AL,26/05/1988,02/06/1988,02/06/1988,"-09:36:31,787","-35:53:54,128","-09:36:31,787","-35:53:54,128",,,,1116,1116,,,116,SONDA CONVENCIONAL 24
081150356300,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-144-AL,7PIR 0144 AL,26/06/1988,23/07/1988,23/07/1988,"-09:35:08,733","-35:54:32,387","-09:35:08,733","-35:54:32,387",,,,2272,2250.76,,,115,SONDA CONVENCIONAL 26
081150353500,Alagoas,PIR,PILAR,Petrobras,TERRA,9-PIR-137-AL,9PIR 0137 AL,12/03/1988,31/03/1988,31/03/1988,"-09:36:02,111","-35:55:19,020","-09:36:02,111","-35:55:19,020",,,,85,85,,,114.9,
081150355200,Alagoas,PIR,PILAR,Petrobras,TERRA,9-PIR-138-AL,9PIR 0138 AL,10/05/1988,12/05/1988,12/05/1988,"-09:36:19,963","-35:54:38,966","-09:36:19,963","-35:54:38,966",,,,48,48,,,65,
081150355300,Alagoas,PIR,PILAR,Petrobras,TERRA,9-PIR-139-AL,9PIR 0139 AL,13/05/1988,16/05/1988,16/05/1988,"-09:36:21,158","-35:54:23,606","-09:36:21,158","-35:54:23,606",,,,81,81,,,111.5,
081150355400,Alagoas,PIR,PILAR,Petrobras,TERRA,9-PIR-140-AL,9PIR 0140 AL,14/05/1988,17/05/1988,17/05/1988,"-09:36:23,004","-35:54:19,242","-09:36:23,004","-35:54:19,242",,,,81,81,,,111,
081150355500,Alagoas,PIR,PILAR,Petrobras,TERRA,9-PIR-142-AL,9PIR 0142 AL,18/05/1988,24/05/1988,24/05/1988,"-09:36:40,293","-35:54:22,900","-09:36:40,293","-35:54:22,900",,,,85,85,,,110,
081150357500,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-SMC-43-AL,7SMC 0043 AL,22/08/1988,11/09/1988,11/09/1988,"-09:51:57,905","-36:08:00,291","-09:51:57,905","-36:08:00,291",,,,1860,1855.95,,,111,SONDA CONVENCIONAL 26
081150348700,Alagoas,,PIAÇABUÇU,,TERRA,3-PIA-23-AL,3PIA 0023 AL,12/01/1988,01/02/1988,01/02/1988,"-10:23:42,362","-36:20:15,442","-10:23:42,362","-36:20:15,442",,,0,1848,1844.86,0,0,8,SONDA CONVENCIONAL 26
202660521800,Almada,Brasil,,,MAR,1-BAS-82-BA,1BAS 0082 BA,04/09/1988,04/10/1988,04/10/1988,"-14:44:48,342","-38:57:28,522","-14:44:48,342","-38:57:28,522",,,2215,2215,2215,,38,25.29999,
202660524300,Almada,Brasil,,,MAR,1-BAS-83-BA,1BAS 0083 BA,10/10/1988,06/11/1988,06/11/1988,"-14:45:10,981","-38:55:23,734","-14:45:10,981","-38:55:23,734",,,2904,2904,2904,,44,24.7,
