Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
08115022447,Alagoas,BT-SEAL-2,ANAMBÉ,Petrobras,TERRA,1-BRSA-513D-AL,1FRO4DAL,19/07/2007,29/10/2007,22/04/2008,"-09:44:07,443","-36:05:06,195","-09:44:07,443","-36:05:06,195","-09:44:06,696","-36:04:56,810",3617,3735,2900,6.1,0,125,DRILLFOR-07
08115022453,Alagoas,BT-SEAL-2,ANAMBÉ,Petrobras,TERRA,7-ANB-5D-AL,7ANB5DAL,23/07/2007,,13/08/2007,"-09:44:08,440","-36:03:39,826","-09:44:08,440","-36:03:39,826","-09:44:10,725","-36:03:33,283",0,1970,1800,114.9,0,120,SONDA CONVENCIONAL 91
08115022503,Alagoas,BT-SEAL-2,ANAMBÉ,Petrobras,TERRA,7-ANB-6DP-AL,7ANB6DPAL,16/08/2007,,30/08/2007,"-09:44:10,140","-36:03:40,860","-09:44:08,440","-36:03:39,826","-09:44:18,593","-36:03:44,359",2032,1999,1800,114.9,0,120,SONDA CONVENCIONAL 91
08115022532,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-145D-AL,7FU145DAL,05/09/2007,04/10/2007,06/10/2007,"-09:46:34,254","-36:09:18,402","-09:46:34,254","-36:09:18,402","-09:46:38,507","-36:09:21,382",1825,1700,1605,35,0,40,SONDA CONVENCIONAL 91
08115022596,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-146D-AL,7FU146DAL,10/10/2007,03/11/2007,13/11/2007,"-09:47:02,455","-36:09:14,178","-09:47:02,455","-36:09:11,178","-09:47:02,788","-36:09:14,853",1944,1920,1650,129.05,0,134.03,SONDA CONVENCIONAL 91
08115022605,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-228D-AL,7PIR228DAL,13/10/2007,20/05/2008,,"-09:37:19,949","-35:54:31,164","-09:37:20,083","-35:54:31,091",,,0,4850,4500,13.56,0,23,SONDA CONVENCIONAL 109
08115022151,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-232D-AL,7PIR232DAL,18/01/2007,,06/02/2007,"-09:36:03,692","-35:55:45,928","-09:36:03,692","-35:55:45,928","-09:36:06,165","-35:55:38,085",0,1200,1050,73.4,0,78,SONDA CONVENCIONAL 91
08115022183,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-233D-AL,7PIR233DAL,09/02/2007,,09/03/2007,"-09:36:15,068","-35:55:19,681","-09:36:15,068","-35:55:19,681","-09:36:16,526","-35:55:16,580",0,1500,1220,68.7,0,74,SONDA CONVENCIONAL 91
08115022240,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-234D-AL,7PIR234DAL,18/03/2007,,15/04/2007,"-09:35:39,417","-35:53:08,634","-09:35:39,417","-35:53:08,634","-09:35:40,568","-35:53:36,587",0,1100,845,103.68,0,109,SONDA CONVENCIONAL 91
08115022288,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-235D-AL,7PIR235DAL,18/04/2007,,26/04/2007,"-09:35:21,761","-35:53:15,890","-09:35:21,761","-35:53:15,890","-09:35:15,311","-35:53:11,957",0,900,720,104.1,0,109,SONDA CONVENCIONAL 91
