Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081160150300,Alagoas,Brasil,,,MAR,1-ALS-2-AL,1ALS 0002 AL,19/11/1968,24/02/1969,24/02/1969,"-09:42:47,690","-35:40:32,770","-09:42:47,690","-35:40:32,770",,,,3410,3410,,21.4,20.2,PETROBRAS I
081150050000,Alagoas,Brasil,,,TERRA,1-SR-1-AL,1SR 0001 AL,27/08/1968,08/11/1968,08/11/1968,"-09:41:47,530","-35:49:18,138","-09:41:47,530","-35:49:18,138",,,,2560,2560,,,84,SONDA CONVENCIONAL 59
081150046600,Alagoas,Brasil,,,TERRA,1-VJ-2-AL,1VJ 0002 AL,16/02/1968,28/03/1968,28/03/1968,"-10:00:17,573","-36:01:38,035","-10:00:17,573","-36:01:38,035",,,,1679,1679,,,47,SONDA CONVENCIONAL 43
081150048200,Alagoas,Brasil,,,TERRA,1-VJ-3-AL,1VJ 0003 AL,15/04/1968,05/05/1968,05/05/1968,"-09:59:40,958","-36:03:06,326","-09:59:40,958","-36:03:06,326",,,,1000,1000,,,54,SONDA CONVENCIONAL 43
081150056000,Alagoas,Brasil,,,TERRA,9-MINA-2-AL,9MINA0002 AL,01/10/1968,02/01/1969,02/01/1969,"-09:37:50,031","-35:44:47,394","-09:37:50,031","-35:44:47,394",,,,1140,1140,,,6,
081150048800,Alagoas,Brasil,,,TERRA,9-MINA-3-AL,9MINA0003 AL,01/05/1968,11/06/1968,11/06/1968,"-09:37:51,781","-35:45:01,765","-09:37:51,781","-35:45:01,765",,,,1152,1152,,,6,
081150047200,Alagoas,FU,FURADO,Petrobras,TERRA,1-FU-1-AL,1FU 0001 AL,07/03/1968,20/06/1968,20/06/1968,"-09:45:54,818","-36:09:43,120","-09:45:54,818","-36:09:43,120",,,,2503,2503,,,23,SONDA CONVENCIONAL 59
081150051400,Alagoas,PIR,PILAR,Petrobras,TERRA,1-NEP-1-AL,1NEP 0001 AL,01/10/1968,18/12/1968,18/12/1968,"-09:34:56,272","-35:55:29,917","-09:34:56,272","-35:55:29,917",,,0,2052.5,2052.5,0,0,120,SONDA CONVENCIONAL 50
081150054300,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,1-SMC-3-AL,1SMC 0003 AL,06/12/1968,26/06/1969,26/06/1969,"-09:51:55,429","-36:05:47,002","-09:51:55,429","-36:05:47,002",,,,2890,2890,,,94,SONDA CONVENCIONAL 59
081150050300,Alagoas,,PIAÇABUÇU,,TERRA,1-PIA-21-AL,1PIA 0021 AL,04/09/1968,30/09/1968,30/09/1968,"-10:22:02,910","-36:23:14,616","-10:22:02,910","-36:23:14,616",,,0,737,737,0,0,7,SONDA CONVENCIONAL 43
