Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
721010020400,Potiguar,UB,UBARANA,Petrobras,MAR,3-UB-3-RNS,3UB 0003 RNS,12/05/1974,17/06/1974,17/06/1974,"-04:54:38,017","-36:20:07,231","-04:54:38,017","-36:20:07,231",,,2604,2604,2604,,14,27,
721010021000,Potiguar,UB,UBARANA,Petrobras,MAR,3-UB-5-RNS,3UB 0005 RNS,04/07/1974,16/09/1974,16/09/1974,"-04:56:39,849","-36:20:45,897","-04:56:39,849","-36:20:45,897",,,2647.5,2647.5,2647.5,,13,22,
202400280200,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-18-BA,7A 0018 BA,17/09/1974,28/09/1974,28/09/1974,"-12:47:31,267","-38:25:46,151","-12:47:31,267","-38:25:46,151",,,695,695,695,,,19.79999,SONDA CONVENCIONAL 27
202400277900,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-247D-BA,7AG 0247D BA,05/06/1974,08/08/1974,08/08/1974,"-12:23:55,926","-38:20:53,893","-12:23:55,926","-38:20:53,893",,,1550,1550,1509.82,,,85,SONDA CONVENCIONAL 65
202400280900,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-248-BA,7AG 0248 BA,11/10/1974,31/10/1974,31/10/1974,"-12:23:58,379","-38:21:10,640","-12:23:58,379","-38:21:10,640",,,1390,1390,1390,,,148.6,SONDA CONVENCIONAL 27
202400275500,Recôncavo,APR,APRAIÚS,Petrobras,TERRA,1-APR-2-BA,1APR 0002 BA,01/02/1974,21/02/1974,21/02/1974,"-12:16:43,483","-38:10:14,682","-12:16:43,483","-38:10:14,682",,,1497,1497,1497,,,101.3,SONDA CONVENCIONAL 26
202400275900,Recôncavo,APR,APRAIÚS,Petrobras,TERRA,3-APR-3D-BA,3APR 0003D BA,25/02/1974,03/04/1974,03/04/1974,"-12:16:43,483","-38:10:14,682","-12:16:43,483","-38:10:14,682",,,2286,2286,2129.99,,,101.3,SONDA CONVENCIONAL 26
202400279900,Recôncavo,APR,APRAIÚS,Petrobras,TERRA,3-APR-5-BA,3APR 0005 BA,07/09/1974,04/10/1974,04/10/1974,"-12:16:44,313","-38:09:55,127","-12:16:44,313","-38:09:55,127",,,2000,2000,1985.17,,,78.9,SONDA CONVENCIONAL 34
202400277200,Recôncavo,AR,ARAÇÁS,Petrobras,TERRA,7-AR-137-BA,7AR 0137 BA,04/05/1974,27/06/1974,27/06/1974,"-12:06:27,105","-38:09:28,194","-12:06:27,105","-38:09:28,194",,,3158,3158,3158,,,162,SONDA CONVENCIONAL 68
202400278900,Recôncavo,BA,BURACICA,Petrobras,TERRA,7-BA-120-BA,7BA 0120 BA,28/07/1974,11/08/1974,11/08/1974,"-12:11:54,436","-38:28:11,567","-12:11:54,436","-38:28:11,567",,,750,750,750,,,198.1,SONDA CONVENCIONAL 38
202400279400,Recôncavo,BA,BURACICA,Petrobras,TERRA,7-BA-121-BA,7BA 0121 BA,21/08/1974,10/09/1974,10/09/1974,"-12:12:08,297","-38:29:16,569","-12:12:08,297","-38:29:16,569",,,784.5,784.5,784.5,,,226,SONDA CONVENCIONAL 38
202400280400,Recôncavo,BA,BURACICA,Petrobras,TERRA,7-BA-122-BA,7BA 0122 BA,18/09/1974,27/09/1974,27/09/1974,"-12:12:06,853","-38:29:41,699","-12:12:06,853","-38:29:41,699",,,800,800,800,,,247,SONDA CONVENCIONAL 38
202400280800,Recôncavo,BA,BURACICA,Petrobras,TERRA,7-BA-123-BA,7BA 0123 BA,03/10/1974,09/10/1974,09/10/1974,"-12:11:57,016","-38:28:34,137","-12:11:57,016","-38:28:34,137",,,740,740,740,,,187.39999,SONDA CONVENCIONAL 38
202400282100,Recôncavo,BA,BURACICA,Petrobras,TERRA,7-BA-125-BA,7BA 0125 BA,22/11/1974,28/11/1974,28/11/1974,"-12:12:14,281","-38:28:45,663","-12:12:14,281","-38:28:45,663",,,750,750,750,,,199.8,SONDA CONVENCIONAL 38
202400282600,Recôncavo,BA,BURACICA,Petrobras,TERRA,7-BA-126-BA,7BA 0126 BA,06/12/1974,12/12/1974,12/12/1974,"-12:12:18,691","-38:29:22,076","-12:12:18,691","-38:29:22,076",,,785,785,785,,,230.3,SONDA CONVENCIONAL 38
202400281200,Recôncavo,BA,BURACICA,Petrobras,TERRA,8-BA-124-BA,8BA 0124 BA,17/10/1974,15/11/1974,15/11/1974,"-12:12:26,993","-38:29:59,940","-12:12:26,993","-38:29:59,940",,,835,835,835,,,170.8,SONDA CONVENCIONAL 38
202400281100,Recôncavo,Brasil,,,TERRA,1-JV-2-BA,1JV 0002 BA,15/10/1974,30/11/1974,30/11/1974,"-12:15:40,656","-38:07:49,019","-12:15:40,656","-38:07:49,019",,,2640,2640,2634.13,,,103,SONDA CONVENCIONAL 68
202400282800,Recôncavo,Brasil,,,TERRA,1-JV-3D-BA,1JV 0003D BA,10/12/1974,31/03/1975,31/03/1975,"-12:15:40,656","-38:07:49,019","-12:15:40,656","-38:07:49,019",,,2829,2829,2654.15,,,103,SONDA CONVENCIONAL 68
202400277800,Recôncavo,Brasil,,,TERRA,1-OIT-1-BA,1OIT 0001 BA,01/06/1974,10/09/1974,10/09/1974,"-12:18:34,504","-38:07:28,750","-12:18:34,504","-38:07:28,750",,,3203,3203,3192.12,,,104.69999,SONDA CONVENCIONAL 26
202400278000,Recôncavo,Brasil,,,TERRA,1-PRN-1-BA,1PRN 0001 BA,11/06/1974,28/07/1974,28/07/1974,"-12:00:16,519","-38:05:46,502","-12:00:16,519","-38:05:46,502",,,2429,2429,2425.11,,,107,SONDA CONVENCIONAL 34
202400281300,Recôncavo,Brasil,,,TERRA,1-PRN-3-BA,1PRN 0003 BA,17/10/1974,13/11/1974,13/11/1974,"-11:58:32,641","-38:06:03,253","-11:58:32,641","-38:06:03,253",,,1996,1996,1992.6,,,165,SONDA CONVENCIONAL 34
202400282400,Recôncavo,Brasil,,,TERRA,1-PRN-4-BA,1PRN 0004 BA,03/12/1974,14/01/1975,14/01/1975,"-11:59:30,464","-38:03:57,442","-11:59:30,464","-38:03:57,442",,,2214,2214,2208.24,,,128,SONDA CONVENCIONAL 34
202400279100,Recôncavo,Brasil,,,TERRA,1-PS-4-BA,1PS 0004 BA,07/08/1974,12/09/1974,12/09/1974,"-12:23:42,924","-38:08:51,127","-12:23:42,924","-38:08:51,127",,,1495.4,1495.4,1493.64,,,108.8,SONDA CONVENCIONAL 53
202400282000,Recôncavo,Brasil,,,TERRA,1-RBS-1-BA,1RBS 0001 BA,17/11/1974,14/02/1975,14/02/1975,"-12:30:39,642","-38:12:01,201","-12:30:39,642","-38:12:01,201",,,2239,2239,2229.94,,,47.79999,SONDA CONVENCIONAL 27
202400279300,Recôncavo,Brasil,,,TERRA,4-APR-4-BA,4APR 0004 BA,12/08/1974,22/08/1974,22/08/1974,"-12:16:36,666","-38:11:14,187","-12:16:36,666","-38:11:14,187",,,1273,1273,1269.61,,,84.59999,SONDA CONVENCIONAL 34
202400275700,Recôncavo,BT-REC-10,LAGOA DO PAULO SUL,Recôncavo E&P,TERRA,1-LPC-1-BA,1LPC 0001 BA,04/02/1974,16/03/1974,16/03/1974,"-12:15:26,258","-38:09:17,676","-12:15:26,258","-38:09:17,676",,,2285.5,2285.5,2284.79,0,0,104.5,SONDA CONVENCIONAL 29
202400278300,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-171-BA,7C 0171 BA,27/06/1974,20/07/1974,20/07/1974,"-12:39:43,578","-38:33:31,775","-12:39:43,578","-38:33:31,775",,,969,969,969,,,37.5,SONDA CONVENCIONAL 27
202400279000,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-172-BA,7C 0172 BA,02/08/1974,01/09/1974,01/09/1974,"-12:41:03,623","-38:33:02,125","-12:41:03,623","-38:33:02,125",,,1311,1311,1311,,,36.7,SONDA CONVENCIONAL 27
202400276800,Recôncavo,CS,CASSARONGONGO,Petrobras,TERRA,7-CS-33-BA,7CS 0033 BA,03/04/1974,15/04/1974,15/04/1974,"-12:23:17,311","-38:31:00,614","-12:23:17,311","-38:31:00,614",,,1542,1542,1542,,,124.8,SONDA CONVENCIONAL 47
202400274700,Recôncavo,DJM,DOM JOÃO MAR,Petrobras,MAR,7-DJ-660-BA,7DJ 0660 BA,07/01/1974,25/01/1974,25/01/1974,"-12:38:27,663","-38:39:29,791","-12:38:27,663","-38:39:29,791",,,340,340,340,,,4.69999,SONDA CONVENCIONAL 55
202400275300,Recôncavo,DJM,DOM JOÃO MAR,Petrobras,MAR,7-DJ-661-BA,7DJ 0661 BA,28/01/1974,07/02/1974,07/02/1974,"-12:43:29,171","-38:40:44,534","-12:43:29,171","-38:40:44,534",,,435,435,435,,5.6,4.8,SONDA CONVENCIONAL 55
202400275800,Recôncavo,DJM,DOM JOÃO MAR,Petrobras,MAR,7-DJ-662-BA,7DJ 0662 BA,10/02/1974,19/02/1974,19/02/1974,"-12:40:47,659","-38:40:50,472","-12:40:47,659","-38:40:50,472",,,365,365,365,,,5,SONDA CONVENCIONAL 55
202400274800,Recôncavo,FI,FAZENDA IMBÉ,Petrobras,TERRA,4-FI-38-BA,4FI 0038 BA,07/01/1974,18/01/1974,18/01/1974,"-12:00:01,451","-37:59:28,413","-12:00:01,451","-37:59:28,413",,,1070,1070,1070,,,90,SONDA CONVENCIONAL 47
202400278600,Recôncavo,FI,FAZENDA IMBÉ,Petrobras,TERRA,7-FI-39-BA,7FI 0039 BA,20/07/1974,20/09/1974,20/09/1974,"-12:02:24,528","-38:00:56,755","-12:02:24,528","-38:00:56,755",,,2563.8,2563.8,2563.8,,,138.69999,SONDA CONVENCIONAL 68
202400276900,Recôncavo,LV,LAGOA VERDE,Petrobras,TERRA,1-LV-1-BA,1LV 0001 BA,04/04/1974,16/05/1974,16/05/1974,"-12:19:57,861","-38:07:41,224","-12:19:57,861","-38:07:41,224",,,2229.5,2229.5,2217.02,,,121.59999,SONDA CONVENCIONAL 27
202400274900,Recôncavo,MG,MIRANGA,Petrobras,TERRA,7-MG-210-BA,7MG 0210 BA,08/01/1974,22/01/1974,22/01/1974,"-12:19:45,769","-38:10:33,152","-12:19:45,769","-38:10:33,152",,,1400,1400,1400,,,95.8,SONDA CONVENCIONAL 38
202400275400,Recôncavo,MG,MIRANGA,Petrobras,TERRA,7-MG-211-BA,7MG 0211 BA,31/01/1974,18/02/1974,18/02/1974,"-12:20:17,586","-38:10:44,712","-12:20:17,586","-38:10:44,712",,,1357,1357,1357,,,104.69999,SONDA CONVENCIONAL 38
202400276200,Recôncavo,MG,MIRANGA,Petrobras,TERRA,7-MG-212-BA,7MG 0212 BA,01/03/1974,19/03/1974,19/03/1974,"-12:21:41,447","-38:11:48,616","-12:21:41,447","-38:11:48,616",,,1380,1380,1380,,,123.69999,SONDA CONVENCIONAL 38
