Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081150013400,Alagoas,Brasil,,,TERRA,1-TP-1-AL,1TP 0001 AL,06/04/1963,15/05/1963,15/05/1963,"-09:44:10,242","-35:53:08,066","-09:44:10,242","-35:53:08,066",,,,2339,2339,,,8,SONDA CONVENCIONAL 59
081150013900,Alagoas,CS,COQUEIRO SECO,Petrosynergy,TERRA,1-CS-1-AL,1CS 0001 AL,07/06/1963,07/09/1963,07/09/1963,"-09:39:43,361","-35:47:42,548","-09:39:43,361","-35:47:42,548",,,,3014,3014,,,95,SONDA CONVENCIONAL 59
081150014600,Alagoas,CS,COQUEIRO SECO,Petrosynergy,TERRA,3-CS-2-AL,3CS 0002 AL,10/10/1963,06/11/1963,06/11/1963,"-09:39:56,051","-35:47:44,566","-09:39:56,051","-35:47:44,566",,,,1086,1086,,,91,SONDA CONVENCIONAL 59
081150015700,Alagoas,CS,COQUEIRO SECO,Petrosynergy,TERRA,3-CS-3-AL,3CS 0003 AL,28/12/1963,12/01/1964,12/01/1964,"-09:39:30,273","-35:47:42,020","-09:39:30,273","-35:47:42,020",,,,1058,1058,,,96,SONDA CONVENCIONAL 59
081150015400,Alagoas,CS,COQUEIRO SECO,Petrosynergy,TERRA,3-CS-4-AL,3CS 0004 AL,19/11/1963,09/12/1963,09/12/1963,"-09:39:43,357","-35:47:29,980","-09:39:43,357","-35:47:29,980",,,,1031.5,1031.5,,,86,SONDA CONVENCIONAL 59
081150013000,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-18-AL,7TM 0018 AL,01/02/1963,19/02/1963,19/02/1963,"-09:36:23,705","-35:45:14,522","-09:36:23,705","-35:45:14,522",,,,1210,1210,,,81.3,SONDA CONVENCIONAL 60
081150013100,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-19-AL,7TM 0019 AL,09/03/1963,05/04/1963,05/04/1963,"-09:36:20,305","-35:45:00,266","-09:36:20,305","-35:45:00,266",,,,1679.9,1679.9,,,72.3,SONDA CONVENCIONAL 60
081150013500,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-20-AL,7TM 0020 AL,19/04/1963,03/05/1963,03/05/1963,"-09:36:05,647","-35:45:43,112","-09:36:05,647","-35:45:43,112",,,,1224,1224,,,92.59999,SONDA CONVENCIONAL 60
081150014000,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-26-AL,7TM 0026 AL,14/06/1963,06/07/1963,06/07/1963,"-09:36:26,534","-35:45:29,095","-09:36:26,534","-35:45:29,095",,,,1505.5,1505.5,,,85,SONDA CONVENCIONAL 32
081150015100,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-27-AL,7TM 0027 AL,07/11/1963,23/11/1963,23/11/1963,"-09:36:39,129","-35:45:28,650","-09:36:39,129","-35:45:28,650",,,,1142,1142,,,77,SONDA CONVENCIONAL 32
081150015500,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-29-AL,7TM 0029 AL,07/12/1963,26/12/1963,26/12/1963,"-09:36:30,137","-35:45:51,425","-09:36:30,137","-35:45:51,425",,,,1088,1088,,,26,SONDA CONVENCIONAL 32
081150014500,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-7-AL,7TM 0007 AL,04/09/1963,19/09/1963,19/09/1963,"-09:36:28,233","-35:45:36,758","-09:36:28,233","-35:45:36,758",,,,1155,1155,,,88,SONDA CONVENCIONAL 32
081150014400,Alagoas,,PIAÇABUÇU,,TERRA,1-PIA-18-AL,1PIA 0018 AL,17/08/1963,13/09/1963,13/09/1963,"-10:22:10,224","-36:23:31,453","-10:22:10,224","-36:23:31,453",,,0,827,827,0,0,12,SONDA CONVENCIONAL 40
081150014700,Alagoas,,PIAÇABUÇU,,TERRA,1-PIA-20-AL,1PIA 0020 AL,12/10/1963,26/10/1963,26/10/1963,"-10:22:26,453","-36:23:31,491","-10:22:26,453","-36:23:31,491",,,0,798.5,798.5,0,0,10,SONDA CONVENCIONAL 40
081150015300,Alagoas,,PIAÇABUÇU,,TERRA,4-PIA-14-AL,4PIA 0014 AL,12/11/1963,27/11/1963,27/11/1963,"-10:23:39,734","-36:22:29,875","-10:23:39,734","-36:22:29,875",,,0,1254.5,1254.5,0,0,13,SONDA CONVENCIONAL 40
081150014100,Alagoas,,PIAÇABUÇU,,TERRA,4-PIA-16-AL,4PIA 0016 AL,19/07/1963,05/08/1963,05/08/1963,"-10:22:36,939","-36:21:42,484","-10:22:36,939","-36:21:42,484",,,0,1006,1006,0,0,10,SONDA CONVENCIONAL 40
081150013800,Alagoas,,PIAÇABUÇU,,TERRA,4-PIA-17-AL,4PIA 0017 AL,19/05/1963,21/06/1963,21/06/1963,"-10:23:03,240","-36:22:22,294","-10:23:03,240","-36:22:22,294",,,0,683.5,683.5,0,0,14,SONDA CONVENCIONAL 40
081150014900,Alagoas,,,,TERRA,7-TM-14-AL,7TM 0014 AL,14/10/1963,30/10/1963,30/10/1963,"-09:35:51,638","-35:44:41,813","-09:35:51,638","-35:44:41,813",,,0,1359,1359,0,0,74,SONDA CONVENCIONAL 32
081150014200,Alagoas,,,,TERRA,7-TM-25-AL,7TM 0025 AL,28/07/1963,24/08/1963,24/08/1963,"-09:36:32,290","-35:45:06,171","-09:36:32,290","-35:45:06,171",,,0,1245,1245,0,0,71.7,SONDA CONVENCIONAL 32
140300017100,Amazonas,Brasil,,,TERRA,1-CS-3-AM,1CS 0003 AM,26/06/1963,20/08/1963,20/08/1963,"-03:47:37,448","-62:05:25,365","-03:47:37,447","-62:05:25,366",,,1320.5,1320.5,1320.5,,,40,SONDA CONVENCIONAL 33
600300016600,Amazonas,Brasil,,,TERRA,1-FO-1-PA,1FO 0001 PA,13/03/1963,07/08/1963,07/08/1963,"-03:46:08,461","-55:26:59,317","-03:46:08,460","-55:26:59,318",,,1738.6,1738.6,1738.6,,,18,
140300016800,Amazonas,Brasil,,,TERRA,1-MS-5-AM,1MS 0005 AM,13/04/1963,19/07/1963,19/07/1963,"-04:19:47,484","-57:36:04,580","-04:19:47,484","-57:36:04,580",,,1600.2,1600.2,1600.2,,,21,SONDA CONVENCIONAL 44
140300017800,Amazonas,Brasil,,,TERRA,1-MS-6-AM,1MS 0006 AM,18/08/1963,07/12/1963,07/12/1963,"-04:13:07,481","-57:34:56,577","-04:13:07,481","-57:34:56,578",,,1853.8,1853.8,1853.8,,,26,SONDA CONVENCIONAL 44
140300017700,Amazonas,Brasil,,,TERRA,1-UI-2-AM,1UI 0002 AM,13/08/1963,03/10/1963,03/10/1963,"-04:18:44,485","-57:06:15,516","-04:18:44,486","-57:06:15,518",,,849.2,849.2,849.2,,,35,
600300018500,Amazonas,Brasil,,,TERRA,2-BUST-1-PA,2BUST0001 PA,26/12/1963,04/07/1964,04/07/1964,"-03:23:46,444","-55:13:46,293","-03:23:46,445","-55:13:46,292",,,2401,2401,2401,,,84.9,SONDA CONVENCIONAL 22
120300018100,Amazonas,Brasil,,,TERRA,2-LIST-1A-AP,2LIST0001R AP,11/11/1963,12/04/1964,12/04/1964,"-00:39:05,223","-51:37:28,425","-00:39:05,223","-51:37:28,424",,,1800.3,1800.3,1800.3,,,4.8,
120300017900,Amazonas,Brasil,,,TERRA,2-LIST-1-AP,2LIST0001 AP,29/10/1963,29/10/1963,29/10/1963,"-00:39:05,223","-51:37:28,425","-00:39:05,223","-51:37:28,424",,,123.7,123.7,123.7,,,5,
500800018400,Barreirinhas,Brasil,,,TERRA,1-BD-1-MA,1BD 0001 MA,13/12/1963,24/07/1964,24/07/1964,"-02:55:10,547","-42:17:13,062","-02:55:10,546","-42:17:13,061",,,2432.1,2432.1,2432.1,,,55,SONDA CONVENCIONAL 30
500800018000,Barreirinhas,Brasil,,,TERRA,1-BG-1A-MA,1BG 0001A MA,03/11/1963,01/09/1964,01/09/1964,"-02:48:52,544","-42:16:56,062","-02:48:52,544","-42:16:56,060",,,3700,3700,3700,,,28.89999,SONDA CONVENCIONAL 35
500800017500,Barreirinhas,Brasil,,,TERRA,1-BG-1-MA,1BG 0001 MA,01/08/1963,24/09/1963,24/09/1963,"-02:48:52,544","-42:16:56,062","-02:48:52,544","-42:16:56,060",,,148,148,148,,,31,SONDA CONVENCIONAL 35
500800016500,Barreirinhas,Brasil,,,TERRA,2-ADST-1-MA,2ADST0001 MA,02/02/1963,08/08/1963,08/08/1963,"-02:45:37,391","-42:02:11,299","-02:45:37,392","-42:02:11,298",,,2159,2159,2159,,,9,SONDA CONVENCIONAL 35
202450150200,Camamu,MB,MORRO DO BARRO,Panergy,TERRA,3-MB-3-BA,3MB 0003 BA,10/10/1963,05/01/1964,05/01/1964,"-13:03:07,516","-38:44:35,282","-13:03:07,516","-38:44:35,282",,,2056.4,2056.4,2056.4,0,0,21.4,SONDA CONVENCIONAL 38
563150692000,Pantanal,Brasil,,,TERRA,2-FP-1-MS,2FP 0001 MS,15/05/1963,27/05/1963,27/05/1963,"-17:16:13,800","-56:19:17,452","-17:16:13,800","-56:19:17,452",,,320.7,320.7,320.7,,,161,
563150707000,Pantanal,Brasil,,,TERRA,2-LC-1A-MS,2LC 0001A MS,18/07/1963,03/08/1963,03/08/1963,"-19:21:19,003","-56:33:49,456","-19:21:19,003","-56:33:49,456",,,277.3,277.3,277.3,,,131,
563150706900,Pantanal,Brasil,,,TERRA,2-LC-1-MS,2LC 0001 MS,18/07/1963,08/08/1963,08/08/1963,"-19:21:19,003","-56:33:49,456","-19:21:19,003","-56:33:49,456",,,227.3,227.3,227.3,,,130,
563150706300,Pantanal,Brasil,,,TERRA,2-SB-1A-MS,2SB 0001A MS,27/03/1963,25/04/1963,25/04/1963,"-18:20:43,893","-56:18:19,455","-18:20:43,893","-56:18:19,455",,,412.5,412.5,412.5,,,160,
563150706200,Pantanal,Brasil,,,TERRA,2-SB-1-MS,2SB 0001 MS,26/03/1963,26/03/1963,26/03/1963,"-18:20:43,893","-56:18:19,455","-18:20:43,893","-56:18:19,455",,,6,6,6,,,160,
823000706700,Paraná,Brasil,,,TERRA,1-BN-2-SC,1BN 0002 SC,17/06/1963,13/08/1963,13/08/1963,"-27:31:17,958","-49:44:10,871","-27:31:17,958","-49:44:10,871",,,702.2,702.2,702.2,,,635,SONDA CONVENCIONAL 43
643000707100,Paraná,Brasil,,,TERRA,1-CA-2-PR,1CA 0002 PR,08/08/1963,14/11/1963,14/11/1963,"-24:30:08,714","-51:25:07,578","-24:30:08,714","-51:25:07,578",,,1888.3,1888.3,1888.3,,,472,SONDA CONVENCIONAL 42
823000706400,Paraná,Brasil,,,TERRA,1-CN-2-SC,1CN 0002 SC,02/04/1963,05/06/1963,05/06/1963,"-26:11:27,020","-50:22:40,583","-26:11:27,020","-50:22:40,583",,,1244,1244,1244,,,767,SONDA CONVENCIONAL 42
563000706800,Paraná,Brasil,,,TERRA,1-DO-4-MS,1DO 0004 MS,18/06/1963,18/11/1963,18/11/1963,"-22:15:11,154","-54:49:30,508","-22:15:11,154","-54:49:30,508",,,1992,1992,1992,,,396,SONDA CONVENCIONAL 29
823000707200,Paraná,Brasil,,,TERRA,1-PA-1-SC,1PA 0001 SC,15/09/1963,04/12/1963,04/12/1963,"-27:35:41,066","-49:43:59,105","-27:35:41,066","-49:43:59,105",,,1126.1,1126.1,1126.1,,,934,SONDA CONVENCIONAL 43
823000706500,Paraná,Brasil,,,TERRA,1-TV-4-SC,1TV 0004 SC,06/04/1963,11/08/1963,11/08/1963,"-26:44:46,343","-51:19:36,911","-26:44:46,343","-51:19:36,911",,,2069.8,2069.8,2069.8,,,1085,SONDA CONVENCIONAL 16
823000707300,Paraná,Brasil,,,TERRA,2-PI-1-SC,2PI 0001 SC,17/11/1963,10/04/1964,10/04/1964,"-27:25:34,420","-51:47:04,740","-27:25:34,420","-51:47:04,740",,,2271,2271,2271,,,441,SONDA CONVENCIONAL 16
