Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081150000700,Alagoas,Brasil,,,TERRA,1-AL-4-AL,1AL 0004 AL,12/04/1942,12/11/1942,12/11/1942,"-09:37:02,394","-35:46:04,639","-09:37:02,394","-35:46:04,639",,,,1644,1644,,,20,SONDA CONVENCIONAL 3
081150000600,Alagoas,Brasil,,,TERRA,1-AL-6-AL,1AL 0006 AL,21/03/1942,05/11/1942,05/11/1942,"-09:34:31,342","-35:39:21,143","-09:34:31,342","-35:39:21,143",,,,2081,2081,,,10,SONDA CONVENCIONAL 3
202450020100,Camamu,Brasil,,,TERRA,2-SOL-1-BA,2SOL 0001 BA,05/01/1942,10/03/1942,10/03/1942,"-13:57:37,717","-38:57:08,736","-13:57:37,717","-38:57:08,736",,,82,82,82,,,2,SONDA CONVENCIONAL 55
202400002100,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-2-BA,7A 0002 BA,02/04/1942,29/04/1942,29/04/1942,"-12:47:40,426","-38:26:05,937","-12:47:40,426","-38:26:05,937",,,487.5,487.5,487.5,,,22.2,
202400002600,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-3-BA,7A 0003 BA,08/05/1942,11/07/1942,11/07/1942,"-12:47:38,667","-38:25:55,810","-12:47:38,667","-38:25:55,810",,,678.2,678.2,678.2,,,43.5,
202400002700,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-4-BA,7A 0004 BA,15/06/1942,07/12/1942,07/12/1942,"-12:47:25,204","-38:25:57,815","-12:47:25,204","-38:25:57,815",,,626.4,626.4,626.4,,,29.6,
202400002900,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-5-BA,7A 0005 BA,18/09/1942,18/11/1942,18/11/1942,"-12:47:45,871","-38:26:09,864","-12:47:45,871","-38:26:09,864",,,677.3,677.3,677.3,,,44.2,
202400003100,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-6-BA,7A 0006 BA,02/11/1942,11/12/1942,11/12/1942,"-12:47:27,131","-38:26:11,496","-12:47:27,131","-38:26:11,496",,,914.7,914.7,914.7,,,23.39999,
202400003200,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-7-BA,7A 0007 BA,14/12/1942,04/02/1943,04/02/1943,"-12:47:59,005","-38:26:10,879","-12:47:59,005","-38:26:10,879",,,689.5,689.5,689.5,,,24.89999,SONDA CONVENCIONAL 2
202400003300,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-8-BA,7A 0008 BA,25/12/1942,12/12/1944,12/12/1944,"-12:47:09,918","-38:25:44,252","-12:47:09,918","-38:25:44,252",,,646.5,646.5,646.5,,,19.39999,SONDA CONVENCIONAL 5
202400007600,Recôncavo,Brasil,,,TERRA,1-AL-1-BA,1AL 0001 BA,12/10/1942,18/01/1943,18/01/1943,"-12:30:13,709","-38:37:07,026","-12:30:13,709","-38:37:07,026",,,908.3,908.3,908.3,,,87,
