Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
202400016200,Recôncavo,Brasil,,,TERRA,1-PB-1-BA,1PB 0001 BA,17/07/1949,30/12/1949,30/12/1949,"-12:36:41,478","-38:33:20,209","-12:36:41,478","-38:33:20,209",,,1627,1627,1627,,,70.4,SONDA CONVENCIONAL 7
202400016300,Recôncavo,Brasil,,,TERRA,1-RT-2-BA,1RT 0002 BA,25/07/1949,30/08/1949,30/08/1949,"-12:42:56,296","-38:29:38,663","-12:42:56,296","-38:29:38,663",,,431.6,431.6,431.6,,,53,
202400016600,Recôncavo,Brasil,,,TERRA,1-RT-3-BA,1RT 0003 BA,25/09/1949,22/10/1949,22/10/1949,"-12:43:11,356","-38:29:23,029","-12:43:11,356","-38:29:23,029",,,457.2,457.2,457.2,,,59.29999,SONDA CONVENCIONAL 4
202400015500,Recôncavo,Brasil,,,TERRA,2-AST-1-BA,2AST 0001 BA,19/02/1949,06/05/1949,06/05/1949,"-12:33:37,424","-38:43:02,952","-12:33:37,424","-38:43:02,952",,,490.4,490.4,490.4,,,39.9,
202400015900,Recôncavo,Brasil,,,TERRA,2-AST-2-BA,2AST 0002 BA,29/05/1949,26/06/1949,26/06/1949,"-12:32:53,835","-38:43:46,029","-12:32:53,835","-38:43:46,029",,,248.7,248.7,248.7,,,40,
202400068300,Recôncavo,Brasil,,,TERRA,2-SST-1-BA,2SST 0001 BA,05/04/1949,20/04/1949,20/04/1949,"-12:31:05,109","-38:30:11,521","-12:31:05,109","-38:30:11,521",,,80.2,80.2,80.2,,,35,
202400151400,Recôncavo,Brasil,,,TERRA,2-SST-2-BA,2SST 0002 BA,28/04/1949,29/04/1949,29/04/1949,"-12:32:44,879","-38:31:35,498","-12:32:44,879","-38:31:35,498",,,25.9,25.9,25.9,,,52,
202400199600,Recôncavo,Brasil,,,TERRA,2-SST-3-BA,2SST 0003 BA,06/05/1949,16/06/1949,16/06/1949,"-12:29:47,593","-38:36:14,055","-12:29:47,593","-38:36:14,055",,,154.5,154.5,154.5,,,74,
202400015400,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-59-BA,7C 0059 BA,11/02/1949,05/04/1949,05/04/1949,"-12:40:12,497","-38:33:12,327","-12:40:12,497","-38:33:12,327",,,960.1,960.1,960.1,,,21.7,SONDA CONVENCIONAL 5
202400015800,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-60-BA,7C 0060 BA,02/05/1949,30/07/1949,30/07/1949,"-12:40:50,221","-38:33:54,626","-12:40:50,221","-38:33:54,626",,,1219.2,1219.2,1219.2,,,14,SONDA CONVENCIONAL 5
202400016100,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-61-BA,7C 0061 BA,04/07/1949,14/09/1949,14/09/1949,"-12:40:38,358","-38:33:02,786","-12:40:38,358","-38:33:02,786",,,1361.5,1361.5,1361.5,,,32.4,SONDA CONVENCIONAL 2
202400016400,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-62-BA,7C 0062 BA,11/08/1949,29/09/1949,29/09/1949,"-12:40:06,337","-38:33:22,441","-12:40:06,337","-38:33:22,441",,,944.9,944.9,944.9,,,43.59999,SONDA CONVENCIONAL 5
202400016700,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-63-BA,7C 0063 BA,14/10/1949,16/12/1949,16/12/1949,"-12:40:51,605","-38:33:02,453","-12:40:51,605","-38:33:02,453",,,1432.5,1432.5,1432.5,,,39.09999,SONDA CONVENCIONAL 2
202400016900,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-64-BA,7C 0064 BA,24/10/1949,01/12/1949,01/12/1949,"-12:40:00,968","-38:33:48,627","-12:40:00,968","-38:33:48,627",,,1143,1143,1143,,,73.59999,SONDA CONVENCIONAL 5
202400017100,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-65-BA,7C 0065 BA,23/11/1949,29/12/1949,29/12/1949,"-12:39:52,791","-38:33:10,385","-12:39:52,791","-38:33:10,385",,,969.3,969.3,969.3,,,51.59999,SONDA CONVENCIONAL 4
202400017300,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-67-BA,7C 0067 BA,22/12/1949,08/02/1950,08/02/1950,"-12:39:33,717","-38:33:50,630","-12:39:33,717","-38:33:50,630",,,1202.7,1202.7,1202.7,,,53.9,SONDA CONVENCIONAL 5
202400017200,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,3-DJ-11-BA,3DJ 0011 BA,21/12/1949,17/01/1950,17/01/1950,"-12:37:13,688","-38:39:08,849","-12:37:13,688","-38:39:08,849",,,354.8,354.8,354.8,,,24.39999,SONDA CONVENCIONAL 8
202400017400,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,3-DJ-15-BA,3DJ 0015 BA,30/12/1949,20/01/1950,20/01/1950,"-12:37:32,195","-38:38:34,013","-12:37:32,195","-38:38:34,013",,,335.6,335.6,335.6,,,1,
202400015300,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,7-DJ-13-BA,7DJ 0013 BA,03/02/1949,21/02/1949,21/02/1949,"-12:37:04,986","-38:38:32,522","-12:37:04,986","-38:38:32,522",,,381,381,381,,,9.19999,SONDA CONVENCIONAL 6
202400016000,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,7-DJ-14-BA,7DJ 0014 BA,21/06/1949,26/07/1949,26/07/1949,"-12:37:03,504","-38:38:20,268","-12:37:03,504","-38:38:20,268",,,335.3,335.3,335.3,,,5,SONDA CONVENCIONAL 6
202400015600,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,7-DJ-16-BA,7DJ 0016 BA,02/03/1949,15/09/1950,15/09/1950,"-12:36:14,008","-38:38:24,093","-12:36:14,008","-38:38:24,093",,,882.7,882.7,882.7,,,18.79999,
202400016500,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,7-DJ-19-BA,7DJ 0019 BA,11/09/1949,02/10/1949,02/10/1949,"-12:36:39,727","-38:38:36,599","-12:36:39,727","-38:38:36,599",,,312.4,312.4,312.4,,,8.5,
202400017000,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,7-DJ-20-BA,7DJ 0020 BA,29/10/1949,03/12/1949,03/12/1949,"-12:36:45,638","-38:38:26,676","-12:36:45,638","-38:38:26,676",,,312.4,312.4,312.4,,,3.29999,
901200001900,Sergipe,Brasil,,,TERRA,1-IT-7-SE,1IT 0007 SE,21/04/1949,18/06/1949,18/06/1949,"-10:49:24,084","-37:09:36,918","-10:49:24,084","-37:09:36,918",,,1305,1305,1305,,,21,
202150016800,Tucano Norte,Brasil,,,TERRA,1-PR-1-BA,1PR 0001 BA,19/10/1949,09/03/1950,09/03/1950,"-10:01:13,551","-38:30:24,873","-10:01:13,551","-38:30:24,873",,,1526.4,1526.4,1526.4,,,262.39999,SONDA CONVENCIONAL 3
