Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
08115021403,Alagoas,BT-SEAL-2,ANAMBÉ,Petrobras,TERRA,7-ANB-1D-AL,7ANB1DAL,01/07/2005,,04/08/2005,"-09:44:20,093","-36:04:03,588","-09:44:20,093","-36:04:03,588",,,2102,1900,1600,113.2,0,118,SONDA CONVENCIONAL 91
08115021541,Alagoas,BT-SEAL-2,ANAMBÉ,Petrobras,TERRA,7-ANB-2D-AL,7ANB2DAL,26/10/2005,,16/12/2005,"-09:44:18,677","-36:03:41,965","-09:44:17,169","-36:03:42,636","-09:44:22,644","-36:03:33,542",0,2800,2500,116.5,0,126,SONDA CONVENCIONAL 109
08115021396,Alagoas,BT-SEAL-2,JAPUAÇU,Petrobras,TERRA,1-BRSA-355D-AL,1FAE1DAL,25/06/2005,,03/12/2005,"-09:48:44,820","-36:04:09,159","-09:48:44,820","-36:04:09,159","-09:48:50,317","-36:04:04,555",2645,2300,2000,104.5,0,114,SONDA CONVENCIONAL 109
08115021296,Alagoas,BT-SEAL-2,,Petrobras,TERRA,1-BRSA-344-AL,1ROT1AL,30/03/2005,,13/06/2005,"-09:51:22,707","-36:01:51,392","-09:51:22,707","-36:01:51,392","-09:51:22,707","-36:01:51,392",3717,3850,3750,86.8,0,96,SONDA CONVENCIONAL 109
08115021466,Alagoas,BT-SEAL-2,,Petrobras,TERRA,1-BRSA-361D-AL,1SR2DAL,25/08/2005,14/10/2005,14/10/2005,"-09:41:24,759","-35:49:10,388","-09:41:24,759","-35:49:10,388","-09:41:13,938","-35:49:49,593",2902,3200,2508,80.5,,90,SONDA CONVENCIONAL 109
08115021591,Alagoas,BT-SEAL-2,,Petrobras,TERRA,1-BRSA-390D-AL,1URO1DAL,26/11/2005,26/11/2005,26/11/2005,"-09:47:54,938","-36:03:42,852","-09:47:54,938","-36:03:42,852","-09:48:06,344","-36:03:28,932",1854,1900,1560,7.8,0,13,SONDA PIONEIRA BRASIL
08115021204,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-138D-AL,7FU138DAL,13/01/2005,,31/01/2005,"-09:45:31,621","-36:10:41,030","-09:45:31,914","-36:10:41,029",,,1255,1645,1500,87,0,92,SONDA CONVENCIONAL 91
08115021447,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-139D-AL,7FU139DAL,07/08/2005,,13/09/2005,"-09:45:42,059","-36:09:54,024","-09:45:42,059","-36:09:54,024","-09:45:39,509","-36:09:51,244",0,1960,1800,75,0,80,SONDA CONVENCIONAL 91
08115021491,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-140D-AL,7FU140DAL,19/09/2005,,26/10/2005,"-09:45:35,423","-36:10:25,064","-09:45:35,423","-36:10:25,064","-09:45:34,570","-36:10:16,316",0,1800,1570,118.5,0,124,SONDA CONVENCIONAL 91
08115021548,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-141-AL,7FU141AL,29/10/2005,,18/11/2005,"-09:45:18,508","-36:10:40,773","-09:45:18,508","-36:10:40,773","-09:45:18,508","-36:10:40,773",0,1242,1100,135,0,141,SONDA CONVENCIONAL 91
