Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081160715000,Alagoas,A032,ÁREA DO ALS032,Petrobras,MAR,1-ALS-32-ALS,1ALS 0032 AL,15/05/1985,06/08/1985,06/08/1985,"-10:36:22,849","-36:12:37,395","-10:36:22,849","-36:12:37,395",,,,3512,3512,0,40,30,
081150277100,Alagoas,Brasil,,,TERRA,1-BOP-1-AL,1BOP 0001 AL,02/01/1985,27/01/1985,27/01/1985,"-09:34:00,460","-35:52:28,985","-09:34:00,460","-35:52:28,985",,,,2868,2868,,,8,
081150299400,Alagoas,Brasil,,,TERRA,1-UTN-1-AL,1UTN 0001 AL,09/11/1985,12/01/1986,12/01/1986,"-09:37:25,946","-35:59:48,905","-09:37:25,946","-35:59:48,905",,,,3489,3489,,,16,QUEIROZ GALVÃO 02
081150283500,Alagoas,Brasil,,,TERRA,7-MD-6-AL,7MD 0006 AL,06/04/1985,26/04/1985,26/04/1985,"-09:41:46,264","-35:50:59,866","-09:41:46,264","-35:50:59,866",,,,2201,2201,,,90.19999,SONDA CONVENCIONAL 24
081150288500,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-CSMC-31-AL,7CSMC0031 AL,14/06/1985,25/07/1985,25/07/1985,"-09:48:43,294","-36:07:10,341","-09:48:43,294","-36:07:10,341",,,,2713,2713,,,124,SONDA CONVENCIONAL 26
081150291400,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-CSMC-32-AL,7CSMC0032 AL,31/07/1985,03/09/1985,03/09/1985,"-09:49:10,865","-36:07:44,208","-09:49:10,865","-36:07:44,208",,,,2686,2686,,,123,SONDA CONVENCIONAL 26
081150293900,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-CSMC-33-AL,7CSMC0033 AL,06/09/1985,02/10/1985,02/10/1985,"-09:49:31,646","-36:07:02,969","-09:49:31,646","-36:07:02,969",,,,2589,2589,,,119,SONDA CONVENCIONAL 24
081150294200,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-CSMC-34-AL,7CSMC0034 AL,11/09/1985,08/10/1985,08/10/1985,"-09:47:51,942","-36:07:39,715","-09:47:51,942","-36:07:39,715",,,,2697,2697,,,130,SONDA CONVENCIONAL 26
081150296500,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-CSMC-35-AL,7CSMC0035 AL,07/10/1985,01/11/1985,01/11/1985,"-09:49:07,677","-36:07:03,752","-09:49:07,677","-36:07:03,752",,,,2574,2574,,,121,SONDA CONVENCIONAL 24
081150297100,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-100-AL,7FU 0100 AL,15/10/1985,25/10/1985,25/10/1985,"-09:46:22,605","-36:08:24,098","-09:46:22,605","-36:08:24,098",,,,1672,1672,,,15,SONDA CONVENCIONAL 26
