Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081150042400,Alagoas,Brasil,,,TERRA,1-NF-1-AL,1NF 0001 AL,11/07/1967,24/04/1968,24/04/1968,"-09:45:30,641","-35:50:54,987","-09:45:30,641","-35:50:54,987",,,,4592,4592,,,7,SONDA CONVENCIONAL 50
081150044200,Alagoas,Brasil,,,TERRA,1-VA-1-AL,1VA 0001 AL,20/10/1967,01/12/1967,01/12/1967,"-09:41:30,865","-36:00:25,808","-09:41:30,865","-36:00:25,808",,,,2190,2190,,,110,SONDA CONVENCIONAL 59
081150045200,Alagoas,Brasil,,,TERRA,1-VJ-1-AL,1VJ 0001 AL,17/12/1967,04/01/1968,04/01/1968,"-09:58:54,788","-36:02:09,579","-09:58:54,788","-36:02:09,579",,,,1113,1113,,,38,SONDA CONVENCIONAL 43
500800024500,Barreirinhas,Brasil,,,TERRA,1-BD-2A-MA,1BD 0002A MA,11/05/1967,24/07/1967,24/07/1967,"-02:53:57,718","-42:19:34,555","-02:53:57,718","-42:19:34,555",,,2397,2397,2397,,,31.7,SONDA CONVENCIONAL 22
500800024300,Barreirinhas,Brasil,,,TERRA,1-BD-2-MA,1BD 0002 MA,13/02/1967,13/03/1967,13/03/1967,"-02:54:02,389","-42:19:30,297","-02:54:02,389","-42:19:30,295",,,249,249,249,,,54.5,SONDA CONVENCIONAL 22
500800024400,Barreirinhas,Brasil,,,TERRA,1-CO-1-MA,1CO 0001 MA,14/03/1967,22/07/1967,22/07/1967,"-02:53:44,549","-42:06:08,045","-02:53:44,548","-42:06:08,043",,,1996,1996,1996,,,18,SONDA CONVENCIONAL 44
500800024700,Barreirinhas,Brasil,,,TERRA,1-QS-1-MA,1QS 0001 MA,21/10/1967,18/05/1968,18/05/1968,"-02:26:36,792","-43:03:02,196","-02:26:36,791","-43:03:02,196",,,3690.1,3690.1,3690.1,,,7,SONDA CONVENCIONAL 24
500800024600,Barreirinhas,Brasil,,,TERRA,1-RF-1-MA,1RF 0001 MA,28/07/1967,07/11/1967,07/11/1967,"-02:51:11,244","-42:11:13,080","-02:51:11,245","-42:11:13,080",,,2601,2601,2601,,,35.2,SONDA CONVENCIONAL 35
500800024000,Barreirinhas,,SÃO JOÃO,,TERRA,1-SJ-2-MA,1SJ 0002 MA,09/01/1967,29/07/1967,29/07/1967,"-02:35:35,494","-43:20:22,723","-02:35:35,495","-43:20:22,724",,,2908.9,2908.9,2908.9,0,0,15.1,SONDA CONVENCIONAL 30
500800024200,Barreirinhas,,SÃO JOÃO,,TERRA,1-SJ-4-MA,1SJ 0004 MA,12/02/1967,06/05/1967,06/05/1967,"-02:34:35,771","-43:19:36,361","-02:34:35,772","-43:19:36,359",,,2105,2105,2105,0,0,15.5,
500800024100,Barreirinhas,,SÃO JOÃO,,TERRA,1-SJ-5-MA,1SJ 0005 MA,06/02/1967,21/04/1967,21/04/1967,"-02:35:02,036","-43:19:30,422","-02:35:02,035","-43:19:30,424",,,2100,2100,2100,0,0,15.2,
342700214200,Espírito Santo,Brasil,,,TERRA,2-NST-1-ES,2NST 0001 ES,05/07/1967,26/10/1967,26/10/1967,"-18:57:11,562","-39:45:45,781","-18:57:11,562","-39:45:45,781",,,3539.6,3539.6,3539.6,,,5.9,SONDA CONVENCIONAL 29
342700219900,Espírito Santo,NO,NATIVO OESTE,Petrobras,TERRA,1-NO-1-ES,1NO 0001 ES,26/12/1967,14/02/1968,14/02/1968,"-18:55:19,022","-39:51:38,493","-18:55:19,022","-39:51:38,493",,,1184,1184,1184,,,14,SONDA CONVENCIONAL 29
721000904200,Potiguar,Brasil,,,TERRA,9-IP-1-RN,9IP 0001 RN,15/01/1967,01/04/1967,01/04/1967,"-05:31:04,593","-36:52:26,685","-05:31:04,593","-36:52:26,685",,,,79,79,,,16.1,
721000904300,Potiguar,Brasil,,,TERRA,9-JA-1-RN,9JA 0001 RN,20/01/1967,30/04/1967,30/04/1967,"-05:21:21,189","-36:07:27,823","-05:21:21,189","-36:07:27,823",,,,100,100,,,150.1,
721000900600,Potiguar,Brasil,,,TERRA,9-PA-1-RN,9PA 0001 RN,02/02/1967,11/03/1967,11/03/1967,"-05:15:09,910","-37:24:42,603","-05:15:09,910","-37:24:42,603",,,,931,931,,,16,
721000900800,Potiguar,MO,MOSSORÓ,Petrobras,TERRA,9-MOD-5-RN,9MOD 0005 RN,03/04/1967,17/04/1967,17/04/1967,"-05:11:25,483","-37:20:46,290","-05:11:25,483","-37:20:46,290",,,,234,234,,,22.29999,
721000901000,Potiguar,MO,MOSSORÓ,Petrobras,TERRA,9-MOD-7-RN,9MOD 0007 RN,20/05/1967,27/07/1967,27/07/1967,"-05:11:30,559","-37:20:48,047","-05:11:30,559","-37:20:48,047",,,,908,908,,,15,
721000901100,Potiguar,MO,MOSSORÓ,Petrobras,TERRA,9-MOD-8-RN,9MOD 0008 RN,19/09/1967,03/11/1967,03/11/1967,"-05:10:57,755","-37:20:11,557","-05:10:57,755","-37:20:11,557",,,,912,912,,,14,
