Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
08115023232,Alagoas,BT-SEAL-2,ANAMBÉ,Petrobras,TERRA,7-ANB-7D-AL,7ANB7DAL,12/08/2008,13/09/2008,19/09/2008,"-09:44:20,093","-36:04:03,588","-09:44:20,501","-36:04:03,847","-09:44:31,736","-36:03:44,867",2571,2200,1800,113.18,0,119,DRILLFOR-07
08115022819,Alagoas,BT-SEAL-2,,Petrobras,TERRA,3-BRSA-582D-AL,3FTA2DAL,27/01/2008,11/03/2008,28/04/2008,"-09:43:11,957","-35:56:31,310","-09:43:11,957","-35:56:31,310","-09:43:08,317","-35:56:45,076",2500,2073,1978,50,0,56,GREAT - 125
08115023071,Alagoas,BT-SEAL-2,,Petrobras,TERRA,3-BRSA-624-AL,3FTA3AL,05/06/2008,15/06/2008,20/06/2008,"-09:43:46,182","-35:54:29,815","-09:43:46,182","-35:54:29,855","-09:43:46,182","-35:54:29,855",810,780,754,20.9,,26,SONDA CONVENCIONAL 91
08115023157,Alagoas,BT-SEAL-2,,Petrobras,TERRA,3-BRSA-633-AL,3FRO6AL,25/06/2008,02/07/2008,04/07/2008,"-09:44:06,959","-36:05:06,691","-09:44:07,009","-36:05:06,773","-09:44:07,009","-36:05:06,773",741,720,600,119.4,0,124,SONDA CONVENCIONAL 91
08115023159,Alagoas,BT-SEAL-2,,Petrobras,TERRA,3-BRSA-638D-AL,3FRO5DAL,12/07/2008,30/09/2008,07/10/2008,"-09:44:24,315","-36:05:11,114","-09:44:23,850","-36:05:11,904","-09:44:12,811","-36:05:03,116",3637,3500,2900,118.6,0,125,GREAT - 125
08115023035,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-148-AL,7FU148AL,24/05/2008,28/05/2008,30/05/2008,"-09:47:05,982","-36:09:15,375","-09:47:02,439","-36:09:13,112","-09:47:02,439","-36:09:13,112",288,250,121,129.1,0,134,SONDA CONVENCIONAL 91
08115023400,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-150D-AL,7FU150DAL,18/10/2008,12/11/2008,15/12/2008,"-09:45:05,684","-36:07:56,013","-09:45:03,400","-36:07:55,083","-09:45:06,578","-36:07:56,827",1703,1800,1300,129.58,0,136,GREAT - 125
08115023572,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-152D-AL,7FU152DAL,25/12/2008,29/01/2009,09/02/2009,"-09:46:07,346","-36:07:21,258","-09:46:10,167","-36:07:20,315","-09:46:04,817","-36:07:06,854",2376,2800,2200,6.53,0,13,GREAT - 125
08115022907,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-240D-AL,7PIR240DAL,26/03/2008,14/05/2008,03/06/2008,"-09:36:20,225","-35:54:03,932","-09:36:41,633","-35:53:47,336","-09:36:32,747","-35:53:47,073",2810,2800,2600,108.21,0,114,DRILLFOR-07
08115022794,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-241D-AL,7PIR241DAL,25/01/2008,11/03/2008,16/03/2008,"-09:36:19,353","-35:54:03,171","-09:36:19,353","-35:54:03,171",,,2244,2150,2000,111.9,0,118,DRILLFOR-07
