Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
600300000800,Amazonas,Brasil,,,TERRA,1-AC-1-PA,1AC 0001 PA,25/04/1954,01/01/1955,01/01/1955,"-02:31:16,398","-54:58:31,270","-02:31:16,398","-54:58:31,269",,,3579.8,3579.8,3579.8,,,18,SONDA CONVENCIONAL 22
202450039200,Camamu,Brasil,,,TERRA,1-BG-1-BA,1BG 0001 BA,06/07/1954,11/10/1954,11/10/1954,"-12:59:28,769","-38:38:47,475","-12:59:28,769","-38:38:47,475",,,1088.4,1088.4,1088.37,,,19.29999,
202400040400,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AGB-10-BA,7AGB 0010 BA,23/09/1954,29/09/1954,29/09/1954,"-12:24:28,613","-38:21:50,559","-12:24:28,613","-38:21:50,559",,,236.5,236.5,236.5,,,84.5,SONDA CONVENCIONAL 12
202400037100,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AGB-3-BA,7AGB 0003 BA,29/01/1954,10/02/1954,10/02/1954,"-12:23:54,943","-38:22:07,789","-12:23:54,943","-38:22:07,789",,,222.7,222.7,222.7,,,101,SONDA CONVENCIONAL 12
202400037900,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AGB-4-BA,7AGB 0004 BA,30/03/1954,11/04/1954,11/04/1954,"-12:23:50,207","-38:22:14,469","-12:23:50,207","-38:22:14,469",,,233.3,233.3,233.3,,,80.4,SONDA CONVENCIONAL 12
202400038300,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AGB-5-BA,7AGB 0005 BA,06/05/1954,13/05/1954,13/05/1954,"-12:24:01,069","-38:22:08,771","-12:24:01,069","-38:22:08,771",,,246.9,246.9,246.9,,,98.5,SONDA CONVENCIONAL 12
202400038800,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AGB-6-BA,7AGB 0006 BA,19/06/1954,04/07/1954,04/07/1954,"-12:23:47,032","-38:22:18,500","-12:23:47,032","-38:22:18,500",,,229.2,229.2,229.2,,,80.69999,SONDA CONVENCIONAL 12
202400039800,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AGB-8-BA,7AGB 0008 BA,24/08/1954,11/09/1954,11/09/1954,"-12:24:15,492","-38:21:56,886","-12:24:15,492","-38:21:56,886",,,322.1,322.1,322.1,,,90,SONDA CONVENCIONAL 12
202400037300,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-11-BA,7AG 0011 BA,06/02/1954,12/04/1954,12/04/1954,"-12:24:19,595","-38:21:20,492","-12:24:19,595","-38:21:20,492",,,1264.9,1264.9,1264.9,,,77.59999,SONDA CONVENCIONAL 13
202400038600,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-12-BA,7AG 0012 BA,31/05/1954,13/07/1954,13/07/1954,"-12:24:30,106","-38:21:26,754","-12:24:30,106","-38:21:26,754",,,1275,1275,1275,,,86.8,SONDA CONVENCIONAL 13
