Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
140100009000,Acre,Brasil,,,TERRA,2-INST-1-AM,2INST0001 AM,19/11/1959,24/12/1959,24/12/1959,"-07:14:00,530","-72:18:23,704","-07:14:00,528","-72:18:23,705",,,2203.7,2203.7,2203.7,,,188,
081150004300,Alagoas,Brasil,,,TERRA,1-ARP-1-AL,1ARP 0001 AL,22/01/1959,13/07/1959,13/07/1959,"-09:31:42,820","-35:45:35,095","-09:31:42,820","-35:45:35,095",,,,3001.2,3001.2,,,98,SONDA CONVENCIONAL 59
081150005300,Alagoas,Brasil,,,TERRA,1-CE-1-AL,1CE 0001 AL,15/08/1959,16/09/1959,16/09/1959,"-10:05:25,631","-36:12:10,540","-10:05:25,631","-36:12:10,540",,,,1968.5,1968.5,,,72,SONDA CONVENCIONAL 59
081150004900,Alagoas,Brasil,,,TERRA,1-CO-1-AL,1CO 0001 AL,15/06/1959,01/09/1959,01/09/1959,"-10:01:28,329","-36:12:20,854","-10:01:28,329","-36:12:20,854",,,,1770.3,1770.3,,,40,SONDA CONVENCIONAL 40
081150004500,Alagoas,Brasil,,,TERRA,1-LE-1-AL,1LE 0001 AL,06/03/1959,17/05/1959,17/05/1959,"-09:59:49,728","-36:04:04,489","-09:59:49,728","-36:04:04,489",,,,1930.2,1930.2,,,55,SONDA CONVENCIONAL 40
081150005200,Alagoas,Brasil,,,TERRA,1-NT-1-AL,1NT 0001 AL,22/07/1959,14/11/1959,14/11/1959,"-09:33:49,474","-35:43:26,446","-09:33:49,474","-35:43:26,446",,,,3477,3477,,,92,SONDA CONVENCIONAL 60
081150005000,Alagoas,Brasil,,,TERRA,2-PAST-1-AL,2PAST0001 AL,04/07/1959,16/08/1959,16/08/1959,"-09:29:17,834","-35:33:51,541","-09:29:17,834","-35:33:51,541",,,,1812,1812,,,5,
081150004700,Alagoas,Brasil,,,TERRA,2-PEST-1-AL,2PEST0001 AL,27/04/1959,25/06/1959,25/06/1959,"-09:29:18,602","-35:38:26,795","-09:29:18,602","-35:38:26,795",,,,1820.2,1820.2,,,70,
081150004600,Alagoas,Brasil,,,TERRA,2-RDST-1-AL,2RDST0001 AL,09/03/1959,18/04/1959,18/04/1959,"-09:31:42,620","-35:41:02,755","-09:31:42,620","-35:41:02,755",,,,1824,1824,,,17,
081150005600,Alagoas,,,,TERRA,3-JA-8-AL,3JA 0008 AL,05/12/1959,13/01/1960,13/01/1960,"-09:53:05,643","-35:59:26,821","-09:53:05,643","-35:59:26,821",,,0,1558,1558,0,0,32,SONDA CONVENCIONAL 59
140300006600,Amazonas,Brasil,,,TERRA,1-AM-2-AM,1AM 0002 AM,27/03/1959,07/07/1959,07/07/1959,"-03:20:27,581","-59:52:26,283","-03:20:27,581","-59:52:26,284",,,1588.8,1588.8,1588.8,,,21.79999,SONDA CONVENCIONAL 26
140300007100,Amazonas,Brasil,,,TERRA,1-AM-3-AM,1AM 0003 AM,01/05/1959,18/07/1959,18/07/1959,"-03:17:09,134","-59:49:42,267","-03:17:09,135","-59:49:42,268",,,1403.8,1403.8,1403.8,,,23.2,SONDA CONVENCIONAL 33
140300007800,Amazonas,Brasil,,,TERRA,1-AM-4-AM,1AM 0004 AM,08/08/1959,31/10/1959,31/10/1959,"-03:18:53,530","-59:47:04,957","-03:18:53,531","-59:47:04,956",,,1476.2,1476.2,1476.2,,,21.79999,SONDA CONVENCIONAL 33
140300008200,Amazonas,Brasil,,,TERRA,1-AM-5-AM,1AM 0005 AM,08/09/1959,25/12/1959,25/12/1959,"-03:16:16,033","-59:48:19,388","-03:16:16,034","-59:48:19,390",,,1255,1255,1255,,,23,SONDA CONVENCIONAL 31
140300008400,Amazonas,Brasil,,,TERRA,1-AM-6A-AM,1AM 0006A AM,14/09/1959,05/01/1960,05/01/1960,"-03:13:07,435","-59:47:49,847","-03:13:07,436","-59:47:49,848",,,1433.2,1433.2,1433.2,,,24,SONDA CONVENCIONAL 31
140300007900,Amazonas,Brasil,,,TERRA,1-AM-6-AM,1AM 0006 AM,14/08/1959,23/08/1959,23/08/1959,"-03:13:21,566","-59:47:42,720","-03:13:21,564","-59:47:42,721",,,564,564,564,,,22,SONDA CONVENCIONAL 25
140300009200,Amazonas,Brasil,,,TERRA,1-AM-7-AM,1AM 0007 AM,22/11/1959,09/02/1960,09/02/1960,"-03:19:47,863","-59:45:37,638","-03:19:47,864","-59:45:37,639",,,1535.8,1535.8,1535.8,,,23.5,SONDA CONVENCIONAL 33
140300007400,Amazonas,Brasil,,,TERRA,2-BIST-1-AM,2BIST0001 AM,29/05/1959,19/10/1959,19/10/1959,"-03:53:57,453","-61:22:47,276","-03:53:57,454","-61:22:47,276",,,1635.9,1635.9,1635.9,,,40,SONDA CONVENCIONAL 25
600300007000,Amazonas,Brasil,,,TERRA,2-IAST-1-PA,2IAST0001 PA,24/04/1959,15/05/1959,15/05/1959,"-00:35:37,222","-51:12:43,320","-00:35:37,222","-51:12:43,320",,,467.6,467.6,467.6,,,5.59999,SONDA CONVENCIONAL 32
600300007500,Amazonas,Brasil,,,TERRA,2-IBST-1A-PA,2IBST0001A PA,01/06/1959,23/08/1959,23/08/1959,"-00:57:01,202","-51:13:01,508","-00:57:01,203","-51:13:01,509",,,1358.6,1358.6,1358.6,,,4,SONDA CONVENCIONAL 32
600300007300,Amazonas,Brasil,,,TERRA,2-IBST-1-PA,2IBST0001 PA,24/05/1959,27/05/1959,27/05/1959,"-00:51:11,201","-51:14:01,480","-00:51:11,200","-51:14:01,480",,,107,107,107,,,3,SONDA CONVENCIONAL 32
140300009300,Amazonas,Brasil,,,TERRA,2-IOST-1-AM,2IOST0001 AM,01/12/1959,29/02/1960,29/02/1960,"-03:39:37,446","-60:53:29,214","-03:39:37,446","-60:53:29,215",,,1694.3,1694.3,1694.3,,,29,SONDA CONVENCIONAL 35
140300005800,Amazonas,Brasil,,,TERRA,2-IPST-1-AM,2IPST0001 AM,07/01/1959,09/03/1959,09/03/1959,"-04:48:55,487","-60:40:07,193","-04:48:55,485","-60:40:07,194",,,1054.4,1054.4,1054.4,,,46.4,
600300006300,Amazonas,Brasil,,,TERRA,2-ITST-1A-PA,2ITST0001R PA,04/03/1959,18/04/1959,18/04/1959,"-00:24:01,275","-51:14:01,068","-00:24:01,276","-51:14:01,069",,,944.6,944.6,944.6,,,6,SONDA CONVENCIONAL 32
600300006200,Amazonas,Brasil,,,TERRA,2-ITST-1-PA,2ITST0001 PA,25/02/1959,26/02/1959,26/02/1959,"-00:24:01,275","-51:14:01,068","-00:24:01,276","-51:14:01,069",,,23.9,23.9,23.9,,,6,SONDA CONVENCIONAL 32
140300006900,Amazonas,Brasil,,,TERRA,2-LCST-1-AM,2LCST0001 AM,16/04/1959,07/12/1959,07/12/1959,"-03:44:11,452","-60:26:59,161","-03:44:11,452","-60:26:59,162",,,2037.4,2037.4,2037.4,,,30,
140300007600,Amazonas,Brasil,,,TERRA,2-LQST-1-AM,2LQST0001 AM,14/06/1959,25/10/1959,25/10/1959,"-03:38:43,840","-59:21:33,555","-03:38:43,841","-59:21:33,553",,,2312,2312,2312,,,29,SONDA CONVENCIONAL 35
140300006500,Amazonas,Brasil,,,TERRA,2-MIST-1-AM,2MIST0001 AM,25/03/1959,23/10/1959,23/10/1959,"-03:38:36,402","-59:51:55,876","-03:38:36,403","-59:51:55,875",,,2339.2,2339.2,2339.2,,,40,SONDA CONVENCIONAL 23
140300008000,Amazonas,Brasil,,,TERRA,2-MSST-1-AM,2MSST0001 AM,22/08/1959,26/12/1959,26/12/1959,"-04:18:41,497","-57:35:21,930","-04:18:41,499","-57:35:21,929",,,1839.8,1839.8,1839.8,,,15.39999,SONDA CONVENCIONAL 26
140300006800,Amazonas,Brasil,,,TERRA,2-MUST-1-AM,2MUST0001 AM,11/04/1959,13/08/1959,13/08/1959,"-03:18:46,434","-60:36:10,176","-03:18:46,435","-60:36:10,177",,,1624.2,1624.2,1624.2,,,30,SONDA CONVENCIONAL 44
600300006700,Amazonas,Brasil,,,TERRA,2-NAST-1-PA,2NAST0001 PA,04/04/1959,09/08/1959,09/08/1959,"-01:43:01,371","-57:22:01,556","-01:43:01,372","-57:22:01,557",,,1959.4,1959.4,1959.4,,,19,SONDA CONVENCIONAL 22
140300007200,Amazonas,Brasil,,,TERRA,2-PEST-1-AM,2PEST0001 AM,16/05/1959,23/07/1959,23/07/1959,"-03:08:07,431","-59:14:07,779","-03:08:07,432","-59:14:07,780",,,1586.1,1586.1,1586.1,,,33,SONDA CONVENCIONAL 31
