Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081160329400,Alagoas,Brasil,,,MAR,1-ALS-43A-AL,1ALS 0043A AL,23/01/1987,12/04/1987,12/04/1987,"-09:25:43,548","-35:22:11,618","-09:25:43,548","-35:22:11,618",,,,3622,3622,,28,22,NORTH STAR I
081160329300,Alagoas,Brasil,,,MAR,1-ALS-43-AL,1ALS 0043 AL,22/01/1987,22/01/1987,22/01/1987,"-09:25:43,939","-35:22:11,620","-09:25:43,939","-35:22:11,620",,,,80,80,,28,22,NORTH STAR I
081150347500,Alagoas,Brasil,,,TERRA,1-BAR-1-AL,1BAR 0001 AL,19/12/1987,27/12/1987,27/12/1987,"-10:10:57,148","-36:13:18,718","-10:10:57,148","-36:13:18,718",,,,732,732,,,50,SONDA CONVENCIONAL 24
081150331800,Alagoas,Brasil,,,TERRA,1-PTC-1-AL,1PTC 0001 AL,05/03/1987,24/03/1987,24/03/1987,"-09:07:08,569","-35:23:13,290","-09:07:08,569","-35:23:13,290",,,,2004,2004,,,29,SONDA CONVENCIONAL 105
081150340600,Alagoas,Brasil,,,TERRA,2-MIL-1-AL,2MIL 0001 AL,16/08/1987,12/02/1988,12/02/1988,"-09:15:18,258","-35:23:26,653","-09:15:18,258","-35:23:26,653",,,,5027,5022.74,,,31,SONDA CONVENCIONAL 110
081150051600,Alagoas,Brasil,,,TERRA,9-MINA-13-AL,9MINA0013 AL,09/05/1987,03/07/1987,03/07/1987,"-09:37:53,160","-35:45:00,112","-09:37:53,160","-35:45:00,112",,,,1214,1214,,,6,
081150061400,Alagoas,Brasil,,,TERRA,9-MINA-16-AL,9MINA0016 AL,18/11/1987,18/01/1988,18/01/1988,"-09:37:53,542","-35:44:55,982","-09:37:53,542","-35:44:55,982",,,,1221,1221,,,6,
081150060700,Alagoas,Brasil,,,TERRA,9-MINA-17-AL,9MINA0017 AL,15/09/1987,29/10/1987,29/10/1987,"-09:37:56,432","-35:44:54,610","-09:37:56,432","-35:44:54,610",,,,1225,1222.71,,,6,
081150331000,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-117-AL,7FU 0117 AL,22/02/1987,17/03/1987,17/03/1987,"-09:46:51,535","-36:08:42,735","-09:46:51,535","-36:08:42,735",,,,2452,2448.45,,,42,SONDA CONVENCIONAL 50
081150332400,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-118-AL,7FU 0118 AL,14/03/1987,02/04/1987,02/04/1987,"-09:44:08,795","-36:07:40,765","-09:44:08,795","-36:07:40,765",,,,1391,1386.75,,,135,SONDA CONVENCIONAL 26
081150333600,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-119-AL,7FU 0119 AL,09/04/1987,28/04/1987,28/04/1987,"-09:46:34,541","-36:08:26,772","-09:46:34,541","-36:08:26,772",,,,1860,1855.24,,,39,SONDA CONVENCIONAL 26
081150335300,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-120-AL,7FU 0120 AL,04/05/1987,27/05/1987,27/05/1987,"-09:46:41,890","-36:10:12,466","-09:46:41,890","-36:10:12,466",,,,1801,1801,,,137,SONDA CONVENCIONAL 26
081150337200,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-121-AL,7FU 0121 AL,02/06/1987,20/06/1987,20/06/1987,"-09:46:31,728","-36:07:34,678","-09:46:31,728","-36:07:34,678",,,,1894,1887.57,,,17,SONDA CONVENCIONAL 26
081150338300,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-122-AL,7FU 0122 AL,26/06/1987,17/07/1987,17/07/1987,"-09:46:57,535","-36:07:44,753","-09:46:57,535","-36:07:44,753",,,,2199,2199,,,30,SONDA CONVENCIONAL 26
081150343000,Alagoas,PIA_OP,Piaçabuçu,Perícia,TERRA,9-PIA-22-AL,9PIA 0022 AL,05/10/1987,12/10/1987,12/10/1987,"-10:22:10,229","-36:23:30,889","-10:22:10,229","-36:23:30,889",,,0,672,672,0,0,13,SONDA CONVENCIONAL 26
081150328900,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-127-AL,7PIR 0127 AL,19/01/1987,23/02/1987,23/02/1987,"-09:36:16,589","-35:56:30,725","-09:36:16,589","-35:56:30,725",,,,2328,2319.77,,,18,SONDA CONVENCIONAL 105
081150333200,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-128-AL,7PIR 0128 AL,04/04/1987,02/05/1987,02/05/1987,"-09:37:33,449","-35:53:18,065","-09:37:33,449","-35:53:18,065",,,,2860,2853.4,,,109,SONDA CONVENCIONAL 105
081150335900,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-129-AL,7PIR 0129 AL,12/05/1987,01/06/1987,01/06/1987,"-09:35:25,498","-35:53:01,243","-09:35:25,498","-35:53:01,243",,,,1921,1918.86,,,111,SONDA CONVENCIONAL 105
081150337900,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-130-AL,7PIR 0130 AL,17/06/1987,13/07/1987,13/07/1987,"-09:38:02,343","-35:52:46,539","-09:38:02,343","-35:52:46,539",,,,2974,2966.8,,,105,SONDA CONVENCIONAL 105
081150338500,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-131-AL,7PIR 0131 AL,02/07/1987,24/07/1987,24/07/1987,"-09:36:02,407","-35:55:46,790","-09:36:02,407","-35:55:46,790",,,,1369,1369,,,78,SONDA CONVENCIONAL 92
081150339500,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-132D-AL,7PIR 0132D AL,31/07/1987,12/08/1987,12/08/1987,"-09:36:16,738","-35:55:07,634","-09:36:16,738","-35:55:07,634",,,,1270,1230.31,,,71,SONDA CONVENCIONAL 26
081150339800,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-133-AL,7PIR 0133 AL,04/08/1987,27/08/1987,27/08/1987,"-09:36:57,693","-35:53:22,203","-09:36:57,693","-35:53:22,203",,,,2250,2246.92,,,111,SONDA CONVENCIONAL 105
081150341100,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-134D-AL,7PIR 0134D AL,28/08/1987,12/09/1987,12/09/1987,"-09:35:12,118","-35:54:17,542","-09:35:12,118","-35:54:17,542",,,,1622,1452.47,,,114,SONDA CONVENCIONAL 26
081150342200,Alagoas,PIR,PILAR,Petrobras,TERRA,8-PIR-135-AL,8PIR 0135 AL,18/09/1987,25/09/1987,25/09/1987,"-09:36:19,510","-35:55:52,037","-09:36:19,510","-35:55:52,037",,,,1240,1236.87,,,38,SONDA CONVENCIONAL 26
081150328800,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-SMC-42-AL,7SMC 0042 AL,18/01/1987,17/02/1987,17/02/1987,"-09:51:43,099","-36:07:42,623","-09:51:43,099","-36:07:42,623",,,,1700,1700,,,104,SONDA CONVENCIONAL 50
081150328300,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,6-TM-54-AL,6TM 0054 AL,06/01/1987,09/04/1987,09/04/1987,"-09:36:37,995","-35:45:29,199","-09:36:37,995","-35:45:29,199",,,,4231,4217.79,,,82,
081150339400,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-55-AL,7TM 0055 AL,29/07/1987,06/08/1987,06/08/1987,"-09:36:28,102","-35:45:41,866","-09:36:28,102","-35:45:41,866",,,,1190,1190,,,93,SONDA CONVENCIONAL 92
081150340200,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-56D-AL,7TM 0056D AL,12/08/1987,20/08/1987,20/08/1987,"-09:36:10,701","-35:44:59,471","-09:36:10,701","-35:44:59,471",,,,1281,1239.77,,,79,SONDA CONVENCIONAL 92
081150344200,Alagoas,,PIAÇABUÇU,,TERRA,3-PIA-24-AL,3PIA 0024 AL,24/10/1987,04/11/1987,04/11/1987,"-10:22:45,095","-36:21:11,748","-10:22:45,095","-36:21:11,748",,,0,1268,1268,0,0,15,SONDA CONVENCIONAL 26
600300057000,Amazonas,Brasil,,,TERRA,1-FC-1-PA,1FC 0001 PA,06/01/1987,01/02/1987,01/02/1987,"-01:33:08,979","-55:43:26,725","-01:33:08,978","-55:43:26,726",,,1101,1101,1101,,,91,SONDA CONVENCIONAL 83
600300057300,Amazonas,Brasil,,,TERRA,1-IA-1-PA,1IA 0001 PA,13/02/1987,31/03/1987,31/03/1987,"-01:33:06,402","-55:38:44,024","-01:33:06,403","-55:38:44,023",,,1727,1727,1727,,,120.19999,SONDA CONVENCIONAL 83
600300057500,Amazonas,Brasil,,,TERRA,1-ICR-1-PA,1ICR 0001 PA,14/04/1987,10/05/1987,10/05/1987,"-01:38:09,494","-55:34:33,709","-01:38:09,495","-55:34:33,709",,,1211,1211,1211,,,90,SONDA CONVENCIONAL 83
500810058300,Barreirinhas,Brasil,,,MAR,1-MAS-14A-MA,1MAS 0014A MA,23/07/1987,29/08/1987,29/08/1987,"-02:09:36,130","-43:24:17,062","-02:09:36,130","-43:24:17,062",,,1906,1906,1906,,25,25,
500810058000,Barreirinhas,Brasil,,,MAR,1-MAS-14-MA,1MAS 0014 MA,01/07/1987,19/07/1987,19/07/1987,"-02:09:38,896","-43:24:16,767","-02:09:38,896","-43:24:16,767",,,354,354,354,,23,27,
500810057700,Barreirinhas,Brasil,,,MAR,1-MAS-29-MA,1MAS 0029 MA,04/05/1987,18/06/1987,18/06/1987,"-02:23:38,319","-42:40:03,144","-02:23:38,319","-42:40:03,144",,,2677,2677,2677,,23,27,
500810058600,Barreirinhas,Brasil,,,MAR,1-MAS-30-MA,1MAS 0030 MA,30/09/1987,22/07/1988,22/07/1988,"-01:17:05,012","-43:24:22,632","-01:17:05,012","-43:24:22,632",,,3923,3923,3923,,69,28,
500800057100,Barreirinhas,Brasil,,,TERRA,1-PDM-1-MA,1PDM 0001 MA,16/01/1987,29/03/1987,29/03/1987,"-02:35:52,271","-42:50:42,423","-02:35:52,270","-42:50:42,424",,,3356,3356,3356,,,42,
742810167500,Campos,AB,ALBACORA,Petrobras,MAR,1-RJS-368-RJ,1RJS 0368 RJ,28/01/1987,31/03/1987,31/03/1987,"-22:01:55,277","-39:55:21,755","-22:01:55,277","-39:55:21,755",,,3660,3660,3660,,637,12,PARAGON DPDS1 (NOBLE PHOENIX)
