Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
14030029741,Amazonas,AM-T-84,,Eneva,TERRA,1-ENV-25D-AM,1-ENV-EXTANEBA D-AM,24/10/2021,13/11/2021,23/11/2021,"-02:49:56,764","-58:31:16,084","-02:49:56,764","-58:31:16,084","-02:49:37,270","-58:31:09,200",2151,2194,1959,51,,59,Queiroz Galvão VIII
14030029758,Amazonas,AM-T-85,,Eneva,TERRA,1-ENV-27D-AM,1-ENV-NELSAD-AM,09/12/2021,01/01/2022,08/01/2022,"-02:48:08,360","-58:21:07,912","-02:48:08,360","-58:21:07,912","-02:48:13,868","-58:20:46,444",2451,2351,2208,48,,56,Queiroz Galvão VIII
14030029730,Amazonas,,AZULÃO,Eneva,TERRA,7-AZU-5D-AM,7-AZU-5D-MA,16/09/2021,07/10/2021,11/10/2021,"-02:43:04,200","-58:10:00,800","-02:43:04,200","-58:10:00,800","-02:43:01,590","-58:09:52,190",1800,1784,1753,60,0,68,Queiroz Galvão VIII
34281029752,Campos,BC-10,ARGONAUTA,Shell Brasil,MAR,7-ARGO-21H-ESS,ON7,09/11/2021,,08/01/2022,"-21:09:06,386","-39:49:12,823","-21:09:06,386","-39:49:12,823","-21:09:44,178","-39:48:27,440",5336,5300,2900,0,1652,25,West Tellus
74281029692,Campos,C-M-346,,Petrobras,MAR,1-BRSA-1380D-RJS,1-RJS-757D,22/05/2021,01/08/2021,27/08/2021,"-22:38:41,304","-39:08:00,641","-22:38:41,304","-39:08:00,641","-22:39:04,142","-39:08:18,110",6933,6930,6715,,2852,25,West Tellus
74281029769,Campos,C-M-541,,TotalEnergies EP,MAR,1-TOT-2-RJS,MAROLO-1,31/12/2021,,,"-23:31:17,430","-39:44:00,890","-23:31:17,435","-39:44:00,892",,,0,7500,7500,0,3000,24.7,Valaris Renaissance
74281029673,Campos,C-M-709,,Petrobras,MAR,1-BRSA-1378-RJS,1RJS756,26/02/2021,07/05/2021,20/05/2021,"-24:06:42,722","-40:30:28,967","-24:06:42,722","-40:30:28,967","-24:06:42,632","-40:30:29,148",4913,5580,-5580,,2847,25,West Tellus
74281029667,Campos,C-M-789,,ExxonMobil Brasil,MAR,1-EMEB-1A-RJS,Opal-1A,09/02/2021,18/07/2021,06/08/2021,"-24:39:16,900","-40:53:42,721","-24:39:17,028","-40:53:42,783","-24:39:17,050","-40:53:42,746",5636,6235,-6210,2678,2678,25,West Saturn
74281029665,Campos,C-M-789,,ExxonMobil Brasil,MAR,1-EMEB-1-RJS,Opal-1,25/01/2021,02/05/2021,02/06/2021,"-24:39:15,694","-40:53:44,022","-24:39:15,660","-40:53:44,006",,,3383,6235,-6210,,2678,25,West Saturn
74281029688,Campos,,ALBACORA,Petrobras,MAR,7-AB-136D-RJS,7-AB-136D-RJS,02/05/2021,16/06/2021,04/07/2021,"-22:07:14,773","-39:55:09,120","-22:07:14,773","-39:55:09,120","-22:07:01,653","-39:55:02,210",2781,2833.4,2714.11,0,563,24,NORBE VI
74281029742,Campos,,BARRACUDA,Petrobras,MAR,9-BR-82DB-RJS,9BR82DBRJS,14/10/2021,06/11/2021,09/01/2022,"-22:36:46,456","-40:13:34,210","-22:36:46,456","-40:13:34,210","-22:36:50,009","-40:13:27,981",4410,4153.4,4115,0,953,32,ODN I
74281029687,Campos,,CARATINGA,Petrobras,MAR,7-CRT-51D-RJS,7-CRT-51D-RJS,30/04/2021,17/01/2022,04/02/2022,"-22:38:49,085","-40:13:16,065","-22:38:49,085","-40:13:16,066","-22:38:45,519","-40:13:21,645",4366,4421,4406.06,0,1028,32,NORBE VIII
74281029687,Campos,,CARATINGA,Petrobras,MAR,7-CRT-51D-RJS,7-CRT-51D-RJS,30/04/2021,17/01/2022,04/02/2022,"-22:38:49,085","-40:13:16,065","-22:38:49,085","-40:13:16,066","-22:38:45,519","-40:13:21,645",4366,4421,4406.06,0,1028,32,ODN I
74281029687,Campos,,CARATINGA,Petrobras,MAR,7-CRT-51D-RJS,7-CRT-51D-RJS,30/04/2021,17/01/2022,04/02/2022,"-22:38:49,085","-40:13:16,065","-22:38:49,085","-40:13:16,066","-22:38:45,519","-40:13:21,645",4366,4421,4406.06,0,1028,32,SSV Victoria
34281029681,Campos,,JUBARTE,Petrobras,MAR,7-JUB-61D-ESS,7JUB61DESS,30/03/2021,22/10/2021,31/12/2021,"-21:14:30,112","-39:58:39,672","-21:14:30,112","-39:58:39,672","-21:14:13,811","-39:58:40,814",4760,4657.26,4582,0,1428,31,NORBE VI
34281029762,Campos,,JUBARTE,Petrobras,MAR,7-JUB-62DA-ESS,7-JUB-62DA-ESS,12/12/2021,22/02/2022,09/03/2022,"-21:15:33,400","-40:00:52,349","-21:15:34,286","-40:00:51,071","-21:15:25,856","-40:01:02,441",4716,4640,4573,0,1344,23,LONE STAR
34281029762,Campos,,JUBARTE,Petrobras,MAR,7-JUB-62DA-ESS,7-JUB-62DA-ESS,12/12/2021,22/02/2022,09/03/2022,"-21:15:33,400","-40:00:52,349","-21:15:34,286","-40:00:51,071","-21:15:25,856","-40:01:02,441",4716,4640,4573,0,1344,23,NORBE IX
34281029760,Campos,,JUBARTE,Petrobras,MAR,7-JUB-62D-ESS,7-JUB-62D-ESS,11/12/2021,,12/12/2021,"-21:15:33,400","-40:00:52,349","-21:15:33,400","-40:00:52,349","-21:15:26,183","-40:01:02,499",1409,4640,4573,0,1343,23,LONE STAR
34281029760,Campos,,JUBARTE,Petrobras,MAR,7-JUB-62D-ESS,7-JUB-62D-ESS,11/12/2021,,12/12/2021,"-21:15:33,400","-40:00:52,349","-21:15:33,400","-40:00:52,349","-21:15:26,183","-40:01:02,499",1409,4640,4573,0,1343,23,NORBE IX
34281029662,Campos,,JUBARTE,Petrobras,MAR,8-JUB-59D-ESS,8JUB59DESS,03/01/2021,25/04/2021,05/05/2021,"-21:13:01,772","-39:58:57,404","-21:13:01,772","-39:58:57,404","-21:13:10,940","-39:59:06,204",4990,5010.7,4917,0,1429,26,CAROLINA
74281029689,Campos,,MARLIM SUL,Petrobras,MAR,7-MLS-240H-RJS,7-MLS-240H-RJS,08/05/2021,,,"-22:34:33,656","-39:56:49,494","-22:34:33,656","-39:56:49,494",,,0,4696,2901,0,1740,32,NORBE VIII
74281029749,Campos,,PEREGRINO,Equinor Brasil,MAR,7-PRG-72HP-RJS,BMC7A19A,17/11/2021,08/12/2021,26/12/2021,"-23:20:04,024","-41:17:54,501","-23:20:04,024","-41:17:54,501","-23:22:02,232","-41:19:14,537",5302,6543,2352,0,106,50,DRILLINGRIG-A
74281029677,Campos,,POLVO,Petro Rio O&G,MAR,9-POL-46D-RJS,POL-K,17/03/2021,18/04/2021,03/05/2021,"-23:05:01,568","-40:59:43,542","-23:05:01,886","-40:59:43,171","-23:06:25,304","-41:01:44,890",5957.67,5137,-1525,0,103,41.2,DEAL-1
74281029669,Campos,,RONCADOR,Petrobras,MAR,7-RO-173H-RJS,7RO173HRJS,15/02/2021,29/03/2021,15/04/2021,"-21:57:28,950","-39:46:14,990","-21:57:28,951","-39:46:14,993","-21:57:16,318","-39:46:23,488",4136,4241,-3048,0,1696,32,CAROLINA
74281029671,Campos,,RONCADOR,Petrobras,MAR,7-RO-174H-RJS,7RO174HRJS,23/02/2021,05/05/2021,24/05/2021,"-21:58:15,540","-39:45:58,370","-21:58:15,536","-39:45:58,369","-21:58:23,847","-39:45:47,569",3590,3608,-2992,0,1728,32,CAROLINA
74281029695,Campos,,RONCADOR,Petrobras,MAR,7-RO-175H-RJS,7-RO-175H-RJS,26/05/2021,06/08/2021,20/08/2021,"-21:57:40,248","-39:45:02,152","-21:57:40,248","-39:45:02,152","-21:57:24,999","-39:45:12,276",3874,3940.26,3082.11,0,1781,32,CAROLINA
74281029699,Campos,,RONCADOR,Petrobras,MAR,7-RO-176H-RJS,7-RO-176H-RJS,24/08/2021,16/11/2021,12/12/2021,"-21:58:19,258","-39:44:00,951","-21:58:19,258","-39:44:00,951","-21:58:06,150","-39:44:03,964",4365,4365.36,3245.09,0,1816,32,CAROLINA
74281029705,Campos,,RONCADOR,Petrobras,MAR,7-RO-177DA-RJS,7-RO-177DA-RJS,16/06/2021,28/08/2021,06/09/2021,"-21:56:32,184","-39:42:22,363","-21:56:32,171","-39:42:22,377","-21:56:32,000","-39:42:20,588",3253,3408,3365,0,1868,32,CAROLINA
