Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
600500000100,Marajó,Brasil,,,TERRA,1-LM-1-PA,1LM 0001 PA,18/07/1950,14/04/1951,14/04/1951,"-01:55:37,134","-49:26:21,440","-01:55:37,133","-49:26:21,439",,,4027,4027,4027,,,5.5,SONDA CONVENCIONAL 14
202400020000,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,1-AG-1-BA,1AG 0001 BA,15/09/1950,28/01/1951,28/01/1951,"-12:24:20,640","-38:22:00,094","-12:24:20,640","-38:22:00,094",,,1410,1410,1410,,,88,SONDA CONVENCIONAL 3
202400018000,Recôncavo,Brasil,,,TERRA,2-TST-1-BA,2TST 0001 BA,22/02/1950,24/03/1950,24/03/1950,"-12:32:52,755","-38:38:09,299","-12:32:52,755","-38:38:09,299",,,171.6,171.6,171.6,,,11.89999,
202400017700,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-66-BA,7C 0066 BA,09/02/1950,17/03/1950,17/03/1950,"-12:40:39,318","-38:33:25,243","-12:40:39,318","-38:33:25,243",,,975.7,975.7,975.7,,,12.5,
202400018200,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-68-BA,7C 0068 BA,27/02/1950,16/04/1950,16/04/1950,"-12:40:18,494","-38:33:23,759","-12:40:18,494","-38:33:23,759",,,948.8,948.8,948.8,,,11.19999,SONDA CONVENCIONAL 5
202400019200,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-69-BA,7C 0069 BA,03/05/1950,01/06/1950,01/06/1950,"-12:40:32,313","-38:33:28,345","-12:40:32,313","-38:33:28,345",,,946.7,946.7,946.7,7.1,0,9.6,SONDA CONVENCIONAL 5
202400017800,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-70-BA,7C 0070 BA,16/02/1950,08/04/1950,08/04/1950,"-12:40:05,478","-38:33:10,406","-12:40:05,478","-38:33:10,406",,,933.9,933.9,933.9,,,14,SONDA CONVENCIONAL 4
202400018500,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-71-BA,7C 0071 BA,19/04/1950,03/07/1950,03/07/1950,"-12:40:56,556","-38:32:58,186","-12:40:56,556","-38:32:58,186",,,1377.7,1377.7,1377.7,,,45.5,SONDA CONVENCIONAL 7
202400019000,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-72-BA,7C 0072 BA,29/04/1950,18/06/1950,18/06/1950,"-12:39:27,499","-38:33:42,830","-12:39:27,499","-38:33:42,830",,,1193.6,1193.6,1193.6,,,51.09999,SONDA CONVENCIONAL 4
202400020600,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-74-BA,7C 0074 BA,15/11/1950,18/01/1951,18/01/1951,"-12:41:03,656","-38:33:02,837","-12:41:03,656","-38:33:02,837",,,1282.6,1282.6,1282.6,,,32.9,
202400019700,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-75-BA,7C 0075 BA,31/07/1950,22/10/1950,22/10/1950,"-12:40:45,342","-38:32:57,189","-12:40:45,342","-38:32:57,189",,,1521.9,1521.9,1521.9,,,77.8,SONDA CONVENCIONAL 7
202400019400,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-76-BA,7C 0076 BA,24/06/1950,04/10/1950,04/10/1950,"-12:40:25,670","-38:33:36,035","-12:40:25,670","-38:33:36,035",,,1571.9,1571.9,1571.9,,,16.6,
202400019500,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-77-BA,7C 0077 BA,14/07/1950,17/08/1950,17/08/1950,"-12:40:00,216","-38:33:09,711","-12:40:00,216","-38:33:09,711",,,975.4,975.4,975.4,,,36.4,SONDA CONVENCIONAL 4
