Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
140300000700,Amazonas,Brasil,,,TERRA,1-NO-1-AM,1NO 0001 AM,04/11/1953,09/06/1957,09/06/1957,"-03:52:53,272","-59:05:06,827","-03:52:53,271","-59:05:06,826",,,2818.5,2818.5,2818.5,,,43,SONDA CONVENCIONAL 14
600500000500,Marajó,Brasil,,,TERRA,1-BJ-1-PA,1BJ 0001 PA,23/02/1953,20/05/1953,20/05/1953,"-02:30:04,281","-47:45:11,955","-02:30:04,281","-47:45:11,957",,,2186.3,2186.3,2186.3,,,68,SONDA CONVENCIONAL 14
643000700200,Paraná,Brasil,,,TERRA,1-J-1-PR,1J 0001 PR,06/07/1953,03/06/1955,03/06/1955,"-23:13:45,152","-49:57:10,273","-23:13:45,152","-49:57:10,273",,,2684.6,2684.6,2684.6,,,505,SONDA CONVENCIONAL 16
500900000600,Parnaíba,Brasil,,,TERRA,1-VG-1A-MA,1VG 0001R MA,09/07/1953,01/06/1955,01/06/1955,"-07:23:46,683","-46:37:26,782","-07:23:46,683","-46:37:26,782",,,2887,2887,2887,,,388.1,SONDA CONVENCIONAL 15
500900000400,Parnaíba,Brasil,,,TERRA,1-VG-1-MA,1VG 0001 MA,18/01/1953,10/06/1953,10/06/1953,"-07:23:46,882","-46:37:26,886","-07:23:46,882","-46:37:26,886",,,1029.4,1029.4,1029.4,,,399,SONDA CONVENCIONAL 15
202400035500,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,5-AGB-1-BA,5AGB 0001 BA,19/09/1953,11/10/1953,11/10/1953,"-12:24:07,605","-38:22:00,400","-12:24:07,605","-38:22:00,400",,,231.8,231.8,228.39,,,79.9,SONDA CONVENCIONAL 12
202400036500,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AGB-2-BA,7AGB 0002 BA,08/12/1953,25/12/1953,25/12/1953,"-12:24:01,115","-38:22:03,784","-12:24:01,115","-38:22:03,784",,,251.2,251.2,251.2,,,111.9,SONDA CONVENCIONAL 12
202400035600,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-10-BA,7AG 0010 BA,02/10/1953,29/11/1953,29/11/1953,"-12:24:06,910","-38:21:34,013","-12:24:06,910","-38:21:34,013",,,1277.4,1277.4,1277.4,,,76.59999,SONDA CONVENCIONAL 13
202400031000,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-5-BA,7AG 0005 BA,06/02/1953,24/03/1953,24/03/1953,"-12:24:07,604","-38:21:47,327","-12:24:07,604","-38:21:47,327",,,1296.1,1296.1,1296.1,,,73.09999,SONDA CONVENCIONAL 3
202400032400,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-7-BA,7AG 0007 BA,10/04/1953,30/05/1953,30/05/1953,"-12:24:01,530","-38:21:55,687","-12:24:01,530","-38:21:55,687",,,1484.9,1484.9,1484.9,,,97.19999,SONDA CONVENCIONAL 3
202400034400,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-8-BA,7AG 0008 BA,18/06/1953,26/08/1953,26/08/1953,"-12:24:13,850","-38:21:40,919","-12:24:13,850","-38:21:40,919",,,1274.3,1274.3,1274.3,,,84.09999,SONDA CONVENCIONAL 3
