Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
74281028989,Campos,BM-C-7,PEREGRINO,Equinor Brasil,MAR,7-PRG-58HA-RJS,BMC7B26T2,26/05/2017,04/06/2017,19/06/2017,"-23:17:45,721","-41:12:28,644","-23:17:45,721","-41:12:28,643","-23:18:15,670","-41:14:23,216",6015,6650,-2282,0,122,50,DRILLINGRIG-B
74281029007,Campos,BM-C-7,PEREGRINO,Equinor Brasil,MAR,7-PRG-58HB-RJS,BMC7B26T3,19/06/2017,04/06/2017,07/07/2017,"-23:17:45,721","-41:12:28,644","-23:17:45,721","-41:12:28,643","-23:18:15,780","-41:14:23,494",5555,6650,-2282,0,122,50,DRILLINGRIG-B
74281028932,Campos,BM-C-7,PEREGRINO,Equinor Brasil,MAR,7-PRG-58H-RJS,BMC7B26,25/02/2017,09/04/2017,26/05/2017,"-23:17:45,721","-41:12:28,644","-23:17:45,721","-41:12:28,643","-23:18:15,568","-41:14:23,099",6762,6650,-2282,0,106,50,DRILLINGRIG-B
74281029024,Campos,BM-C-7,PEREGRINO,Equinor Brasil,MAR,7-PRG-59HA-RJS,BMC7B15T2,15/07/2017,,27/07/2017,"-23:17:45,778","-41:12:28,246","-23:17:45,778","-41:12:28,246","-23:18:38,926","-41:14:20,113",269,5636.18,-2300,0,122,50,DRILLINGRIG-B
74281029075,Campos,BM-C-7,PEREGRINO,Equinor Brasil,MAR,7-PRG-60H-RJS,BMC7A21,11/10/2017,18/11/2017,08/12/2017,"-23:20:03,915","-41:17:54,726","-23:20:03,915","-41:17:54,726","-23:22:11,657","-41:20:06,403",8289,8396.89,-2352,0,106,50,DRILLINGRIG-A
74281029070,Campos,BR,BARRACUDA,Petrobras,MAR,9-BR-81D-RJS,9BR81DRJS,25/09/2017,25/10/2017,07/11/2017,"-22:35:27,393","-40:08:13,607","-22:35:27,393","-40:08:13,617","-22:35:22,493","-40:08:38,131",3180,2924,2709,0,1071,26,GOLD STAR
74281029019,Campos,C-M-401,TARTARUGA VERDE,Petrobras,MAR,8-TVD-6D-RJS,8TVD6DRJS,03/07/2017,10/08/2017,30/08/2017,"-22:59:26,303","-40:44:13,489","-22:59:28,249","-40:44:10,986","-22:59:36,853","-40:44:25,293",3202,3461.48,-3115,0,934,30,SSV Victoria
74281028962,Campos,CRT,CARATINGA,Petrobras,MAR,9-CRT-50D-RJS,9CRT50DRJS,17/04/2017,07/05/2017,27/05/2017,"-22:41:20,935","-40:10:09,158","-22:41:20,935","-40:10:09,158","-22:41:25,769","-40:10:29,153",3426,3467.4,3115,0,1185,32,NORBE IX
74281029073,Campos,ESP,ESPADARTE,Petrobras,MAR,9-ESP-52D-RJS,9ESP52DRJS,03/10/2017,05/12/2017,18/12/2017,"-22:52:50,608","-40:20:46,478","-22:52:50,609","-40:20:46,479","-22:52:27,758","-40:20:45,299",3190.5,3185,-2958.24,0,1483,25,ETESCO TAKATSUGU J
74281028996,Campos,MLL,MARLIM LESTE,Petrobras,MAR,7-MLL-77D-RJS,7MLL77DRJS,09/06/2017,30/08/2017,24/03/2018,"-22:28:39,350","-39:55:10,890","-22:29:13,680","-39:55:12,520","-22:29:00,631","-39:54:44,845",4850,4810,4530,0,1420,31,ODN II
74281029003,Campos,MLL,MARLIM LESTE,Petrobras,MAR,7-MLL-78D-RJS,7MLL78DRJS,14/06/2017,31/07/2017,27/11/2017,"-22:31:24,680","-39:55:16,460","-22:31:26,488","-39:55:17,873","-22:31:25,823","-39:55:01,564",4672,4647,4525,0,1574,27,ODN DELBA III
74281028944,Campos,MLS,MARLIM SUL,Petrobras,MAR,7-MLS-227HPA-RJS,7MLS227HPARJS,23/03/2017,27/03/2017,10/04/2017,"-22:33:37,381","-40:00:47,088","-22:33:37,381","-40:00:47,088","-22:33:33,068","-40:00:13,108",4260,4123,2921,0,1263,26,LAGUNA STAR
74281028931,Campos,MLS,MARLIM SUL,Petrobras,MAR,7-MLS-227HP-RJS,7MLS227HPRJS,21/02/2017,09/03/2017,17/03/2017,"-22:33:37,381","-40:00:47,088","-22:33:37,381","-40:00:47,088","-22:33:33,068","-40:00:13,108",4450,4123,2921,0,1263,23,LAGUNA STAR
74281029011,Campos,MLS,MARLIM SUL,Petrobras,MAR,8-MLS-229D-RJS,8MLS229DRJS,23/06/2017,16/09/2018,17/10/2018,"-22:35:40,528","-40:04:32,119","-22:35:40,528","-40:04:32,119","-22:35:47,066","-40:04:22,073",4335,4492,-4337,0,1158,25,ETESCO TAKATSUGU J
74281028939,Campos,MLS,MARLIM SUL,Petrobras,MAR,9-MLS-226DA-RJS,9MLS226DARJS,04/02/2017,14/02/2017,20/02/2017,"-22:33:38,681","-40:00:47,097","-22:33:37,381","-40:00:47,088","-22:33:33,604","-40:00:15,433",4014,3902,2900,0,1263,23,LAGUNA STAR
74281029083,Campos,MRL,MARLIM,Petrobras,MAR,9-MRL-229D-RJS,9MRL229DRJS,23/10/2017,26/12/2017,07/01/2018,"-22:24:35,890","-40:05:24,440","-22:24:35,892","-40:05:24,444","-22:23:59,834","-40:05:32,663",3500,3527,2580,0,736,27,TRANSOCEAN 706
