Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
040100047000,Acre,Brasil,,,TERRA,1-RM-1-AC,1RM 0001 AC,03/07/1982,01/02/1983,01/02/1983,"-08:02:34,350","-73:13:11,096","-08:02:34,349","-73:13:11,098",,,,4258.5,4258.5,,,237,
081160709000,Alagoas,Brasil,,,MAR,1-ALS-20-AL,1ALS 0020 AL,15/01/1982,25/03/1982,25/03/1982,"-09:24:42,069","-35:13:06,466","-09:24:42,069","-35:13:06,466",,,,2972,2972,,32.3,30.5,
081160209000,Alagoas,Brasil,,,MAR,1-ALS-24-AL,1ALS 0024 AL,02/04/1982,27/05/1982,27/05/1982,"-10:15:18,586","-36:04:39,607","-10:15:18,586","-36:04:39,607",,,,3501,3501,,22,30,
081160207300,Alagoas,Brasil,,,MAR,1-ALS-25-AL,1ALS 0025 AL,08/03/1982,13/04/1982,13/04/1982,"-10:16:49,700","-36:07:43,670","-10:16:49,700","-36:07:43,670",,,,2448,2448,,19,24,PETROBRAS I
081150224400,Alagoas,Brasil,,,TERRA,1-CCE-3-AL,1CCE 0003 AL,18/11/1982,22/12/1982,22/12/1982,"-10:07:13,542","-36:12:09,478","-10:07:13,542","-36:12:09,478",,,,2160,2160,,,10,SONDA CONVENCIONAL 24
081150220800,Alagoas,Brasil,,,TERRA,1-FRO-2-AL,1FRO 0002 AL,22/09/1982,21/10/1982,21/10/1982,"-09:43:23,559","-36:04:55,688","-09:43:23,559","-36:04:55,688",,,,1715,1715,,,124,SONDA CONVENCIONAL 44
081150220000,Alagoas,Brasil,,,TERRA,1-PP-3-AL,1PP 0003 AL,10/09/1982,06/10/1982,06/10/1982,"-09:33:15,302","-35:39:00,917","-09:33:15,302","-35:39:00,917",,,,2230,2230,,,23,SONDA CONVENCIONAL 40
081150224600,Alagoas,Brasil,,,TERRA,1-TAU-1-AL,1TAU 0001 AL,18/11/1982,21/01/1983,21/01/1983,"-09:55:14,983","-36:01:57,812","-09:55:14,983","-36:01:57,812",,,,3436,3436,,,78,QUEIROZ GALVÃO 01
081150208200,Alagoas,Brasil,,,TERRA,1-VP-1-AL,1VP 0001 AL,19/03/1982,24/05/1982,24/05/1982,"-10:01:56,376","-36:03:25,639","-10:01:56,376","-36:03:25,639",,,,3094,3094,,,50,QUEIROZ GALVÃO 01
081160208500,Alagoas,Brasil,,,MAR,3-CV-2-ALS,3CV 0002 ALS,25/03/1982,20/04/1982,20/04/1982,"-10:14:08,399","-36:09:38,760","-10:14:08,399","-36:09:38,760",,,,2529,2529,,14,25,PETROBRAS V
