Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081150128000,Alagoas,Brasil,,,TERRA,1-RJ-1-AL,1RJ 0001 AL,08/03/1979,09/05/1979,09/05/1979,"-09:48:05,458","-36:14:46,241","-09:48:05,458","-36:14:46,241",,,,2228,2228,,,147,SONDA CONVENCIONAL 50
081150133400,Alagoas,Brasil,,,TERRA,1-RSM-1-AL,1RSM 0001 AL,30/06/1979,12/09/1979,12/09/1979,"-09:48:18,626","-36:04:21,674","-09:48:18,626","-36:04:21,674",,,,3279,3279,,,122,SONDA CONVENCIONAL 26
081150058000,Alagoas,Brasil,,,TERRA,9-MINA-7-AL,9MINA0007 AL,10/05/1979,23/05/1979,23/05/1979,"-09:38:03,550","-35:45:00,905","-09:38:03,550","-35:45:00,905",,,,1154,1154,,,3.59999,
081150059400,Alagoas,Brasil,,,TERRA,9-MINA-8-AL,9MINA0008 AL,25/06/1979,26/07/1979,26/07/1979,"-09:38:13,630","-35:44:57,228","-09:38:13,630","-35:44:57,228",,,,1164.5,1164.5,,,3.59999,
081150137900,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,3-CSMC-10-AL,3CSMC0010 AL,07/10/1979,25/11/1979,25/11/1979,"-09:47:37,567","-36:06:18,938","-09:47:37,567","-36:06:18,938",,,,2810,2810,,,119,SONDA CONVENCIONAL 26
081150138500,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,3-CSMC-11-AL,3CSMC0011 AL,20/10/1979,22/12/1979,22/12/1979,"-09:48:53,342","-36:07:48,777","-09:48:53,342","-36:07:48,777",,,,2650,2650,,,122,SONDA CONVENCIONAL 40
081150130300,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,3-CSMC-7-AL,3CSMC0007 AL,26/04/1979,11/06/1979,11/06/1979,"-09:49:03,953","-36:07:21,586","-09:49:03,953","-36:07:21,586",,,,2660,2660,,,121,SONDA CONVENCIONAL 26
081150133100,Alagoas,FPB,FAZENDA PAU BRASIL,Petrosynergy,TERRA,1-FPB-3-AL,1FPB 0003 AL,23/06/1979,07/10/1979,07/10/1979,"-09:45:10,670","-36:03:58,730","-09:45:10,670","-36:03:58,730",,,,3732,3732,,,119,SONDA CONVENCIONAL 50
081150125200,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-54-AL,7FU 0054 AL,04/01/1979,10/02/1979,10/02/1979,"-09:45:31,736","-36:07:36,738","-09:45:31,736","-36:07:36,738",,,,1930,1930,,,132,SONDA CONVENCIONAL 40
081150127100,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-55-AL,7FU 0055 AL,24/02/1979,24/03/1979,24/03/1979,"-09:45:30,712","-36:07:23,635","-09:45:30,712","-36:07:23,635",,,,1790,1790,,,131,SONDA CONVENCIONAL 40
081150129000,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-56-AL,7FU 0056 AL,25/03/1979,19/04/1979,19/04/1979,"-09:46:15,114","-36:10:21,151","-09:46:15,114","-36:10:21,151",,,,1220,1220,,,66,SONDA CONVENCIONAL 41
081150129600,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-57-AL,7FU 0057 AL,10/04/1979,11/05/1979,11/05/1979,"-09:45:57,701","-36:07:38,104","-09:45:57,701","-36:07:38,104",,,,1552,1552,,,11,SONDA CONVENCIONAL 40
081150130600,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-58-AL,7FU 0058 AL,02/05/1979,27/05/1979,27/05/1979,"-09:45:45,727","-36:09:30,768","-09:45:45,727","-36:09:30,768",,,,1460,1460,,,18,SONDA CONVENCIONAL 41
081150133300,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-61D-AL,7FU 0061D AL,24/06/1979,13/07/1979,13/07/1979,"-09:45:51,646","-36:09:07,794","-09:45:51,646","-36:09:07,794",,,,1170,1134.95,,,15,SONDA CONVENCIONAL 40
081150131500,Alagoas,FU,FURADO,Petrobras,TERRA,8-FU-59-AL,8FU 0059 AL,20/05/1979,11/06/1979,11/06/1979,"-09:45:58,352","-36:08:46,354","-09:45:58,352","-36:08:46,354",,,,1550,1550,,,15,SONDA CONVENCIONAL 40
081150132500,Alagoas,FU,FURADO,Petrobras,TERRA,8-FU-60-AL,8FU 0060 AL,12/06/1979,05/07/1979,05/07/1979,"-09:45:57,394","-36:09:34,464","-09:45:57,394","-36:09:34,464",,,,1500,1500,,,29,SONDA CONVENCIONAL 41
081150140400,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,3-SMC-17-AL,3SMC 0017 AL,05/12/1979,27/01/1980,27/01/1980,"-09:49:34,083","-36:05:14,378","-09:49:34,083","-36:05:14,378",,,,2831,2831,,,116,SONDA CONVENCIONAL 26
140300039500,Amazonas,Brasil,,,TERRA,9-FZ-4-AM,9FZ 0004 AM,28/11/1979,25/01/1980,25/01/1980,"-03:40:00,415","-58:56:22,302","-03:40:00,414","-58:56:22,304",,,,1359,1359,,,27,SONDA CONVENCIONAL 82
742810024200,Campos,BD,BADEJO,Trident Energy,MAR,7-BD-4-RJS,7BD 0004 RJS,05/04/1979,20/06/1979,20/06/1979,"-22:42:19,824","-40:50:08,425","-22:42:19,824","-40:50:08,425",,,3175,3175,3175,0,86,20,
742810026000,Campos,BD,BADEJO,Trident Energy,MAR,7-BD-5D-RJS,7BD 0005D RJS,11/07/1979,05/10/1979,05/10/1979,"-22:42:19,892","-40:50:08,390","-22:42:19,892","-40:50:08,390",,,3935,3935,3180.09,,86,20,
742810028700,Campos,BD,BADEJO,Trident Energy,MAR,7-BD-6D-RJS,7BD 0006D RJS,04/11/1979,18/03/1980,18/03/1980,"-22:42:19,859","-40:50:08,496","-22:42:19,859","-40:50:08,496",,,3590,3590,3155.06,0,86,20,
742810026300,Campos,BI,BICUDO,Trident Energy,MAR,1-RJS-106-RJS,1RJS 0106 RJ,24/07/1979,23/08/1979,23/08/1979,"-22:45:52,487","-40:44:26,930","-22:45:52,487","-40:44:26,929",,,2785,2785,2785,0,115,31,
