Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
08115029215,Alagoas,SEAL-T-198,,Petrobras,TERRA,1-BRSA-1361-AL,1JUCA1AL,18/05/2018,20/06/2018,25/06/2018,"-09:56:52,751","-36:09:20,134","-09:56:52,699","-36:09:20,083","-09:56:52,727","-36:09:20,411",957,1640,-1550,87.8,0,92.81,SONDA CONVENCIONAL 95
08115029235,Alagoas,SEAL-T-50,,Imetame,TERRA,1-IMET-24-AL,1-BON-1-AL,23/06/2018,30/08/2018,07/09/2018,"-09:10:30,750","-35:22:50,980","-09:10:30,750","-35:22:50,980","-09:10:30,750","-35:22:50,980",2867,2850,-2834,11,,16,IMETAME_ENERGIA_01
34281029326,Campos,BC-60,JUBARTE,Petrobras,MAR,7-BAZ-10D-ESS,7BAZ10DESS,16/12/2018,01/01/2019,03/01/2019,"-21:18:46,382","-40:00:27,364","-21:18:46,382","-40:00:27,364","-21:18:46,382","-40:00:27,364",2629,4712,4635,0,1376,27,ODN DELBA III
34281029218,Campos,BC-60,JUBARTE,Petrobras,MAR,7-BAZ-9HA-ESS,7BAZ9HAESS,22/05/2018,17/02/2019,26/04/2019,"-21:20:29,385","-40:01:30,609","-21:20:30,135","-40:01:31,323","-21:20:07,546","-40:01:55,500",5453,5515.68,-4335,0,1289,32,ODN I
34281029210,Campos,BC-60,JUBARTE,Petrobras,MAR,7-BAZ-9H-ESS,7BAZ9HESS,16/05/2018,17/05/2018,22/05/2018,"-21:20:29,385","-40:01:30,609","-21:20:29,385","-40:01:30,609","-21:20:08,496","-40:01:54,430",2047,5515.68,-4335,0,1286,32,ODN I
74281029142,Campos,MRL,MARLIM,Petrobras,MAR,7-MRL-230HP-RJS,7MRL230HPRJS,07/01/2018,29/03/2018,27/04/2018,"-22:24:35,890","-40:05:24,440","-22:24:35,892","-40:05:24,444","-22:24:06,465","-40:05:27,421",3718,3510.77,2540,0,736,27,TRANSOCEAN 706
74281029292,Campos,,ALBACORA,Petrobras,MAR,7-AB-134HPA-RJS,7AB134HPARJS,11/10/2018,15/10/2018,05/11/2018,"-22:03:58,068","-39:52:20,097","-22:03:58,068","-39:52:20,062","-22:04:04,402","-39:51:54,649",4122,3719,-2539,0,1015,27,ODN DELBA III
74281029278,Campos,,ALBACORA,Petrobras,MAR,7-AB-134HP-RJS,7AB134HPRJS,10/09/2018,08/10/2018,10/10/2018,"-22:03:58,068","-39:52:20,097","-22:03:58,068","-39:52:20,062","-22:04:04,402","-39:51:54,649",3784,3719,-2539,0,1012,27,ODN DELBA III
74281029197,Campos,,ALBACORA,Petrobras,MAR,9-AB-133D-RJS,9AB133DRJS,10/01/2018,08/09/2018,10/09/2018,"-22:03:58,068","-39:52:20,097","-22:03:58,068","-39:52:20,062","-22:04:03,890","-39:51:53,728",3154,2839,-2500,0,1012,27,ODN DELBA III
74281029266,Campos,,ALBACORA LESTE,Petrobras,MAR,8-ABL-88HA-RJS,8ABL88HARJS,08/08/2018,10/08/2018,21/08/2018,"-22:03:22,710","-39:51:50,820","-22:03:22,709","-39:51:50,819","-22:03:22,493","-39:51:30,514",3627,2878,2520,0,1077,27,ODN DELBA III
74281029154,Campos,,ALBACORA LESTE,Petrobras,MAR,8-ABL-88H-RJS,8ABL88HRJS,04/01/2018,25/07/2018,08/08/2018,"-22:03:22,710","-39:51:50,820","-22:03:22,709","-39:51:50,819","-22:03:23,512","-39:51:28,753",3627,2878,2520,0,1078,27,ODN DELBA III
74281029293,Campos,,BARRACUDA,Petrobras,MAR,9-BR-82DA-RJS,9BR82DARJS,13/10/2018,20/02/2019,30/03/2019,"-22:36:46,456","-40:13:34,210","-22:36:46,456","-40:13:34,210","-22:36:50,634","-40:13:31,435",4610,4153.4,4115,0,953,32,ODN I
74281029279,Campos,,BARRACUDA,Petrobras,MAR,9-BR-82D-RJS,9BR82DRJS,16/09/2018,17/09/2018,11/10/2018,"-22:36:46,456","-40:13:34,210","-22:36:47,335","-40:13:34,113","-22:36:50,607","-40:13:31,410",1935,4153.4,4115,0,954,32,ODN I
74281029164,Campos,,MARIMBÁ,Trident Energy,MAR,7-MA-34D-RJS,7MA34DRJS,04/02/2018,13/03/2018,09/05/2018,"-22:39:45,651","-40:32:27,767","-22:39:45,652","-40:32:27,767","-22:40:02,187","-40:31:43,151",3488,3278.43,2607,0,407,23,ATLANTIC STAR
74281029169,Campos,,MARLIM LESTE,Petrobras,MAR,9-MLL-79D-RJS,9MLL79DRJS,20/01/2018,19/03/2018,09/04/2018,"-22:30:56,435","-39:54:09,735","-22:30:56,435","-39:54:09,735","-22:31:15,704","-39:53:37,553",4994,4980,4600,0,1691,32,NORBE IX
74281029188,Campos,,PAPA-TERRA,Petrobras,MAR,7-PPT-50HP-RJS,7PPT50HPRJS,10/04/2018,15/07/2018,05/11/2018,"-23:30:57,780","-41:03:41,160","-23:30:57,766","-41:03:41,146","-23:30:58,936","-41:02:30,089",5821,5650,3158,0,1181,45,Beta
