Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081150178400,Alagoas,Brasil,MARECHAL DEODORO,,TERRA,1-MD-3-AL,1MD 0003 AL,20/11/1980,17/02/1981,17/02/1981,"-09:42:11,016","-35:50:57,587","-09:42:11,016","-35:50:57,587",,,,4003,4003,,,89,
081160176700,Alagoas,Brasil,,,MAR,1-ALS-16-AL,1ALS 0016 AL,28/10/1980,26/02/1981,26/02/1981,"-09:38:30,325","-35:26:38,330","-09:38:30,325","-35:26:38,330",,,,3430,3430,,33,26,
081160149600,Alagoas,Brasil,,,MAR,1-ALS-6-AL,1ALS 0006 AL,20/05/1980,05/10/1980,05/10/1980,"-09:35:43,249","-35:13:16,975","-09:35:43,249","-35:13:16,975",,,,3793,3793,,46,30,
081150148100,Alagoas,Brasil,,,TERRA,1-RN-1-AL,1RN 0001 AL,27/04/1980,23/10/1980,23/10/1980,"-09:46:12,442","-35:54:24,866","-09:46:12,442","-35:54:24,866",,,,5034,5034,,,89,
081150172900,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,3-CSMC-14-AL,3CSMC0014 AL,25/08/1980,14/10/1980,14/10/1980,"-09:49:05,562","-36:06:49,581","-09:49:05,562","-36:06:49,581",,,2846,2846,2846,110.38,0,114.38,SONDA CONVENCIONAL 26
081150144000,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-CSMC-12-AL,7CSMC0012 AL,11/02/1980,27/03/1980,27/03/1980,"-09:47:46,542","-36:07:16,464","-09:47:46,542","-36:07:16,464",,,2703,2703,2703,120.36,0,124.36,SONDA CONVENCIONAL 26
081150147200,Alagoas,CSM,CIDADE DE SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-CSMC-13-AL,7CSMC0013 AL,07/04/1980,01/06/1980,01/06/1980,"-09:48:15,193","-36:07:15,051","-09:48:15,193","-36:07:15,051",,,,2772,2772,,,125,SONDA CONVENCIONAL 26
081150172300,Alagoas,FU,FURADO,Petrobras,TERRA,3-FU-62-AL,3FU 0062 AL,11/08/1980,17/09/1980,17/09/1980,"-09:46:01,092","-36:10:55,932","-09:46:01,092","-36:10:55,932",,,,2138,2138,,,89,SONDA CONVENCIONAL 40
081150174700,Alagoas,FU,FURADO,Petrobras,TERRA,3-FU-63-AL,3FU 0063 AL,29/09/1980,14/10/1980,14/10/1980,"-09:44:42,645","-36:10:14,253","-09:44:42,645","-36:10:14,253",,,,1450,1450,,,100,SONDA CONVENCIONAL 40
081150176600,Alagoas,FU,FURADO,Petrobras,TERRA,3-FU-64-AL,3FU 0064 AL,27/10/1980,14/11/1980,14/11/1980,"-09:44:25,629","-36:07:49,625","-09:44:25,629","-36:07:49,625",,,,1587,1587,,,133,SONDA CONVENCIONAL 40
081150178900,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-65-AL,7FU 0065 AL,29/11/1980,15/12/1980,15/12/1980,"-09:44:58,759","-36:07:33,548","-09:44:58,759","-36:07:33,548",,,,1631,1631,,,131,SONDA CONVENCIONAL 40
081150180500,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-66-AL,7FU 0066 AL,25/12/1980,14/01/1981,14/01/1981,"-09:45:10,444","-36:07:14,279","-09:45:10,444","-36:07:14,279",,,,2106,2106,,,130,SONDA CONVENCIONAL 40
081150174100,Alagoas,SF,SEBASTIÃO FERREIRA,Petrosynergy,TERRA,1-SF-1-AL,1SF 0001 AL,19/09/1980,13/01/1981,13/01/1981,"-09:49:42,073","-36:02:23,159","-09:49:42,073","-36:02:23,159",,,,3784.5,3784.5,,,96,SONDA CONVENCIONAL 50
081150167400,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,4-SMC-19-AL,4SMC 0019 AL,15/06/1980,06/08/1980,06/08/1980,"-09:50:14,252","-36:07:40,230","-09:50:14,252","-36:07:40,230",,,,2768,2768,,,104,SONDA CONVENCIONAL 26
081150166500,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-SMC-18-AL,7SMC 0018 AL,01/06/1980,26/07/1980,26/07/1980,"-09:51:57,926","-36:08:28,442","-09:51:57,926","-36:08:28,442",,,,2595,2595,,,114.4,SONDA CONVENCIONAL 25
081150176900,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-SMC-20-AL,7SMC 0020 AL,27/10/1980,28/11/1980,28/11/1980,"-09:50:50,203","-36:06:25,017","-09:50:50,203","-36:06:25,017",,,,2307,2307,,,106,SONDA CONVENCIONAL 26
081150179800,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-SMC-21-AL,7SMC 0021 AL,13/12/1980,21/01/1981,21/01/1981,"-09:50:35,344","-36:05:55,676","-09:50:35,344","-36:05:55,676",,,2416,2416,2416,100.51,0,104.81,SONDA CONVENCIONAL 26
202660705400,Almada,Brasil,,,MAR,1-BAS-62-BA,1BAS 0062 BA,22/11/1980,10/12/1980,10/12/1980,"-14:19:58,770","-38:58:29,647","-14:19:58,770","-38:58:29,647",,,1076,1076,1076,,26,24.6,
140300039700,Amazonas,Brasil,,,TERRA,9-FZ-3-AM,9FZ 0003 AM,04/03/1980,06/05/1980,06/05/1980,"-03:41:12,851","-58:49:53,645","-03:41:12,851","-58:49:53,646",,,,1425,1425,,,28,SONDA CONVENCIONAL 82
140300040900,Amazonas,Brasil,,,TERRA,9-FZ-5A-AM,9FZ 0005A AM,12/08/1980,11/10/1980,11/10/1980,"-03:36:00,517","-58:51:42,262","-03:36:00,518","-58:51:42,262",,,,1167,1167,,,27,SONDA CONVENCIONAL 82
140300040100,Amazonas,Brasil,,,TERRA,9-FZ-5-AM,9FZ 0005 AM,30/05/1980,02/08/1980,02/08/1980,"-03:36:00,515","-58:51:43,882","-03:36:00,515","-58:51:43,882",,,,764,764,,,27,SONDA CONVENCIONAL 82
140300041500,Amazonas,Brasil,,,TERRA,9-FZ-6-AM,9FZ 0006 AM,11/11/1980,07/12/1980,07/12/1980,"-03:37:34,717","-58:56:38,190","-03:37:34,717","-58:56:38,190",,,,1225,1225,,,27,SONDA CONVENCIONAL 82
140300041800,Amazonas,Brasil,,,TERRA,9-FZ-7-AM,9FZ 0007 AM,27/12/1980,22/01/1981,22/01/1981,"-03:37:48,877","-58:54:35,818","-03:37:48,877","-58:54:35,819",,,,1097,1097,,,27,SONDA CONVENCIONAL 82
500800040200,Barreirinhas,Brasil,,,TERRA,1-BA-3-MA,1BA 0003 MA,06/06/1980,25/10/1980,25/10/1980,"-02:45:03,690","-42:49:10,503","-02:45:03,690","-42:49:10,503",,,4250,4250,4250,,,15,
500810041100,Barreirinhas,Brasil,,,MAR,1-MAS-13A-MA,1MAS 0013A MA,20/09/1980,25/01/1981,25/01/1981,"-01:48:07,914","-43:13:56,831","-01:48:07,914","-43:13:56,831",,,4203,4203,4203,,539,30.79999,
500810040400,Barreirinhas,Brasil,,,MAR,1-MAS-13-MA,1MAS 0013 MA,06/07/1980,09/07/1980,09/07/1980,"-01:48:08,887","-43:14:05,218","-01:48:08,887","-43:14:05,218",,,133,133,133,,509,81.4,
742810046300,Campos,BD,BADEJO,Trident Energy,MAR,7-BD-10D-RJS,7BD 0010D RJS,16/11/1980,29/01/1981,29/01/1981,"-22:42:19,791","-40:50:08,530","-22:42:19,791","-40:50:08,530",,,3374,3374,3094.4,,86,25,
742810031800,Campos,BD,BADEJO,Trident Energy,MAR,7-BD-7D-RJS,7BD 0007D RJS,17/04/1980,08/07/1980,08/07/1980,"-22:42:19,923","-40:50:08,461","-22:42:19,923","-40:50:08,461",,,3404,3404,3056.47,0,86,20,
742810032400,Campos,BD,BADEJO,Trident Energy,MAR,7-BD-8-RJS,7BD 0008 RJS,16/05/1980,12/08/1980,12/08/1980,"-22:41:17,643","-40:50:04,759","-22:41:17,643","-40:50:04,759",,,3170,3170,3170,0,90,15,
742810043100,Campos,BD,BADEJO,Trident Energy,MAR,7-BD-9D-RJS,7BD 0009D RJS,08/08/1980,19/10/1980,19/10/1980,"-22:42:19,890","-40:50:08,566","-22:42:19,890","-40:50:08,566",,,3351,3351,3047.07,0,86,25,
742810042900,Campos,BI,BICUDO,Trident Energy,MAR,4-RJS-134-RJ,4RJS 0134 RJ,02/08/1980,05/09/1980,05/09/1980,"-22:45:47,501","-40:42:27,364","-22:45:47,501","-40:42:27,364",,,3599,3599,3599,,124,14,
742810030200,Campos,BO,BONITO,Trident Energy,MAR,1-RJS-116-RJ,1RJS 0116 RJ,13/01/1980,24/03/1980,24/03/1980,"-22:43:47,463","-40:37:11,774","-22:43:47,463","-40:37:11,774",,,4000,4000,4000,,296,31,
742810048100,Campos,BO,BONITO,Trident Energy,MAR,7-EN-7D-RJS,7EN 0007D RJS,30/12/1980,13/02/1981,13/02/1981,"-22:42:36,715","-40:39:11,947","-22:42:36,715","-40:39:11,947",,,2997,2997,2736.57,,189,26,
742810030400,Campos,Brasil,,,MAR,1-RJS-104-RJ,1RJS 0104 RJ,22/01/1980,18/04/1980,18/04/1980,"-23:38:38,286","-41:28:18,044","-23:38:38,286","-41:28:18,044",,,3034,3034,3034,,141,32,
742810045500,Campos,Brasil,,,MAR,1-RJS-124A-RJ,1RJS 0124A RJ,25/10/1980,08/12/1980,08/12/1980,"-22:39:51,150","-40:46:00,050","-22:39:51,150","-40:46:00,050",,,3465,3465,3465,,101,23,
742810032600,Campos,Brasil,,,MAR,1-RJS-124-RJ,1RJS 0124 RJ,18/05/1980,24/10/1980,24/10/1980,"-22:39:50,169","-40:45:57,621","-22:39:50,169","-40:45:57,621",,,2200,2200,2200,,101,11,
742810031600,Campos,Brasil,,,MAR,1-RJS-127-RJ,1RJS 0127 RJ,07/04/1980,31/05/1980,31/05/1980,"-22:11:52,061","-40:50:01,643","-22:11:52,061","-40:50:01,643",,,3562,3562,3562,,53,24,
742810031500,Campos,Brasil,,,MAR,1-RJS-128-RJ,1RJS 0128 RJ,06/04/1980,05/05/1980,05/05/1980,"-22:27:23,711","-40:31:18,052","-22:27:23,711","-40:31:18,052",,,3456,3456,3456,,135,15,
742810045400,Campos,Brasil,,,MAR,1-RJS-132-RJ,1RJS 0132 RJ,23/10/1980,08/01/1981,08/01/1981,"-22:29:31,348","-40:35:19,326","-22:29:31,348","-40:35:19,326",,,4981,4981,4981,,118,31,
742810042000,Campos,Brasil,,,MAR,1-RJS-142A-RJ,1RJS 0142A RJ,29/06/1980,14/08/1980,14/08/1980,"-22:27:51,224","-40:38:16,655","-22:27:51,224","-40:38:16,655",,,3193,3193,3193,,109,31,
742810041800,Campos,Brasil,,,MAR,1-RJS-142-RJ,1RJS 0142 RJ,27/06/1980,28/06/1980,28/06/1980,"-22:27:51,372","-40:38:14,941","-22:27:51,372","-40:38:14,941",,,210,210,210,,109,31.5,
742810042600,Campos,Brasil,,,MAR,1-RJS-143-RJ,1RJS 0143 RJ,18/07/1980,03/09/1980,03/09/1980,"-22:11:39,077","-40:26:10,709","-22:11:39,077","-40:26:10,709",,,3700,3700,3700,,76,24,
742810042700,Campos,Brasil,,,MAR,1-RJS-144-RJ,1RJS 0144 RJ,23/07/1980,05/09/1980,05/09/1980,"-22:15:42,897","-40:34:28,902","-22:15:42,897","-40:34:28,902",,,3524,3524,3524,,69,16,
742810043500,Campos,Brasil,,,MAR,1-RJS-145A-RJ,1RJS 0145A RJ,24/08/1980,05/10/1980,05/10/1980,"-22:14:01,399","-40:30:12,334","-22:14:01,399","-40:30:12,334",,,3418,3418,3418,,75.6,30,
742810043400,Campos,Brasil,,,MAR,1-RJS-145-RJ,1RJS 0145 RJ,22/08/1980,24/08/1980,24/08/1980,"-22:14:01,650","-40:30:13,421","-22:14:01,650","-40:30:13,421",,,133,133,133,,75.6,30,
