Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
08115019915,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-176D-AL,7PIR176DAL,02/04/2002,11/04/2002,13/04/2002,"-09:35:26,085","-35:53:20,022","-09:35:26,471","-35:53:20,379",,,,982,0,104,0,109,SONDA CONVENCIONAL 91
08115019948,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-178D-AL,7PIR178DAL,18/04/2002,30/04/2002,30/04/2002,"-09:36:14,745","-35:55:19,481","-09:36:14,644","-35:55:19,947",,,,0,0,68.7,0,74,SONDA CONVENCIONAL 82
08115019990,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-179D-AL,7PIR179DAL,11/05/2002,12/06/2002,21/06/2002,"-09:36:01,389","-35:55:18,286","-09:36:01,630","-35:55:18,070",,,,0,0,115,0,120,SONDA CONVENCIONAL 82
08115020045,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-180D-AL,7PIR180DAL,21/06/2002,23/07/2002,27/07/2002,"-09:36:12,445","-35:54:51,380","-09:36:12,591","-35:54:51,693",,,,0,0,78,0,83,SONDA CONVENCIONAL 91
08115020209,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-183D-AL,7PIR183DAL,23/10/2002,30/12/2002,05/01/2003,"-09:38:17,634","-35:52:32,683","-09:38:17,731","-35:52:32,653",,,,0,0,94,0,104,SONDA CONVENCIONAL 109
08115020136,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-185D-AL,7PIR185DAL,24/08/2002,03/09/2002,03/09/2002,"-09:35:07,872","-35:53:02,648","-09:35:07,872","-35:53:02,648",,,,1101,907.7,102.3,,107,SONDA CONVENCIONAL 91
08115020157,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-186D-AL,7PIR186DAL,07/09/2002,20/09/2002,21/09/2002,"-09:35:36,985","-35:52:48,576","-09:35:36,405","-35:53:20,852",,,,0,0,103,0,108,SONDA CONVENCIONAL 91
08115020120,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-187DA-AL,7PIR187DAAL,12/08/2002,15/08/2002,18/08/2002,"-09:35:12,110","-35:54:17,344","-09:35:11,753","-35:54:17,311",,,0,1183,1086,110,0,115,SONDA CONVENCIONAL 91
08115020108,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-187D-AL,7PIR187DAL,31/07/2002,08/08/2002,08/08/2002,"-09:35:12,110","-35:54:17,344","-09:35:11,753","-35:54:17,311",,,0,1108,1071,110,0,115,SONDA CONVENCIONAL 91
08115020193,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-188D-AL,7PIR188DAL,11/10/2002,10/11/2002,10/11/2002,"-09:35:22,459","-35:52:38,868","-09:35:22,945","-35:52:39,036",,,,0,0,97,0,102,SONDA CONVENCIONAL 91
08116019840,Alagoas,SEAL-30,,Petrobras,MAR,1-BRSA-132-ALS,1ALS48,25/02/2002,17/04/2002,25/04/2002,"-10:18:17,804","-36:03:04,313","-10:18:17,804","-36:03:04,313",,,2840,2833,2831.54,0,28,26,Nabors 659
14030019789,Amazonas,AZU,AZULÃO,Eneva,TERRA,3-BRSA-126-AM,3RUT2AM,20/01/2002,22/03/2002,03/04/2002,"-02:43:16,512","-58:10:21,557","-02:43:16,545","-58:10:21,526",,,2219,2219,2219,83.3,0,90,QUEIROZ GALVÃO 03 (QG-03)
14030020210,Amazonas,BA-3,JAPIIM,Petrobras,TERRA,3-BRSA-170-AM,3IMP2AM,24/10/2002,19/11/2002,24/11/2002,"-02:30:48,297","-58:00:33,783","-02:30:48,955","-58:00:33,493",,,1730,0,0,25.2,0,32,QUEIROZ GALVÃO 03 (QG-03)
14030020132,Amazonas,BA-3,,Petrobras,TERRA,3-BRSA-164-AM,3RUT3AM,19/08/2002,30/09/2002,03/10/2002,"-02:46:38,228","-58:09:52,368","-02:46:38,211","-58:09:52,374",,,1840,1840,1840,69.5,0,76,QUEIROZ GALVÃO 03 (QG-03)
20246019921,Camamu,BCAM-40,MANATI,Petrobras,MAR,3-BRSA-141-BAS,3BAS136,08/04/2002,30/04/2002,15/05/2002,"-13:30:00,712","-38:47:46,965","-13:30:00,712","-38:47:46,965",,,1860,1860,1855,0,44,27,PETROBRAS III
20246019799,Camamu,BCAM-40,,Petrobras,MAR,3-BRSA-128-BAS,3BAS133,25/01/2002,20/02/2002,25/02/2002,"-13:32:17,878","-38:50:13,177","-13:32:17,878","-38:50:13,177",,,1853,1853,1853,0,34,26.9,PETROBRAS III
20246019871,Camamu,BCAM-40,,Petrobras,MAR,3-BRSA-135-BAS,3BAS135,11/03/2002,29/03/2002,02/04/2002,"-13:33:08,439","-38:48:51,163","-13:33:08,439","-38:48:51,163",,,1536,1536,15,0,41.5,27,PETROBRAS III
20246020281,Camamu,BM-CAL-4,,3R Petroleum Off,MAR,4-ELPS-10-BAS,4ELPS10BAS,29/12/2002,,20/01/2003,"-13:35:44,703","-38:49:03,306","-13:35:44,703","-38:49:03,306",,,1445.5,1420,1400,0,45,25,PETROBRAS III
74281020212,Campos,AB,ALBACORA,Petrobras,MAR,3-BRSA-206-RJS,3AB68RJS,27/10/2002,12/11/2002,16/11/2002,"-22:10:35,832","-39:55:46,686","-22:10:35,832","-39:55:46,686",,,3389,0,0,0,582,22,TRANSOCEAN LEGEND
74281020240,Campos,AB,ALBACORA,Petrobras,MAR,3-BRSA-208DP-RJS,3AB72DPRJS,18/11/2002,13/12/2002,22/12/2002,"-22:10:35,832","-39:55:46,686","-22:10:35,832","-39:55:46,686",,,3555,3412,3390,0,582,22,TRANSOCEAN LEGEND
74281020128,Campos,AB,ALBACORA,Petrobras,MAR,4-BRSA-163-RJS,4RJS593,16/08/2002,23/09/2002,28/09/2002,"-22:06:16,693","-40:02:09,111","-22:06:21,038","-40:01:56,010",,,3467,3467,3467,0,200,25,ALASKAN STAR
74281019906,Campos,AB,ALBACORA,Petrobras,MAR,4-BRSA-204DA-RJS,4AB66DARJS,27/03/2002,13/05/2002,16/05/2002,"-22:08:40,186","-39:55:37,365","-22:08:40,186","-39:55:36,365",,,3683,3683,3319,0,513,25,ALASKAN STAR
74281019905,Campos,AB,ALBACORA,Petrobras,MAR,4-BRSA-204D-RJS,4AB66DRJS,27/03/2002,27/03/2002,28/03/2002,"-22:08:40,088","-39:55:35,766","-22:08:43,042","-39:55:39,882",,,574,572,572,0,520,25,ALASKAN STAR
74281020187,Campos,AB,ALBACORA,Petrobras,MAR,4-BRSA-205-RJS,4AB69RJS,05/10/2002,30/10/2002,04/11/2002,"-22:06:21,472","-40:00:46,218","-22:06:21,514","-40:00:46,136",,,3525,0,0,0,206,25,ALASKAN STAR
74281020244,Campos,AB,ALBACORA,Petrobras,MAR,9-ABL-10D-RJS,9ABL10DRJS,26/11/2002,05/12/2002,17/12/2002,"-22:03:37,569","-39:51:50,473","-22:03:37,569","-39:51:50,473",,,2865,2935,2492,0,1088,18,ENSCO 6002
74281019967,Campos,AB,ALBACORA,Petrobras,MAR,9-AB-67-RJS,9AB67RJS,30/04/2002,29/05/2002,05/06/2002,"-22:05:20,044","-39:51:56,506","-22:05:20,115","-39:51:56,397",,,3445,0,0,0,1029,19,ENSCO 6002
74281020280,Campos,AB,ALBACORA,Petrobras,MAR,9-AB-71-RJS,9AB71RJS,27/12/2002,,14/01/2003,"-22:05:41,525","-39:51:53,322","-22:05:41,530","-39:51:53,352",,,3277,327,3255,0,1050,22,TRANSOCEAN LEGEND
74281020271,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,7-ABL-11H-RJS,7ABL11HRJS,19/12/2002,,05/03/2003,"-22:04:03,190","-39:50:23,161","-22:04:03,008","-39:50:22,491",,,3535,3399,2518,0,1171,19,ENSCO 6002
74281019844,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,7-ABL-4HPA-RJS,7ABL4HPARJS,26/02/2002,07/03/2002,10/03/2002,"-22:05:53,755","-39:49:52,203","-22:05:53,755","-39:49:52,203",,,3820,2531,3820,,1200,14,PARAGON DPDS2 (NOBLE LEO SEGERIUS)
74281019823,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,7-ABL-4HP-RJS,7ABL4HPRJS,17/02/2002,21/02/2002,25/02/2002,"-22:05:53,755","-39:49:52,203","-22:05:53,755","-39:49:52,203",,,3072,2544,3072,0,1200,14,PARAGON DPDS2 (NOBLE LEO SEGERIUS)
74281020143,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,7-ABL-8H-RJS,7ABL8HRJS,28/08/2002,20/09/2002,16/10/2002,"-22:04:21,950","-39:49:13,350","-22:04:22,027","-39:49:13,238",,,3974,0,0,0,1285,19,ENSCO 6002
74281019861,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,9-ABL-3A-RJS,9ABL3ARJS,26/01/2002,31/01/2002,02/02/2002,"-22:05:53,755","-39:49:52,203","-22:05:53,755","-39:49:52,203",,,2539,2524,2538,,1196,14,PARAGON DPDS2 (NOBLE LEO SEGERIUS)
74281019863,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,9-ABL-3B-RJS,9ABL3BRJS,02/02/2002,09/02/2002,15/02/2002,"-22:05:53,755","-39:49:52,203","-22:05:53,755","-39:49:52,203",,,2975,2961,2975,,1196,14,PARAGON DPDS2 (NOBLE LEO SEGERIUS)
74281019882,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,9-ABL-5-RJS,9ABL5RJS,14/03/2002,15/04/2002,15/04/2002,"-22:03:39,597","-39:49:41,400","-22:03:39,597","-39:49:41,400",,,2946,2946,2932,,1255,14,PARAGON DPDS2 (NOBLE LEO SEGERIUS)
74281019992,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,9-ABL-6A-RJS,9ABL6ARJS,16/05/2002,17/05/2002,28/05/2002,"-22:02:50,759","-39:49:32,294","-22:02:50,680","-39:49:31,340",,,2665,0,0,0,1319,14,PARAGON DPDS2 (NOBLE LEO SEGERIUS)
74281019943,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,9-ABL-6-RJS,9ABL6RJS,17/04/2002,07/05/2002,15/05/2002,"-22:02:50,534","-39:49:32,253","-22:02:50,611","-39:49:32,142",,,3006,0,0,0,1319,14,PARAGON DPDS2 (NOBLE LEO SEGERIUS)
74281020075,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,9-ABL-7-RJS,9ABL7RJS,10/07/2002,,26/08/2002,"-22:04:47,096","-39:49:50,866","-22:04:47,160","-39:49:50,771",,,2868,2868,2868,,1211,19,ENSCO 6002
74281020233,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,9-ABL-9DA-RJS,9ABL9DARJS,15/11/2002,,23/11/2002,"-22:05:29,043","-39:48:13,825","-22:05:29,414","-39:48:13,849",,,2664,2989,2970,0,1446,19,ENSCO 6002
74281020203,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,9-ABL-9D-RJS,9ABL9DRJS,19/10/2002,,13/11/2002,"-22:05:29,043","-39:48:13,825","-22:05:29,414","-39:48:13,849",,,2924,0,0,0,1446,19,ENSCO 6002
34281019935,Campos,BC-10,ARGONAUTA,Shell Brasil,MAR,1-SHEL-9-ESS,1SHELL9ESS,14/04/2002,,12/05/2002,"-21:09:26,754","-39:49:25,177","-21:09:26,754","-39:49:25,177",,,3220,3220,3220,0,1647,38,STENA TAY
34281020177,Campos,BC-10,OSTRA,Shell Brasil,MAR,1-SHEL-11-ESS,1SHELL11ESS,26/09/2002,,18/10/2002,"-21:13:13,672","-39:39:31,378","-21:13:13,692","-39:39:31,394",,,3087,3049,3049,0,1884,38,STENA TAY
34281020206,Campos,BC-10,,Shell Brasil,MAR,1-SHEL-12-ESS,1SHELL12ESS,20/10/2002,12/11/2002,12/11/2002,"-21:15:44,746","-39:31:50,452",,,,,4083,0,0,0,2052,38,STENA TAY
74281020019,Campos,BC-100,,Petrobras,MAR,1-BRSA-148-RJS,1RJS567,05/06/2002,27/06/2002,04/07/2002,"-24:10:59,154","-40:34:00,657","-24:10:59,154","-40:34:00,657",,,4450,4450,4449.86,0,2853,14,DEEPWATER EXPEDITION
74281019995,Campos,BC-2,XERELETE,TotalEnergies EP,MAR,1-TFE-1-RJS,1TFE1RJS,17/05/2002,,07/06/2002,"-23:28:49,953","-40:40:00,979","-23:28:49,953","-40:40:00,979",,,3680,3680,3642,0,2437,38,STENA TAY
74281020024,Campos,BC-2,XERELETE,TotalEnergies EP,MAR,1-TFE-2DP-RJS,1TFE2DPRJS,07/06/2002,,13/07/2002,"-23:28:49,953","-40:40:00,979","-23:28:49,953","-40:40:00,979",,,3626,3626,3589.7,0,2437,38,STENA TAY
