Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
040100014800,Acre,Brasil,,,TERRA,2-JMST-1-AC,2JMST0001 AC,16/03/1962,01/01/1963,01/01/1963,"-08:14:38,332","-73:16:20,829","-08:14:38,333","-73:16:20,829",,,,2864.5,2864.5,,,223.5,SONDA CONVENCIONAL 23
081150012800,Alagoas,Brasil,,,TERRA,1-FV-1-AL,1FV 0001 AL,10/12/1962,11/03/1963,11/03/1963,"-09:34:01,893","-35:47:06,928","-09:34:01,893","-35:47:06,928",,,,2349,2349,,,94,SONDA CONVENCIONAL 59
081150011800,Alagoas,Brasil,,,TERRA,1-MD-2-AL,1MD 0002 AL,10/10/1962,21/11/1962,21/11/1962,"-09:41:46,141","-35:51:38,418","-09:41:46,141","-35:51:38,418",,,,2375,2375,,,101,SONDA CONVENCIONAL 59
081150011200,Alagoas,Brasil,,,TERRA,1-PV-1-AL,1PV 0001 AL,06/08/1962,16/11/1962,16/11/1962,"-09:39:01,989","-35:42:08,041","-09:39:01,989","-35:42:08,041",,,,3425,3425,,,10,SONDA CONVENCIONAL 60
081150012600,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,3-TM-17-AL,3TM 0017 AL,05/12/1962,13/12/1962,13/12/1962,"-09:36:03,618","-35:44:43,652","-09:36:03,618","-35:44:43,652",,,,1335,1335,,,74,
081150009700,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,3-TM-2-AL,3TM 0002 AL,05/01/1962,15/02/1962,15/02/1962,"-09:36:04,255","-35:45:30,817","-09:36:04,255","-35:45:30,817",,,,1703,1703,,,96,SONDA CONVENCIONAL 59
081150010000,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,3-TM-3-AL,3TM 0003 AL,08/03/1962,01/05/1962,01/05/1962,"-09:36:09,141","-35:45:25,279","-09:36:09,141","-35:45:25,279",,,,2238,2238,,,97,SONDA CONVENCIONAL 59
081150010400,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,3-TM-4-AL,3TM 0004 AL,10/05/1962,30/05/1962,30/05/1962,"-09:36:17,711","-35:45:35,262","-09:36:17,711","-35:45:35,262",,,,1055,1055,,,97,SONDA CONVENCIONAL 59
081150010700,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,3-TM-6-AL,3TM 0006 AL,14/06/1962,08/07/1962,08/07/1962,"-09:36:01,334","-35:45:17,044","-09:36:01,334","-35:45:17,044",,,,1198,1198,,,92,SONDA CONVENCIONAL 59
081150011000,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,3-TM-9-AL,3TM 0009 AL,31/07/1962,18/08/1962,18/08/1962,"-09:35:45,152","-35:45:02,517","-09:35:45,152","-35:45:02,517",,,,1200,1200,,,91,
081150011600,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-10-AL,7TM 0010 AL,24/09/1962,06/10/1962,06/10/1962,"-09:36:10,562","-35:44:52,927","-09:36:10,562","-35:44:52,927",,,,1286,1286,,,83.19999,
081150012000,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-11-AL,7TM 0011 AL,21/10/1962,31/10/1962,31/10/1962,"-09:35:41,712","-35:44:49,541","-09:35:41,712","-35:44:49,541",,,,1383,1383,,,86.4,
081150012100,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-12-AL,7TM 0012 AL,04/11/1962,09/11/1962,09/11/1962,"-09:36:10,859","-35:45:09,515","-09:36:10,859","-35:45:09,515",,,,1219,1219,,,81.69999,
081150011900,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-13-AL,7TM 0013 AL,10/10/1962,18/10/1962,18/10/1962,"-09:35:49,459","-35:45:13,205","-09:35:49,459","-35:45:13,205",,,,1290,1290,,,91.19999,
081150012400,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-15-AL,7TM 0015 AL,17/11/1962,25/11/1962,25/11/1962,"-09:36:04,949","-35:44:55,546","-09:36:04,949","-35:44:55,546",,,,1303,1303,,,78.4,
081150010900,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-5-AL,7TM 0005 AL,07/07/1962,22/07/1962,22/07/1962,"-09:36:14,398","-35:45:21,428","-09:36:14,398","-35:45:21,428",,,,1155.1,1155.1,,,88.19999,
081150011400,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-8-AL,7TM 0008 AL,24/08/1962,20/09/1962,20/09/1962,"-09:35:56,508","-35:45:06,158","-09:35:56,508","-35:45:06,158",,,,1569.5,1569.5,,,89.09999,
081150010800,Alagoas,,PIAÇABUÇU,,TERRA,3-PIA-10-AL,3PIA 0010 AL,25/06/1962,10/07/1962,10/07/1962,"-10:24:15,458","-36:23:28,920","-10:24:15,458","-36:23:28,920",,,0,785.5,785.5,0,0,6,SONDA CONVENCIONAL 40
081150011100,Alagoas,,PIAÇABUÇU,,TERRA,3-PIA-11-AL,3PIA 0011 AL,03/08/1962,18/09/1962,18/09/1962,"-10:24:24,349","-36:23:34,966","-10:24:24,349","-36:23:34,966",,,0,841,841,0,0,7,SONDA CONVENCIONAL 40
081150010500,Alagoas,,PIAÇABUÇU,,TERRA,3-PIA-12-AL,3PIA 0012 AL,18/05/1962,01/06/1962,01/06/1962,"-10:24:10,855","-36:23:36,312","-10:24:10,855","-36:23:36,312",,,0,765,765,0,0,7,SONDA CONVENCIONAL 40
081150010300,Alagoas,,PIAÇABUÇU,,TERRA,3-PIA-13-AL,3PIA 0013 AL,14/04/1962,03/05/1962,03/05/1962,"-10:23:46,609","-36:22:03,168","-10:23:46,609","-36:22:03,168",,,0,1105,1105,0,0,13,SONDA CONVENCIONAL 40
