Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081150230400,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-89A-AL,7FU 0089A AL,19/02/1983,08/03/1983,08/03/1983,"-09:46:17,460","-36:07:28,551","-09:46:17,460","-36:07:28,551",,,,1856,1856,,,8,SONDA CONVENCIONAL 40
081150229700,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-89-AL,7FU 0089 AL,09/02/1983,14/02/1983,14/02/1983,"-09:46:16,704","-36:07:28,616","-09:46:16,704","-36:07:28,616",,,,1000,1000,,,8.19999,SONDA CONVENCIONAL 40
081150248200,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-92-AL,7FU 0092 AL,18/10/1983,03/11/1983,03/11/1983,"-09:45:40,335","-36:07:49,627","-09:45:40,335","-36:07:49,627",,,,1916,1916,,,67,SONDA CONVENCIONAL 26
081150253200,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-93-AL,7FU 0093 AL,18/12/1983,19/01/1984,19/01/1984,"-09:46:01,634","-36:07:24,659","-09:46:01,634","-36:07:24,659",,,,1830,1830,,,27,SONDA CONVENCIONAL 26
081150236700,Alagoas,LPC,LAGOA PACAS,Petrosynergy,TERRA,1-LPC-1-AL,1LPC 0001 AL,08/05/1983,09/07/1983,09/07/1983,"-09:54:15,898","-35:57:25,711","-09:54:15,898","-35:57:25,711",,,,3633,3633,,,58,QUEIROZ GALVÃO 01
081160234900,Alagoas,PARU,PARU,Petrobras,MAR,1-ALS-26-ALS,1ALS 0026 AL,22/04/1983,15/06/1983,15/06/1983,"-10:18:43,558","-36:05:11,382","-10:18:43,558","-36:05:11,382",,,0,2845,2845,0,24,26,
081150241800,Alagoas,PIR,PILAR,Petrobras,TERRA,3-PIR-13-AL,3PIR 0013 AL,18/07/1983,01/10/1983,01/10/1983,"-09:37:01,839","-35:54:40,018","-09:37:01,839","-35:54:40,018",,,,3623,3623,,,18,QUEIROZ GALVÃO 02
081150228200,Alagoas,PIR,PILAR,Petrobras,TERRA,4-PIR-9-AL,4PIR 0009 AL,19/01/1983,08/04/1983,08/04/1983,"-09:35:19,205","-35:53:54,317","-09:35:19,205","-35:53:54,317",,,,3825,3791.06,,,113,SONDA CONVENCIONAL 50
081150229900,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-10-AL,7PIR 0010 AL,12/02/1983,18/03/1983,18/03/1983,"-09:36:35,653","-35:54:32,847","-09:36:35,653","-35:54:32,847",,,,2473.4,2473.4,,,62.4,SONDA CONVENCIONAL 24
081150233200,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-11-AL,7PIR 0011 AL,01/04/1983,03/05/1983,03/05/1983,"-09:36:51,885","-35:54:40,262","-09:36:51,885","-35:54:40,262",,,,2621,2621,,,32,SONDA CONVENCIONAL 24
081150238300,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-12-AL,7PIR 0012 AL,30/05/1983,28/07/1983,28/07/1983,"-09:36:26,068","-35:54:52,192","-09:36:26,068","-35:54:52,192",,,,3514,3495.54,,,34.9,SONDA CONVENCIONAL 24
081150244900,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-14-AL,7PIR 0014 AL,04/09/1983,04/10/1983,04/10/1983,"-09:36:37,546","-35:53:10,778","-09:36:37,546","-35:53:10,778",,,,2802.4,2802.4,,,108,QUEIROZ GALVÃO 01
081150247200,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-15-AL,7PIR 0015 AL,06/10/1983,02/11/1983,02/11/1983,"-09:36:43,920","-35:53:31,614","-09:36:43,920","-35:53:31,614",,,,2568,2568,,,110.5,SONDA CONVENCIONAL 50
081150248400,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-16-AL,7PIR 0016 AL,18/10/1983,08/11/1983,08/11/1983,"-09:35:29,018","-35:54:06,518","-09:35:29,018","-35:54:06,518",,,,2211,2211,,,110,SONDA CONVENCIONAL 24
081150250400,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-17-AL,7PIR 0017 AL,13/11/1983,06/01/1984,06/01/1984,"-09:36:00,305","-35:54:51,782","-09:36:00,305","-35:54:51,782",,,,2917,2917,,,118,SONDA CONVENCIONAL 50
081150251600,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-18A-AL,7PIR 0018A AL,26/11/1983,19/12/1983,19/12/1983,"-09:36:40,124","-35:54:21,869","-09:36:40,124","-35:54:21,869",,,,2192,2192,,,115,SONDA CONVENCIONAL 24
081150250600,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-18-AL,7PIR 0018 AL,14/11/1983,21/11/1983,21/11/1983,"-09:36:39,830","-35:54:20,591","-09:36:39,830","-35:54:20,591",,,,998,998,,,115.09999,SONDA CONVENCIONAL 24
081150252400,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-19-AL,7PIR 0019 AL,07/12/1983,13/02/1984,13/02/1984,"-09:36:51,278","-35:54:13,482","-09:36:51,278","-35:54:13,482",,,,3730,3730,,,117,QUEIROZ GALVÃO 01
081150254100,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-20-AL,7PIR 0020 AL,26/12/1983,18/01/1984,18/01/1984,"-09:36:53,039","-35:54:52,804","-09:36:53,039","-35:54:52,804",,,,2162,2158.55,,,7.19999,SONDA CONVENCIONAL 24
081150227000,Alagoas,PIR,PILAR,Petrobras,TERRA,7-PIR-8-AL,7PIR 0008 AL,01/01/1983,03/02/1983,03/02/1983,"-09:36:39,949","-35:54:59,756","-09:36:39,949","-35:54:59,756",,,,2474,2474,,,11.19999,SONDA CONVENCIONAL 24
081150243100,Alagoas,PIR,PILAR,Petrobras,TERRA,7-RR-2-AL,7RR 0002 AL,09/08/1983,07/09/1983,07/09/1983,"-09:35:11,720","-35:52:31,631","-09:35:11,720","-35:52:31,631",,,,2510,2510,,,107,SONDA CONVENCIONAL 24
081150240500,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,4-SMC-36-AL,4SMC 0036 AL,27/06/1983,03/08/1983,03/08/1983,"-09:51:17,639","-36:09:54,525","-09:51:17,639","-36:09:54,525",,,,2721,2721,,,114,SONDA CONVENCIONAL 26
081150230500,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-SMC-34-AL,7SMC 0034 AL,20/02/1983,12/04/1983,12/04/1983,"-09:50:47,436","-36:07:42,017","-09:50:47,436","-36:07:42,017",,,,2765,2765,,,122.8,SONDA CONVENCIONAL 26
081150232900,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,7-SMC-35-AL,7SMC 0035 AL,28/03/1983,03/05/1983,03/05/1983,"-09:51:25,791","-36:07:49,482","-09:51:25,791","-36:07:49,482",,,,2660,2660,,,109,
081150246100,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,7-TM-46-AL,7TM 0046 AL,18/09/1983,26/09/1983,26/09/1983,"-09:36:32,288","-35:45:28,159","-09:36:32,288","-35:45:28,159",,,,1131,1131,,,81.19999,SONDA CONVENCIONAL 24
081150246900,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,8-TM-47-AL,8TM 0047 AL,04/10/1983,11/10/1983,11/10/1983,"-09:36:05,083","-35:45:20,653","-09:36:05,083","-35:45:20,653",,,,1220,1220,,,97,SONDA CONVENCIONAL 24
081150235400,Alagoas,,,,TERRA,1-FGT-2-AL,1FGT 0002 AL,27/04/1983,30/06/1983,30/06/1983,"-09:22:57,341","-35:35:55,290","-09:22:57,341","-35:35:55,290",,,0,3812,3812,0,0,103,QUEIROZ GALVÃO 02
081150250200,Alagoas,,,,TERRA,7-FPB-7-AL,7FPB 0007 AL,10/11/1983,27/11/1983,27/11/1983,"-09:45:11,263","-36:03:46,143","-09:45:11,263","-36:03:46,143",,,0,1909,1909,0,0,118.2,SONDA CONVENCIONAL 26
081150236400,Alagoas,,,,TERRA,9-TM-45-AL,9TM 0045 AL,01/05/1983,03/06/1983,03/06/1983,"-09:37:13,360","-35:45:08,621","-09:37:13,360","-35:45:08,621",,,0,201,201,0,0,3.5,
600300050400,Amazonas,Brasil,,,TERRA,1-GU-2-PA,1GU 0002 PA,11/12/1983,03/10/1984,03/10/1984,"-01:20:56,006","-51:25:34,452","-01:20:56,005","-51:25:34,451",,,3718,3718,3718,,,6,SONDA CONVENCIONAL 99
140300049300,Amazonas,Brasil,,,TERRA,1-RU-2-AM,1RU 0002 AM,12/05/1983,28/06/1983,28/06/1983,"-04:45:00,942","-59:35:36,939","-04:45:00,941","-59:35:36,938",,,1737,1737,1737,,,44.5,
202460711700,Camamu,,AREA DO BAS-64 (Licitado),,MAR,1-BAS-74-BAS,1BAS 0074 BA,23/07/1983,22/09/1983,22/09/1983,"-13:44:52,269","-38:52:53,293","-13:44:52,269","-38:52:53,293",,,2830,2830,2830,0,21,25,
742810093400,Campos,BD,BADEJO,Trident Energy,MAR,1-RJS-262-RJS,1RJS 0262 RJ,31/05/1983,11/07/1983,11/07/1983,"-22:39:39,317","-40:49:20,608","-22:39:39,317","-40:49:20,608",,,3238,3238,3238,0,93,31,
742810086100,Campos,BD,BADEJO,Trident Energy,MAR,3-BD-14-RJS,3BD 0014 RJS,05/02/1983,29/03/1983,29/03/1983,"-22:42:06,501","-40:49:16,672","-22:42:06,501","-40:49:16,672",,,3204,3204,3204,,93,23,
742810099000,Campos,BD,BADEJO,Trident Energy,MAR,3-BD-15A-RJS,3BD 0015A RJS,16/10/1983,16/10/1983,16/10/1983,"-22:43:25,627","-40:49:37,067","-22:43:25,627","-40:49:37,067",,,180,180,180,,98,12,
742810099400,Campos,BD,BADEJO,Trident Energy,MAR,3-BD-15B-RJS,3BD 0015B RJS,20/10/1983,26/11/1983,26/11/1983,"-22:43:26,085","-40:49:36,684","-22:43:26,085","-40:49:36,684",,,2565,2565,2565,,96,12,
742810092500,Campos,BD,BADEJO,Trident Energy,MAR,3-BD-15-RJS,3BD 0015 RJS,18/05/1983,08/08/1983,08/08/1983,"-22:43:27,794","-40:49:37,971","-22:43:27,794","-40:49:37,971",,,2454,2454,2454,,96,12,
742810085700,Campos,BI,BICUDO,Trident Energy,MAR,3-BI-4-RJS,3BI 0004 RJS,27/01/1983,09/02/1983,09/02/1983,"-22:44:50,953","-40:40:37,648","-22:44:50,953","-40:40:37,648",,,2511,2511,2511,,194,11,
742810093000,Campos,BI,BICUDO,Trident Energy,MAR,4-RJS-256-RJS,4RJS 0256 RJ,26/05/1983,07/06/1983,07/06/1983,"-22:47:02,438","-40:40:33,790","-22:47:02,438","-40:40:33,790",,,2714,2714,2714,0,250,14,
742810089700,Campos,BO,BONITO,Trident Energy,MAR,1-RJS-133-RJ,1RJS 0133 RJ,27/03/1983,09/05/1983,09/05/1983,"-22:43:33,655","-40:40:01,937","-22:43:33,655","-40:40:01,937",,,4000,4000,4000,,182,12,
742810084500,Campos,BO,BONITO,Trident Energy,MAR,3-PU-3-RJS,3PU 0003 RJS,11/01/1983,23/01/1983,23/01/1983,"-22:39:39,877","-40:36:56,245","-22:39:39,876","-40:36:56,245",,,2812,2812,2812,0,195,12,
742810091900,Campos,BO,BONITO,Trident Energy,MAR,4-RJS-255-RJS,4RJS 0255 RJ,08/05/1983,24/05/1983,24/05/1983,"-22:45:08,219","-40:39:47,733","-22:45:08,219","-40:39:47,733",,,2681,2681,2681,0,230,31,
742810086700,Campos,Brasil,,,MAR,1-RJS-176-RJ,1RJS 0176 RJ,15/02/1983,17/03/1983,17/03/1983,"-21:57:02,941","-40:15:35,551","-21:57:02,941","-40:15:35,551",,,3776,3776,3776,,65,12,
742810092100,Campos,Brasil,,,MAR,1-RJS-226-RJ,1RJS 0226 RJ,09/05/1983,26/06/1983,26/06/1983,"-22:08:57,667","-40:52:22,428","-22:08:57,667","-40:52:22,428",,,4295,4295,4295,,40,23,
742810086600,Campos,Brasil,,,MAR,1-RJS-249-RJ,1RJS 0249 RJ,12/02/1983,18/03/1983,18/03/1983,"-22:13:30,140","-40:13:17,580","-22:13:30,140","-40:13:17,580",,,3650,3650,3650,,102,14,
742810088900,Campos,Brasil,,,MAR,1-RJS-250A-RJ,1RJS 0250A RJ,13/03/1983,27/04/1983,27/04/1983,"-22:08:10,676","-40:03:59,778","-22:08:10,676","-40:03:59,778",,,3455,3455,3455,,90,31,
742810088500,Campos,Brasil,,,MAR,1-RJS-250-RJ,1RJS 0250 RJ,08/03/1983,08/03/1983,08/03/1983,"-22:08:09,470","-40:04:00,081","-22:08:09,470","-40:04:00,081",,,195,195,195,,90,31,
742810088700,Campos,Brasil,,,MAR,1-RJS-251-RJ,1RJS 0251 RJ,12/03/1983,05/04/1983,05/04/1983,"-22:12:00,691","-40:06:21,160","-22:12:00,691","-40:06:21,160",,,3500,3500,3500,,110,14,
742810099100,Campos,Brasil,,,MAR,1-RJS-275-RJ,1RJS 0275 RJ,16/10/1983,04/11/1983,04/11/1983,"-23:11:04,136","-41:08:09,472","-23:11:04,136","-41:08:09,472",,,2265,2265,2265,,111,15,
742810088100,Campos,Brasil,,,MAR,1-RJS-98-RJ,1RJS 0098 RJ,04/03/1983,26/04/1983,26/04/1983,"-21:50:08,364","-40:25:31,089","-21:50:08,364","-40:25:31,089",,,4501,4501,4501,,33,25,
742810095500,Campos,Brasil,,,MAR,4-RJS-177-RJ,4RJS 0177 RJ,13/07/1983,22/07/1983,22/07/1983,"-21:39:20,965","-40:46:01,763","-21:39:20,965","-40:46:01,763",,,1919,1919,1919,,19,20,
742810084100,Campos,CH,CHERNE,Petrobras,MAR,1-RJS-242-RJS,1RJS 0242 RJ,03/01/1983,21/01/1983,21/01/1983,"-22:27:44,388","-40:33:07,801","-22:27:44,388","-40:33:07,801",,,3227,3227,3227,0,115,14,
742810087300,Campos,CH,CHERNE,Petrobras,MAR,3-RJS-246-RJ,3RJS 0246 RJ,23/02/1983,19/03/1983,19/03/1983,"-22:27:32,801","-40:25:44,538","-22:27:32,801","-40:25:44,538",,,3440,3440,3440,,165,12,
742810100500,Campos,CH,CHERNE,Petrobras,MAR,7-BG-3-RJS,7BG 0003 RJS,15/11/1983,16/01/1984,16/01/1984,"-22:25:58,873","-40:28:49,681","-22:25:58,872","-40:28:49,679",,,3340,3340,3340,0,117,45,SONDA MODULAR 05
742810092900,Campos,CH,CHERNE,Petrobras,MAR,7-CH-2-RJS,7CH 0002 RJS,26/05/1983,25/07/1983,25/07/1983,"-22:27:57,892","-40:28:07,457","-22:27:57,892","-40:28:07,457",,,3336,3336,3335.52,,142,42,
742810096500,Campos,CH,CHERNE,Petrobras,MAR,7-CH-3D-RJS,7CH 0003D RJS,05/08/1983,24/12/1983,24/12/1983,"-22:27:57,765","-40:28:07,392","-22:27:57,765","-40:28:07,392",,,4130,4130,3596.49,,142,42,
742810102100,Campos,CH,CHERNE,Petrobras,MAR,7-CH-4D-RJS,7CH 0004D RJS,30/12/1983,29/02/1984,29/02/1984,"-22:27:57,865","-40:28:07,253","-22:27:57,865","-40:28:07,253",,,4078,4078,3367.26,0,142,43,
742810090300,Campos,CO,CORVINA,Petrobras,MAR,3-CO-5-RJS,3CO 0005 RJS,01/04/1983,15/06/1983,15/06/1983,"-22:33:27,801","-40:30:43,890","-22:33:27,801","-40:30:43,890",,,4410,4410,4410,,221,10,
742810087200,Campos,CO,CORVINA,Petrobras,MAR,7-CO-4D-RJS,7CO 0004D RJS,19/02/1983,27/03/1983,27/03/1983,"-22:34:25,998","-40:31:39,559","-22:34:25,998","-40:31:39,559",,,3112,3112,2765.35,,225,25,
742810101300,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,1-RJS-282A-RJS,1RJS 0282A RJ,09/12/1983,08/01/1984,08/01/1984,"-22:16:16,521","-40:23:01,156","-22:16:16,521","-40:23:01,156",,,3357,3357,3357,0,100,15,
742810101000,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,1-RJS-282-RJS,1RJS 0282 RJ,30/11/1983,01/12/1983,01/12/1983,"-22:16:16,609","-40:23:01,925","-22:16:16,609","-40:23:01,925",,,500,500,500,0,100,15,
742810098500,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,3-CRP-2D-RJS,3CRP 0002D RJS,23/09/1983,02/12/1983,02/12/1983,"-22:14:42,105","-40:26:35,047","-22:14:42,105","-40:26:35,047",,,3661,3661,3230.61,,86,27,PETROBRAS X
742810101400,Campos,CRP,CARAPEBA,Perenco Brasil,MAR,3-CRP-3D-RJS,3CRP 0003D RJS,14/12/1983,06/02/1984,06/02/1984,"-22:14:42,260","-40:26:35,074","-22:14:42,260","-40:26:35,074",,,3630,3630,3188.83,,90,27,PETROBRAS X
742810087100,Campos,EN,ENCHOVA,Trident Energy,MAR,3-EN-3D-RJS,3EN 0003D RJS,18/02/1983,21/03/1983,21/03/1983,"-22:42:49,059","-40:43:05,755","-22:42:25,167","-40:42:04,381",,,2929,2929,2508.92,0,117,10,
742810085400,Campos,EN,ENCHOVA,Trident Energy,MAR,7-EN-18D-RJS,7EN 0018D RJS,25/01/1983,28/02/1983,28/02/1983,"-22:42:30,865","-40:41:35,303","-22:42:30,865","-40:41:35,303",,,2840,2840,2566.42,,114,45,
742810088400,Campos,EN,ENCHOVA,Trident Energy,MAR,7-EN-19D-RJS,7EN 0019D RJS,08/03/1983,04/04/1983,04/04/1983,"-22:42:30,827","-40:41:35,395","-22:42:30,827","-40:41:35,395",,,2706,2706,2556.72,,114,45,
742810090700,Campos,EN,ENCHOVA,Trident Energy,MAR,7-EN-22D-RJS,7EN 0022D RJS,12/04/1983,08/05/1983,08/05/1983,"-22:42:30,754","-40:41:35,075","-22:42:30,754","-40:41:35,075",,,3146,3146,2577.06,,114,45,
742810092300,Campos,EN,ENCHOVA,Trident Energy,MAR,7-EN-23D-RJS,7EN 0023D RJS,15/05/1983,11/06/1983,11/06/1983,"-22:42:30,713","-40:41:35,170","-22:42:30,713","-40:41:35,170",,,2891,2891,2552.22,,114,45,
742810094500,Campos,EN,ENCHOVA,Trident Energy,MAR,7-EN-24D-RJS,7EN 0024D RJS,19/06/1983,13/07/1983,13/07/1983,"-22:42:30,838","-40:41:35,246","-22:42:30,838","-40:41:35,246",,,3035,3035,2530.28,,114,45,
742810099200,Campos,EN,ENCHOVA,Trident Energy,MAR,7-EN-25D-RJS,7EN 0025D RJS,17/10/1983,11/11/1983,11/11/1983,"-22:42:30,690","-40:41:35,113","-22:42:30,690","-40:41:35,113",,,2805,2805,2557.84,,114,45,
742810101800,Campos,EN,ENCHOVA,Trident Energy,MAR,7-EN-27D-RJS,7EN 0027D RJS,23/12/1983,16/01/1984,16/01/1984,"-22:42:30,595","-40:41:35,090","-22:42:30,595","-40:41:35,090",,,3070,3070,2556.25,,114,45,
742810094000,Campos,ENO,ENCHOVA OESTE,Trident Energy,MAR,1-RJS-261-RJS,1RJS 0261 RJ,13/06/1983,29/07/1983,29/07/1983,"-22:40:29,752","-40:46:37,328","-22:40:29,752","-40:46:37,328",,,3250,3250,3250,0,101,14,
742810091400,Campos,ENO,ENCHOVA OESTE,Trident Energy,MAR,3-EN-20-RJS,3EN 0020 RJS,22/04/1983,07/05/1983,07/05/1983,"-22:42:24,172","-40:43:34,355","-22:42:24,172","-40:43:34,355",,,2514,2514,2514,,109,14,
742810094800,Campos,ENO,ENCHOVA OESTE,Trident Energy,MAR,3-EN-21D-RJS,3EN 0021D RJS,23/06/1983,19/07/1983,19/07/1983,"-22:43:28,559","-40:43:11,892","-22:43:28,559","-40:43:11,892",,,2747,2747,2439.21,,114,10,
742810094900,Campos,ENO,ENCHOVA OESTE,Trident Energy,MAR,3-RJS-268-RJ,3RJS 0268 RJ,23/06/1983,09/07/1983,09/07/1983,"-22:42:40,146","-40:44:36,369","-22:42:40,146","-40:44:36,369",,,2399,2399,2399,,115,15,
742810096300,Campos,ENO,ENCHOVA OESTE,Trident Energy,MAR,3-RJS-269-RJ,3RJS 0269 RJ,31/07/1983,19/08/1983,19/08/1983,"-22:41:52,426","-40:43:41,806","-22:41:52,426","-40:43:41,806",,,2593,2593,2593,,108,15,
742810089300,Campos,ENO,ENCHOVA OESTE,Trident Energy,MAR,4-RJS-253-RJ,4RJS 0253 RJ,22/03/1983,01/04/1983,01/04/1983,"-22:41:46,725","-40:44:36,987","-22:41:46,725","-40:44:36,987",,,2422,2422,2422,,111,12,
742810096000,Campos,ENO,ENCHOVA OESTE,Trident Energy,MAR,4-RJS-254D-RJS,4RJS 0254D RJ,27/07/1983,19/09/1983,19/09/1983,"-22:44:03,794","-40:42:05,638","-22:44:03,794","-40:42:05,638",,,2855,2855,2578.55,0,114,10,
742810100200,Campos,ENO,ENCHOVA OESTE,Trident Energy,MAR,4-RJS-263-RJS,4RJS 0263 RJ,10/11/1983,24/11/1983,24/11/1983,"-22:41:14,237","-40:45:28,465","-22:41:14,237","-40:45:28,465",,,2350,2350,2350,0,101,15,
742810101500,Campos,GP,GAROUPA,Petrobras,MAR,1-RJS-283-RJ,1RJS 0283 RJ,16/12/1983,09/01/1984,09/01/1984,"-22:19:04,076","-40:22:03,786","-22:19:04,076","-40:22:03,786",,,3389,3389,3389,,111,14,
742810085300,Campos,GP,GAROUPA,Petrobras,MAR,7-GP-29-RJS,7GP 0029 RJS,19/01/1983,29/06/1988,29/06/1988,"-22:23:00,817","-40:23:40,464","-22:23:00,817","-40:23:40,464",,,3222,3222,3222,,120,15,
