Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
140300001300,Amazonas,Brasil,,,TERRA,1-NO-3-AM,1NO 0003 AM,17/04/1956,27/01/1958,27/01/1958,"-03:50:47,935","-59:04:19,139","-03:50:47,934","-59:04:19,139",,,3588.7,3588.7,3588.7,,,36.5,SONDA CONVENCIONAL 26
140300001500,Amazonas,Brasil,,,TERRA,1-TR-1-AM,1TR 0001 AM,06/10/1956,01/07/1957,01/07/1957,"-03:19:40,445","-58:43:43,718","-03:19:40,444","-58:43:43,718",,,3044,3044,3044,,,25.2,SONDA CONVENCIONAL 25
140300001600,Amazonas,Brasil,,,TERRA,1-UA-1-AM,1UA 0001 AM,26/12/1956,18/03/1958,18/03/1958,"-03:56:17,466","-58:52:51,739","-03:56:17,465","-58:52:51,738",,,3767.4,3767.4,3767.4,,,45,SONDA CONVENCIONAL 14
600300001400,Amazonas,Brasil,,,TERRA,2-CPST-1-PA,2CPST0001 PA,11/06/1956,01/01/1957,01/01/1957,"-03:43:39,459","-55:24:08,311","-03:43:39,458","-55:24:08,311",,,1879,1879,1879,,,33,SONDA CONVENCIONAL 22
643000700400,Paraná,Brasil,,,TERRA,1-CA-1-PR,1CA 0001 PR,07/04/1956,01/01/1957,01/01/1957,"-24:31:21,460","-51:22:52,557","-24:31:21,460","-51:22:52,557",,,2791.6,2791.6,2791.6,,,468,SONDA CONVENCIONAL 16
500900001100,Parnaíba,Brasil,,,TERRA,1-TB-1-MA,1TB 0001 MA,23/01/1956,18/03/1957,18/03/1957,"-07:25:27,398","-46:06:01,383","-07:25:27,399","-46:06:01,384",,,2128,2128,2128,,,303,SONDA CONVENCIONAL 15
721000002400,Potiguar,Brasil,,,TERRA,2-G-1-RN,2G 0001 RN,09/01/1956,06/03/1956,06/03/1956,"-04:56:55,436","-37:15:14,244","-04:56:55,436","-37:15:14,244",,,1025,1025,1025,,,21,
721000002500,Potiguar,MA,MACAU,3R MACAU S.A.,TERRA,2-M-1-RN,2M 0001 RN,04/06/1956,26/11/1956,26/11/1956,"-05:06:42,083","-36:30:22,863","-05:06:42,083","-36:30:22,863",,,1262.7,1262.7,1262.7,,,17,
202400047400,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-24-BA,7AG 0024 BA,21/01/1956,03/03/1956,03/03/1956,"-12:22:56,013","-38:20:07,246","-12:22:56,013","-38:20:07,246",,,1481.3,1481.3,1481.3,,,151.89999,SONDA CONVENCIONAL 5
202400047700,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-25-BA,7AG 0025 BA,23/02/1956,29/04/1956,29/04/1956,"-12:23:38,821","-38:21:12,068","-12:23:38,821","-38:21:12,068",,,1260,1260,1260,,,70.9,SONDA CONVENCIONAL 13
202400048200,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-26-BA,7AG 0026 BA,10/03/1956,24/05/1956,24/05/1956,"-12:23:24,197","-38:20:43,928","-12:23:24,197","-38:20:43,928",,,1296.3,1296.3,1296.3,,,83,SONDA CONVENCIONAL 5
202400048100,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-27-BA,7AG 0027 BA,06/03/1956,07/06/1956,07/06/1956,"-12:23:00,063","-38:20:53,306","-12:23:00,063","-38:20:53,306",,,1202.1,1202.1,1202.1,,,66.9,SONDA CONVENCIONAL 5
202400048800,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-28-BA,7AG 0028 BA,23/05/1956,07/07/1956,07/07/1956,"-12:23:28,118","-38:21:21,341","-12:23:28,118","-38:21:21,341",,,1295,1295,1295,,,117,SONDA CONVENCIONAL 13
202400049200,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-29-BA,7AG 0029 BA,15/06/1956,23/07/1956,23/07/1956,"-12:23:53,119","-38:21:41,920","-12:23:53,119","-38:21:41,920",,,1288.1,1288.1,1288.1,,,94.3,SONDA CONVENCIONAL 5
202400049400,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-30-BA,7AG 0030 BA,08/07/1956,08/09/1956,08/09/1956,"-12:23:10,029","-38:20:34,985","-12:23:10,029","-38:20:34,985",,,1293.3,1293.3,1293.3,,,102.8,SONDA CONVENCIONAL 13
202400050500,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-31-BA,7AG 0031 BA,12/10/1956,27/12/1956,27/12/1956,"-12:23:46,142","-38:20:26,267","-12:23:46,142","-38:20:26,267",,,1315.2,1315.2,1313.77,,,68.4,SONDA CONVENCIONAL 19
202400050700,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-32-BA,7AG 0032 BA,25/10/1956,29/01/1957,29/01/1957,"-12:22:55,346","-38:20:39,513","-12:22:55,346","-38:20:39,513",,,1352,1352,1351.03,,,147.5,SONDA CONVENCIONAL 13
202400051200,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-33-BA,7AG 0033 BA,24/11/1956,27/12/1956,27/12/1956,"-12:23:18,666","-38:21:31,721","-12:23:18,666","-38:21:31,721",,,1335,1335,1332.12,,,139.8,SONDA CONVENCIONAL 5
202400050800,Recôncavo,Brasil,,,TERRA,1-SB-1-BA,1SB 0001 BA,27/10/1956,12/11/1956,12/11/1956,"-12:44:56,445","-38:44:04,468","-12:44:56,445","-38:44:04,468",,,515.6,515.6,515.6,,,4.4,SONDA CONVENCIONAL 17
202400049500,Recôncavo,C,CANDEIAS,Petrobras,TERRA,3-C-98-BA,3C 0098 BA,18/06/1956,03/09/1956,03/09/1956,"-12:42:48,756","-38:33:14,287","-12:42:48,756","-38:33:14,287",,,1830.9,1830.9,1829.38,,,13.1,SONDA CONVENCIONAL 21
202400048500,Recôncavo,C,CANDEIAS,Petrobras,TERRA,4-CO-1-BA,4CO 0001 BA,10/04/1956,21/05/1956,21/05/1956,"-12:40:10,773","-38:34:24,189","-12:40:10,773","-38:34:24,189",,,1408.5,1408.5,1408.15,,,61.09999,SONDA CONVENCIONAL 27
202400051400,Recôncavo,C,CANDEIAS,Petrobras,TERRA,4-EP-5-BA,4EP 0005 BA,17/12/1956,25/01/1957,25/01/1957,"-12:40:35,320","-38:34:30,083","-12:40:35,320","-38:34:30,083",,,1387.3,1387.3,1386.74,,,34.29999,SONDA CONVENCIONAL 24
202400050100,Recôncavo,C,CANDEIAS,Petrobras,TERRA,6-CC-1-BA,6CC 0001 BA,12/09/1956,28/04/1957,28/04/1957,"-12:40:33,159","-38:33:33,193","-12:40:33,159","-38:33:33,193",,,2489.8,2489.8,2489.8,,,11.19999,SONDA CONVENCIONAL 28
202400050300,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-100-BA,7C 0100 BA,07/10/1956,10/01/1957,10/01/1957,"-12:42:22,758","-38:32:49,818","-12:42:22,758","-38:32:49,818",,,1810.8,1810.8,1809.29,,,16.29999,SONDA CONVENCIONAL 21
202400051000,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-101-BA,7C 0101 BA,19/11/1956,02/02/1957,02/02/1957,"-12:42:37,882","-38:33:27,768","-12:42:37,882","-38:33:27,768",,,1972.1,1972.1,1966.74,,,20.79999,SONDA CONVENCIONAL 22
