Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
863000690100,Paraná,Brasil,,,TERRA,1-CP-1-SP,1CP 0001 SP,29/08/1952,07/05/1953,07/05/1953,"-23:22:21,596","-48:23:12,167","-23:22:21,596","-48:23:12,167",,,1545.5,1545.5,1545.5,,,673,SONDA CONVENCIONAL 16
202400024300,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-15-BA,7A 0015 BA,26/01/1952,10/05/1952,10/05/1952,"-12:47:57,166","-38:25:24,512","-12:47:57,166","-38:25:24,512",,,928.4,928.4,928.4,,,56,
202400025300,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-3-BA,7AG 0003 BA,16/03/1952,17/06/1952,17/06/1952,"-12:24:14,201","-38:22:06,593","-12:24:14,201","-38:22:06,593",,,1326.1,1326.1,1324.66,,,90.69999,SONDA CONVENCIONAL 3
202400029200,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-4-BA,7AG 0004 BA,19/11/1952,23/01/1953,23/01/1953,"-12:24:07,693","-38:22:00,955","-12:24:07,693","-38:22:00,955",,,1357.9,1357.9,1357.9,,,84.3,SONDA CONVENCIONAL 3
202400027100,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-6-BA,7AG 0006 BA,31/08/1952,27/10/1952,27/10/1952,"-12:24:18,898","-38:21:50,579","-12:24:18,898","-38:21:50,579",,,1292.5,1292.5,1292.5,,,111.4,SONDA CONVENCIONAL 3
202400024800,Recôncavo,Brasil,,,TERRA,1-BF-1-BA,1BF 0001 BA,16/02/1952,28/02/1952,28/02/1952,"-12:16:29,588","-38:34:04,943","-12:16:29,588","-38:34:04,943",,,310,310,310,,,183,SONDA CONVENCIONAL 5
202400024600,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-73-BA,7C 0073 BA,09/02/1952,30/03/1952,30/03/1952,"-12:40:58,293","-38:33:09,075","-12:40:58,293","-38:33:09,075",,,1219.2,1219.2,1219.2,,,16.6,SONDA CONVENCIONAL 7
202400026100,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-78-BA,7C 0078 BA,08/06/1952,10/06/1952,10/06/1952,"-12:40:18,441","-38:33:15,801","-12:40:18,441","-38:33:15,801",,,1100.3,1100.3,1100.3,,,23.7,SONDA CONVENCIONAL 7
202400028000,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-83-BA,7C 0083 BA,11/10/1952,13/01/1953,13/01/1953,"-12:41:10,666","-38:32:58,151","-12:41:10,666","-38:32:58,151",,,1752.6,1752.6,1752.6,,,64.19999,SONDA CONVENCIONAL 2
202400026600,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-84-BA,7C 0084 BA,04/08/1952,07/09/1952,07/09/1952,"-12:40:27,340","-38:33:09,406","-12:40:27,340","-38:33:09,406",,,1036.3,1036.3,1036.3,,,26.79999,SONDA CONVENCIONAL 7
