Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
202450025800,Camamu,Brasil,,,TERRA,2-SOL-2-BA,2SOL 0002 BA,06/01/1943,10/05/1943,10/05/1943,"-13:56:09,846","-39:00:42,048","-13:56:09,846","-39:00:42,048",,,678,678,678,,,7,SONDA CONVENCIONAL 2
202400003900,Recôncavo,A,ARATU,Petrobras,TERRA,3-A-10-BA,3A 0010 BA,12/04/1943,18/07/1943,18/07/1943,"-12:47:40,984","-38:26:50,589","-12:47:40,984","-38:26:50,589",,,1067.7,1067.7,1067.7,,,18.7,SONDA CONVENCIONAL 5
202400003600,Recôncavo,A,ARATU,Petrobras,TERRA,3-A-9-BA,3A 0009 BA,03/02/1943,17/04/1943,17/04/1943,"-12:46:47,036","-38:26:16,529","-12:46:47,036","-38:26:16,529",,,722.4,722.4,722.4,,,11.89999,SONDA CONVENCIONAL 7
202400004200,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-11-BA,7A 0011 BA,29/08/1943,29/11/1943,29/11/1943,"-12:47:31,569","-38:25:31,638","-12:47:31,569","-38:25:31,638",,,651.6,651.6,651.6,,,10.69999,
202400003800,Recôncavo,Brasil,,,TERRA,1-M-1-BA,1M 0001 BA,03/04/1943,31/03/1944,31/03/1944,"-12:31:03,595","-38:21:54,100","-12:31:03,595","-38:21:54,100",,,2497.8,2497.8,2497.8,,,59,
202400003400,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-5-BA,7C 0005 BA,04/01/1943,25/03/1943,25/03/1943,"-12:39:56,983","-38:34:12,277","-12:39:56,983","-38:34:12,277",,,1500.5,1500.5,1499.88,,,64.9,SONDA CONVENCIONAL 27
202400004000,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-6-BA,7C 0006 BA,29/04/1943,12/08/1943,12/08/1943,"-12:39:38,613","-38:33:55,019","-12:39:38,613","-38:33:55,019",,,1191.8,1191.8,1191.8,,,57.7,SONDA CONVENCIONAL 7
202400004500,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-7-BA,7C 0007 BA,15/11/1943,22/02/1944,22/02/1944,"-12:40:06,918","-38:33:51,195","-12:40:06,918","-38:33:51,195",,,1223.2,1223.2,1223.2,,,86.9,SONDA CONVENCIONAL 7
202400003500,Recôncavo,I,ITAPARICA,Petrobras,TERRA,3-I-4-BA,3I 0004 BA,05/01/1943,25/02/1943,25/02/1943,"-12:54:06,708","-38:40:21,761","-12:54:06,708","-38:40:21,761",,,901.9,901.9,901.9,,,9,SONDA CONVENCIONAL 4
202400003700,Recôncavo,I,ITAPARICA,Petrobras,TERRA,3-I-5-BA,3I 0005 BA,10/03/1943,01/05/1943,01/05/1943,"-12:53:47,111","-38:40:46,704","-12:53:47,111","-38:40:46,704",,,765.7,765.7,765.7,,,6.09999,SONDA CONVENCIONAL 8
202400004600,Recôncavo,I,ITAPARICA,Petrobras,TERRA,3-I-9-BA,3I 0009 BA,28/12/1943,03/03/1944,03/03/1944,"-12:55:35,120","-38:40:11,300","-12:55:35,120","-38:40:11,300",,,1032.7,1032.7,1032.7,,,21,SONDA CONVENCIONAL 4
202400004100,Recôncavo,I,ITAPARICA,Petrobras,TERRA,7-I-6-BA,7I 0006 BA,30/05/1943,16/07/1961,16/07/1961,"-12:54:20,004","-38:40:58,840","-12:54:20,004","-38:40:58,840",,,769.2,769.2,769.2,,,10.69999,SONDA CONVENCIONAL 4
202400004300,Recôncavo,I,ITAPARICA,Petrobras,TERRA,7-I-7-BA,7I 0007 BA,09/09/1943,22/10/1943,22/10/1943,"-12:54:01,029","-38:40:52,234","-12:54:01,029","-38:40:52,234",,,750.8,750.8,750.8,,,4.9,SONDA CONVENCIONAL 4
202400004400,Recôncavo,I,ITAPARICA,Petrobras,TERRA,7-I-8-BA,7I 0008 BA,06/10/1943,19/11/1943,19/11/1943,"-12:54:08,343","-38:40:53,041","-12:54:08,343","-38:40:53,041",,,757.3,757.3,757.3,,,4.09999,SONDA CONVENCIONAL 8
