Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
600500000300,Marajó,Brasil,,,TERRA,1-CR-1-PA,1CR 0001 PA,23/10/1951,29/09/1952,29/09/1952,"-00:24:16,188","-49:37:16,291","-00:24:16,186","-49:37:16,291",,,4040,4040,4040,,,8,SONDA CONVENCIONAL 14
500900000200,Parnaíba,Brasil,,,TERRA,1-CL-1-MA,1CL 0001 MA,23/07/1951,22/09/1951,22/09/1951,"-07:20:41,036","-47:27:36,323","-07:20:41,036","-47:27:36,324",,,1170,1170,1170,,,176.5,SONDA CONVENCIONAL 15
202400021700,Recôncavo,A,ARATU,Petrobras,TERRA,3-A-14-BA,3A 0014 BA,28/03/1951,13/05/1951,13/05/1951,"-12:47:58,891","-38:25:48,042","-12:47:58,891","-38:25:48,042",,,750.4,750.4,750.4,,,23.5,
202400022500,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-2-BA,7AG 0002 BA,12/06/1951,07/09/1951,07/09/1951,"-12:24:28,689","-38:21:55,211","-12:24:28,689","-38:21:55,211",,,1365.5,1365.5,1363.96,,,93.09999,SONDA CONVENCIONAL 3
202400022600,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-2D-BA,7AG 0002D BA,03/10/1951,17/02/1952,17/02/1952,"-12:24:28,689","-38:21:55,211","-12:24:28,689","-38:21:55,211",,,1266.5,1266.5,1257.45,,,93.09999,SONDA CONVENCIONAL 3
202400022000,Recôncavo,Brasil,,,TERRA,1-SF-1-BA,1SF 0001 BA,20/04/1951,21/06/1951,21/06/1951,"-12:37:17,615","-38:40:22,029","-12:37:17,615","-38:40:22,029",,,518.2,518.2,518.2,,,22,SONDA CONVENCIONAL 8
202400021500,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-82-BA,7C 0082 BA,10/03/1951,29/12/1951,29/12/1951,"-12:41:04,717","-38:32:49,654","-12:41:04,717","-38:32:49,654",,,2304.6,2304.6,2304.6,,,92.4,
202400021200,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,7-DJ-35-BA,7DJ 0035 BA,14/02/1951,05/03/1951,05/03/1951,"-12:35:17,077","-38:38:01,142","-12:35:17,077","-38:38:01,142",,,384.1,384.1,384.1,,,74.3,SONDA CONVENCIONAL 8
202400021000,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,7-DJ-37-BA,7DJ 0037 BA,18/01/1951,04/02/1951,04/02/1951,"-12:36:16,964","-38:38:40,653","-12:36:16,964","-38:38:40,653",,,320,320,320,,,13,
202400021800,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,7-DJ-38-BA,7DJ 0038 BA,30/03/1951,10/04/1951,10/04/1951,"-12:36:11,489","-38:38:36,081","-12:36:11,489","-38:38:36,081",,,347.5,347.5,347.5,,,32.79999,SONDA CONVENCIONAL 8
202400022100,Recôncavo,DJ,DOM JOÃO,Petrobras,TERRA,7-DJ-39-BA,7DJ 0039 BA,27/04/1951,13/05/1951,13/05/1951,"-12:37:22,088","-38:39:09,847","-12:37:22,088","-38:39:09,847",,,313.9,313.9,313.9,,,3.4,
