Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081150002900,Alagoas,Brasil,,,TERRA,1-JC-1-AL,1JC 0001 AL,09/12/1957,12/12/1957,12/12/1957,"-09:56:17,244","-35:57:46,611","-09:56:17,244","-35:57:46,611",,,,181.9,181.9,,,8,SONDA CONVENCIONAL 40
081150002700,Alagoas,JA,JEQUIÁ,Petrosynergy,TERRA,1-JA-1-AL,1JA 0001 AL,20/03/1957,04/06/1957,04/06/1957,"-09:54:10,636","-35:59:58,180","-09:54:10,636","-35:59:58,180",,,,2218,2218,,,68,SONDA CONVENCIONAL 41
081150002800,Alagoas,JA,JEQUIÁ,Petrosynergy,TERRA,3-JA-2-AL,3JA 0002 AL,20/10/1957,20/05/1958,20/05/1958,"-09:53:29,227","-35:59:22,194","-09:53:29,227","-35:59:22,194",,,,3355.4,3355.4,,,68,SONDA CONVENCIONAL 41
081150002600,Alagoas,TM,TABULEIRO DOS MARTINS,Petrosynergy,TERRA,1-TM-1-AL,1TM 0001 AL,28/01/1957,09/05/1957,09/05/1957,"-09:35:40,777","-35:45:13,199","-09:35:40,777","-35:45:13,199",,,,2779,2779,,,91,SONDA CONVENCIONAL 40
140300003100,Amazonas,Brasil,,,TERRA,1-AR-1A-AM,1AR 0001A AM,11/12/1957,18/12/1958,18/12/1958,"-03:36:10,453","-58:12:23,651","-03:36:10,454","-58:12:23,652",,,3993,3993,3993,,,32.7,SONDA CONVENCIONAL 24
140300002600,Amazonas,Brasil,,,TERRA,1-AR-1-AM,1AR 0001 AM,19/10/1957,27/11/1957,27/11/1957,"-03:36:10,454","-58:12:03,652","-03:36:10,454","-58:12:03,652",,,733.5,733.5,733.5,,,34,SONDA CONVENCIONAL 24
140300001900,Amazonas,Brasil,,,TERRA,1-NO-4-AM,1NO 0004 AM,14/05/1957,11/03/1958,11/03/1958,"-03:53:28,280","-59:06:35,735","-03:53:28,278","-59:06:35,736",,,3079,3079,3079,,,36.2,SONDA CONVENCIONAL 23
140300002900,Amazonas,Brasil,,,TERRA,1-SO-1-AM,1SO 0001 AM,10/11/1957,13/05/1958,13/05/1958,"-03:49:39,906","-59:04:16,792","-03:49:39,906","-59:04:16,791",,,2920.1,2920.1,2920.1,,,29,SONDA CONVENCIONAL 34
600300002000,Amazonas,Brasil,,,TERRA,1-TA-1-PA,1TA 0001 PA,28/05/1957,18/10/1957,18/10/1957,"-03:16:04,441","-55:10:56,283","-03:16:04,441","-55:10:56,284",,,1175.5,1175.5,1175.5,,,58.29999,SONDA CONVENCIONAL 22
140300003000,Amazonas,Brasil,,,TERRA,1-UR-1-AM,1UR 0001 AM,19/11/1957,21/05/1958,21/05/1958,"-03:05:54,433","-58:51:48,736","-03:05:54,433","-58:51:48,735",,,2650.5,2650.5,2650.5,,,29.39999,SONDA CONVENCIONAL 25
