Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
202400004800,Recôncavo,A,ARATU,Petrobras,TERRA,3-A-12-BA,3A 0012 BA,17/01/1944,11/04/1944,11/04/1944,"-12:47:04,148","-38:25:16,640","-12:47:04,148","-38:25:16,640",,,818.1,818.1,818.1,,,17.1,SONDA CONVENCIONAL 2
202400005600,Recôncavo,A,ARATU,Petrobras,TERRA,7-A-13-BA,7A 0013 BA,09/07/1944,02/10/1944,02/10/1944,"-12:47:38,458","-38:26:28,506","-12:47:38,458","-38:26:28,506",,,833.3,833.3,833.3,,,91.8,SONDA CONVENCIONAL 2
202400006100,Recôncavo,Brasil,,,TERRA,1-MA-1-BA,1MA 0001 BA,21/10/1944,13/02/1945,13/02/1945,"-12:35:39,672","-38:34:32,329","-12:35:39,672","-38:34:32,329",,,1600.8,1600.8,1600.8,,,70,SONDA CONVENCIONAL 3
202400005700,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-10-BA,7C 0010 BA,24/07/1944,15/10/1944,15/10/1944,"-12:39:34,082","-38:33:34,829","-12:39:34,082","-38:33:34,829",,,1047.6,1047.6,1047.6,,,54.2,SONDA CONVENCIONAL 5
202400006000,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-11-BA,7C 0011 BA,17/10/1944,29/11/1944,29/11/1944,"-12:40:31,854","-38:33:44,276","-12:40:31,854","-38:33:44,276",,,1048.8,1048.8,1048.8,,,33.59999,SONDA CONVENCIONAL 7
202400006300,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-12-BA,7C 0012 BA,01/12/1944,03/03/1945,03/03/1945,"-12:39:20,433","-38:33:28,841","-12:39:20,433","-38:33:28,841",,,1222.3,1222.3,1222.3,,,49.4,SONDA CONVENCIONAL 5
202400004900,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-8-BA,7C 0008 BA,29/01/1944,31/03/1944,31/03/1944,"-12:39:46,237","-38:33:43,906","-12:39:46,237","-38:33:43,906",,,1130.5,1130.5,1130.5,,,63,SONDA CONVENCIONAL 5
202400005200,Recôncavo,C,CANDEIAS,Petrobras,TERRA,7-C-9-BA,7C 0009 BA,01/04/1944,27/05/1944,27/05/1944,"-12:40:29,853","-38:33:56,049","-12:40:29,853","-38:33:56,049",,,1059.5,1059.5,1059.5,,,29.39999,SONDA CONVENCIONAL 7
202400005900,Recôncavo,CA,CAMAÇARI,Petrobras,TERRA,1-CA-1-BA,1CA 0001 BA,14/10/1944,06/02/1945,06/02/1945,"-12:41:19,846","-38:21:43,785","-12:41:19,846","-38:21:43,785",,,1910.8,1910.8,1910.8,,,36.5,
202400004700,Recôncavo,I,ITAPARICA,Petrobras,TERRA,7-I-10-BA,7I 0010 BA,15/01/1944,27/02/1944,27/02/1944,"-12:54:06,020","-38:40:48,211","-12:54:06,020","-38:40:48,211",,,765.5,765.5,765.5,,,4.69999,SONDA CONVENCIONAL 4
202400005000,Recôncavo,I,ITAPARICA,Petrobras,TERRA,7-I-11-BA,7I 0011 BA,13/03/1944,24/04/1944,24/04/1944,"-12:53:58,055","-38:40:42,815","-12:53:58,055","-38:40:42,815",,,777.5,777.5,777.5,,,8.19999,SONDA CONVENCIONAL 4
202400005100,Recôncavo,I,ITAPARICA,Petrobras,TERRA,7-I-12-BA,7I 0012 BA,26/03/1944,15/07/1944,15/07/1944,"-12:53:33,809","-38:40:45,639","-12:53:33,809","-38:40:45,639",,,789.2,789.2,789.2,,,13.69999,SONDA CONVENCIONAL 8
202400005800,Recôncavo,I,ITAPARICA,Petrobras,TERRA,7-I-13-BA,7I 0013 BA,08/09/1944,12/10/1944,12/10/1944,"-12:53:32,868","-38:40:33,928","-12:53:32,868","-38:40:33,928",,,619.2,619.2,619.2,,,12.8,SONDA CONVENCIONAL 8
202400006200,Recôncavo,I,ITAPARICA,Petrobras,TERRA,7-I-14-BA,7I 0014 BA,26/11/1944,07/01/1945,07/01/1945,"-12:53:18,611","-38:40:16,115","-12:53:18,611","-38:40:16,115",,,644.4,644.4,644.4,,,8.89999,SONDA CONVENCIONAL 8
202300005300,Tucano Sul,Brasil,,,TERRA,2-CIST-1-BA,2CIST0001 BA,18/04/1944,21/05/1944,21/05/1944,"-11:05:39,187","-38:30:26,931","-11:05:39,187","-38:30:26,931",,,433.4,433.4,433.4,,,202,
202300005400,Tucano Sul,Brasil,,,TERRA,2-CIST-2-BA,2CIST0002 BA,02/06/1944,20/06/1944,20/06/1944,"-11:05:33,893","-38:30:26,171","-11:05:33,893","-38:30:26,171",,,315.5,315.5,315.5,,,202,
202300005500,Tucano Sul,Brasil,,,TERRA,2-SO-1-BA,2SO 0001 BA,04/07/1944,27/07/1944,27/07/1944,"-11:14:20,331","-38:28:53,849","-11:14:20,331","-38:28:53,849",,,641.6,641.6,641.6,,,152,
