Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081150073700,Alagoas,FU,FURADO,Petrobras,TERRA,3-FTD-3-AL,3FTD 0003 AL,18/05/1971,16/07/1971,16/07/1971,"-09:45:28,051","-36:07:47,698","-09:45:28,051","-36:07:47,698",,,,2239,2239,,,134,SONDA CONVENCIONAL 41
081150073900,Alagoas,FU,FURADO,Petrobras,TERRA,3-FTD-4-AL,3FTD 0004 AL,01/06/1971,29/07/1971,29/07/1971,"-09:45:05,187","-36:07:03,184","-09:45:05,187","-36:07:03,184",,,,2342,2342,,,131,SONDA CONVENCIONAL 59
081150074500,Alagoas,FU,FURADO,Petrobras,TERRA,3-FTD-5-AL,3FTD 0005 AL,01/08/1971,25/08/1971,25/08/1971,"-09:44:26,968","-36:08:08,883","-09:44:26,968","-36:08:08,883",,,,1600,1600,,,134,SONDA CONVENCIONAL 41
081150076700,Alagoas,FU,FURADO,Petrobras,TERRA,3-FTD-6-AL,3FTD 0006 AL,27/11/1971,03/02/1972,03/02/1972,"-09:45:16,767","-36:08:03,179","-09:45:16,767","-36:08:03,179",,,,1977,1977,,,114,SONDA CONVENCIONAL 59
081150071800,Alagoas,FU,FURADO,Petrobras,TERRA,3-FU-5-AL,3FU 0005 AL,23/01/1971,02/05/1971,02/05/1971,"-09:45:23,555","-36:09:03,887","-09:45:23,555","-36:09:03,887",,,,2461,2461,,,87,SONDA CONVENCIONAL 41
081150075400,Alagoas,FU,FURADO,Petrobras,TERRA,3-FU-6-AL,3FU 0006 AL,19/09/1971,27/10/1971,27/10/1971,"-09:45:16,612","-36:08:39,748","-09:45:16,612","-36:08:39,748",,,,1959.1,1959.1,,,136,SONDA CONVENCIONAL 59
081150076100,Alagoas,FU,FURADO,Petrobras,TERRA,3-FU-7-AL,3FU 0007 AL,24/10/1971,18/11/1971,18/11/1971,"-09:45:35,845","-36:08:51,557","-09:45:35,845","-36:08:51,557",,,,1883,1883,,,43,SONDA CONVENCIONAL 41
081150075200,Alagoas,FU,FURADO,Petrobras,TERRA,4-FU-3-AL,4FU 0003 AL,07/09/1971,08/10/1971,08/10/1971,"-09:45:55,611","-36:10:06,040","-09:45:55,611","-36:10:06,040",,,,2044,2044,,,50,SONDA CONVENCIONAL 41
140300028500,Amazonas,Brasil,,,TERRA,1-MI-3-AM,1MI 0003 AM,23/10/1971,25/01/1972,25/01/1972,"-03:33:21,475","-59:51:08,392","-03:33:21,474","-59:51:08,392",,,2053.5,2053.5,2053.5,,,32,SONDA CONVENCIONAL 24
500810028200,Barreirinhas,Brasil,,,MAR,1-MAS-1-MA,1MAS 0001 MA,06/09/1971,08/10/1971,08/10/1971,"-02:19:21,153","-43:02:02,882","-02:19:21,153","-43:02:02,882",,,2836,2836,2836,,14,24,
500810027800,Barreirinhas,Brasil,,,MAR,1-MAS-2-MA,1MAS 0002 MA,14/01/1971,22/03/1971,22/03/1971,"-01:48:10,189","-43:25:01,100","-01:48:10,189","-43:25:01,100",,,3954,3954,3954,,45,26,
500810028400,Barreirinhas,Brasil,,,MAR,1-MAS-3A-MA,1MAS 0003A MA,21/10/1971,03/12/1971,03/12/1971,"-02:15:05,898","-42:28:22,336","-02:15:05,898","-42:28:22,336",,,3763,3763,3763,,29,22,
500810028300,Barreirinhas,Brasil,,,MAR,1-MAS-3-MA,1MAS 0003 MA,11/10/1971,18/10/1971,18/10/1971,"-02:15:05,609","-42:28:20,419","-02:15:05,609","-42:28:20,419",,,360,360,360,,29,22,
500810028800,Barreirinhas,Brasil,,,MAR,1-MAS-4A-MA,1MAS 0004A MA,18/12/1971,25/01/1972,25/01/1972,"-02:17:13,027","-42:57:41,926","-02:17:13,027","-42:57:41,926",,,3053,3053,3053,,20,23,
500810028700,Barreirinhas,Brasil,,,MAR,1-MAS-4-MA,1MAS 0004 MA,15/12/1971,17/12/1971,17/12/1971,"-02:17:12,053","-42:57:42,963","-02:17:12,053","-42:57:42,963",,,282,282,282,,20,23,
680810028000,Barreirinhas,Brasil,,,MAR,1-PIS-1-PI,1PIS 0001 PI,18/06/1971,03/09/1971,03/09/1971,"-02:25:18,927","-41:47:14,909","-02:25:18,927","-41:47:14,909",,,3857,3857,3857,,23,22,
500800028100,Barreirinhas,Brasil,,,TERRA,1-RG-1-MA,1RG 0001 MA,26/08/1971,06/10/1971,06/10/1971,"-02:43:47,871","-43:11:47,228","-02:43:47,872","-43:11:47,228",,,2722,2722,2722,,,50,SONDA CONVENCIONAL 35
500800028600,Barreirinhas,Brasil,,,TERRA,1-TR-1-MA,1TR 0001 MA,11/12/1971,21/01/1972,21/01/1972,"-02:24:22,666","-43:10:41,096","-02:24:22,665","-43:10:41,097",,,3228.4,3228.4,3228.4,,,21,SONDA CONVENCIONAL 35
500800027900,Barreirinhas,OC,PRJ-OC,Oeste de Canoas,TERRA,1-OC-1-MA,1OC 0001 MA,07/04/1971,04/06/1971,04/06/1971,"-02:46:38,180","-43:05:35,725","-02:46:38,180","-43:05:35,723",,,2651,2651,2651,0,0,51,SONDA CONVENCIONAL 35
202460260600,Camamu,Brasil,,,MAR,1-BAS-4-BA,1BAS 0004 BA,16/10/1971,19/01/1972,19/01/1972,"-13:03:52,333","-38:36:22,199","-13:03:52,333","-38:36:22,199",,,2827,2827,2824.38,,21.5,20,PETROBRAS I
202460259200,Camamu,Brasil,,,MAR,1-BAS-5-BA,1BAS 0005 BA,30/08/1971,07/10/1971,07/10/1971,"-13:12:46,443","-38:47:05,090","-13:12:46,443","-38:47:05,090",,,2343,2343,2342.26,,20,22,PETROBRAS I
202450255300,Camamu,,MORRO DO BARRO (Licitado),,TERRA,3-MB-5-BA,3MB 0005 BA,11/02/1971,18/02/1971,18/02/1971,"-13:03:56,092","-38:44:29,856","-13:03:56,092","-38:44:29,856",,,652,652,652,0,0,41.3,SONDA CONVENCIONAL 51
742810034000,Campos,Brasil,,,MAR,1-RJS-2-RJ,1RJS 0002 RJ,29/09/1971,03/11/1971,03/11/1971,"-22:05:38,951","-40:15:09,277","-22:05:38,951","-40:15:09,277",,,3548,3548,3548,,62.5,22.5,
742810034200,Campos,Brasil,,,MAR,1-RJS-3A-RJ,1RJS 0003A RJ,28/12/1971,11/01/1972,11/01/1972,"-22:12:50,911","-40:41:35,667","-22:12:50,911","-40:41:35,667",,,1465.6,1465.6,1465.6,,58,24,
742810034100,Campos,Brasil,,,MAR,1-RJS-3-RJ,1RJS 0003 RJ,13/11/1971,19/12/1971,19/12/1971,"-22:12:50,911","-40:41:35,667","-22:12:50,911","-40:41:35,667",,,3758,3758,3758,,58,24,
742810033400,Campos,,,,MAR,1-RJS-1-RJS,1RJS 0001 RJ,11/02/1971,01/04/1971,01/04/1971,"-21:56:08,964","-40:23:31,616","-21:56:08,964","-40:23:31,616",,,3744.7,3744.7,3744.7,0,49,26,
300960005900,Ceará,Brasil,,,MAR,1-CES-1-CE,1CES 0001 CE,12/04/1971,09/06/1971,09/06/1971,"-02:35:53,460","-41:06:16,788","-02:35:53,460","-41:06:16,788",,,2978,2978,2978,,18,23,
342710033700,Espírito Santo,Brasil,,,MAR,1-ESS-5-ES,1ESS 0005 ES,14/04/1971,23/06/1971,23/06/1971,"-19:25:13,788","-39:16:58,440","-19:25:13,788","-39:16:58,440",,,4212.9,4212.9,4212.9,,45.6,23.39999,
342710033800,Espírito Santo,Brasil,,,MAR,1-ESS-6-ES,1ESS 0006 ES,30/06/1971,31/07/1971,31/07/1971,"-19:20:45,061","-39:30:55,567","-19:20:45,061","-39:30:55,567",,,3129,3129,3129,,22,22,
342710033900,Espírito Santo,Brasil,,,MAR,1-ESS-8-ES,1ESS 0008 ES,09/08/1971,20/09/1971,20/09/1971,"-19:32:53,124","-39:34:17,521","-19:32:53,124","-39:34:17,521",,,3639.2,3639.2,3639.2,,32,23,
342710033600,Espírito Santo,Brasil,,,MAR,1-ESS-9-ES,1ESS 0009 ES,10/04/1971,15/06/1971,15/06/1971,"-18:52:27,951","-39:29:13,873","-18:52:27,951","-39:29:13,873",,,3658.5,3658.5,3658.5,,26,16.7,
342700255800,Espírito Santo,Brasil,,,TERRA,1-IP-1-ES,1IP 0001 ES,08/03/1971,12/06/1971,12/06/1971,"-19:18:05,709","-39:45:22,090","-19:18:05,709","-39:45:22,090",,,4065,4065,4065,,,8,SONDA CONVENCIONAL 68
342710033500,Espírito Santo,Brasil,,,MAR,9-CPRM-1-ESS,9CPRM0001 ESS,26/03/1971,05/04/1971,05/04/1971,"-19:01:04,648","-39:11:27,954","-19:01:04,648","-39:11:27,954",,,0,1016,1016,0,39,17,
342700258700,Espírito Santo,ES-T-486,Cancã Leste,Petrobras,TERRA,1-BN-1-ES,1BN 0001 ES,30/06/1971,31/07/1971,31/07/1971,"-19:13:24,344","-39:49:54,980","-19:13:24,344","-39:49:54,980",,,1818,1818,1818,0,0,7.7,SONDA CONVENCIONAL 68
342700259200,Espírito Santo,FSR,FAZENDA SÃO RAFAEL,Petrobras,TERRA,1-IP-2-ES,1IP 0002 ES,20/08/1971,19/10/1971,19/10/1971,"-19:17:49,724","-39:46:28,932","-19:17:49,724","-39:46:28,932",,,2287,2287,2287,0,0,8,SONDA CONVENCIONAL 68
202510258700,Jequitinhonha,Brasil,,,MAR,1-BAS-7-BA,1BAS 0007 BA,07/08/1971,08/11/1971,08/11/1971,"-16:04:19,325","-38:42:15,888","-16:04:19,325","-38:42:15,888",,,3874,3874,3873.2,,23.7,18.29999,
202510261500,Jequitinhonha,Brasil,,,MAR,1-BAS-9-BA,1BAS 0009 BA,22/11/1971,27/02/1972,27/02/1972,"-15:47:38,695","-38:49:51,112","-15:47:38,695","-38:49:51,112",,,3104,3104,3091.58,,15.2,17.39999,
202610255900,Mucuri,,,Petrobras,MAR,1-BAS-1-BAS,1BAS 0001 BA,21/06/1971,29/07/1971,29/07/1971,"-18:14:44,302","-39:20:05,863","-18:14:44,302","-39:20:05,863",,,3037,3037,3037,0,21.3,19.2,
863000708300,Paraná,Brasil,,,TERRA,1-AB-1-SP,1AB 0001 SP,04/10/1971,01/11/1971,01/11/1971,"-22:46:45,159","-48:10:55,951","-22:46:45,159","-48:10:55,951",,,1659.5,1659.5,1659.5,,,502,SONDA CONVENCIONAL 60
