Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
081150090600,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-25-AL,7FU 0025 AL,01/10/1975,21/11/1975,21/11/1975,"-09:46:12,552","-36:07:54,751","-09:46:12,552","-36:07:54,751",,,,1896,1896,,,37,SONDA CONVENCIONAL 41
081150092700,Alagoas,FU,FURADO,Petrobras,TERRA,7-FU-26-AL,7FU 0026 AL,06/12/1975,18/01/1976,18/01/1976,"-09:46:12,824","-36:07:33,206","-09:46:12,824","-36:07:33,206",,,,1863,1863,,,13,SONDA CONVENCIONAL 41
081150092100,Alagoas,SMC,SÃO MIGUEL DOS CAMPOS,Petrobras,TERRA,3-SMC-9-AL,3SMC 0009 AL,17/11/1975,19/02/1976,19/02/1976,"-09:50:33,283","-36:06:40,190","-09:50:33,283","-36:06:40,190",,,,2714,2714,,,107,SONDA CONVENCIONAL 40
140300031900,Amazonas,Brasil,,,TERRA,1-LG-4-AM,1LG 0004 AM,02/06/1975,05/07/1975,05/07/1975,"-03:14:04,923","-59:41:34,828","-03:14:04,923","-59:41:34,827",,,1370,1370,1370,,,27.79999,SONDA CONVENCIONAL 35
140300032100,Amazonas,Brasil,,,TERRA,1-LG-5-AM,1LG 0005 AM,05/09/1975,09/10/1975,09/10/1975,"-03:13:31,084","-59:43:31,174","-03:13:31,083","-59:43:31,174",,,1350,1350,1350,,,33.9,SONDA CONVENCIONAL 35
140300031500,Amazonas,Brasil,,,TERRA,1-PAM-1-AM,1PAM 0001 AM,02/03/1975,06/04/1975,06/04/1975,"-03:16:26,003","-59:53:34,406","-03:16:26,002","-59:53:34,406",,,1358,1358,1358,,,27.7,SONDA CONVENCIONAL 35
140300032800,Amazonas,Brasil,,,TERRA,3-PAM-2D-AM,3PAM 0002D AM,22/11/1975,08/01/1976,08/01/1976,"-03:16:26,016","-59:53:34,425","-03:16:26,015","-59:53:34,426",,,1395,1395,1312.96,,,27.7,SONDA CONVENCIONAL 44
202450289900,Camamu,Brasil,,,TERRA,1-PCZ-1-BA,1PCZ 0001 BA,14/10/1975,17/02/1976,17/02/1976,"-13:03:30,105","-38:42:28,919","-13:03:30,105","-38:42:28,919",,,2911,2911,2911,,,7.3,SONDA CONVENCIONAL 34
202450285700,Camamu,JI,JIRIBATUBA,Alvopetro,TERRA,7-JI-7-BA,7JI 0007 BA,08/04/1975,15/04/1975,15/04/1975,"-13:04:09,693","-38:47:41,820","-13:04:09,693","-38:47:41,820",,,574,574,574,0,0,9.3,SONDA CONVENCIONAL 43
202450286500,Camamu,JI,JIRIBATUBA,Alvopetro,TERRA,7-JI-9-BA,7JI 0009 BA,06/05/1975,11/05/1975,11/05/1975,"-13:03:54,752","-38:47:32,876","-13:03:54,752","-38:47:32,876",,,581,581,581,0,0,30.6,SONDA CONVENCIONAL 43
202450285800,Camamu,,JIRIBATUBA (Licitado),,TERRA,7-JI-8-BA,7JI 0008 BA,23/04/1975,28/04/1975,28/04/1975,"-13:04:01,621","-38:47:45,890","-13:04:01,621","-38:47:45,890",,,462,462,462,0,0,7.4,SONDA CONVENCIONAL 43
742810039100,Campos,BD,BADEJO,Trident Energy,MAR,1-RJS-13-RJ,1RJS 0013 RJ,16/08/1975,09/11/1975,09/11/1975,"-22:41:50,884","-40:49:43,617","-22:41:50,884","-40:49:43,617",,,3262,3262,3262,,90,28,
742810039600,Campos,BD,BADEJO,Trident Energy,MAR,1-RJS-23-RJS,1RJS 0023 RJ,23/12/1975,26/03/1976,26/03/1976,"-22:38:16,881","-40:50:05,536","-22:38:16,881","-40:50:05,536",,,2977,2977,2977,0,93,26,
742810038500,Campos,BG,BAGRE,Petrobras,MAR,1-RJS-17-RJ,1RJS 0017 RJ,01/05/1975,17/06/1975,17/06/1975,"-22:24:56,615","-40:28:54,468","-22:24:56,615","-40:28:54,468",,,3358,3358,3358,,117,23,
742810039400,Campos,Brasil,,,MAR,1-RJS-14-RJ,1RJS 0014 RJ,16/10/1975,22/05/1976,22/05/1976,"-22:11:08,672","-40:07:40,359","-22:11:08,672","-40:07:40,359",,,3651,3651,3651,,107,10.69999,
742810026400,Campos,Brasil,,,MAR,1-RJS-18-RJ,1RJS 0018 RJ,21/06/1975,02/10/1975,02/10/1975,"-21:59:51,882","-40:21:10,347","-21:59:51,882","-40:21:10,347",,,4108,4108,4108,,56,25,
742810038300,Campos,GP,GAROUPA,Petrobras,MAR,1-RJS-15-RJ,1RJS 0015 RJ,28/02/1975,02/08/1975,02/08/1975,"-22:19:05,332","-40:20:39,330","-22:19:05,332","-40:20:39,330",,,4171,4171,4171,,115,11,
742810038700,Campos,GP,GAROUPA,Petrobras,MAR,3-GP-2A-RJS,3GP 0002A RJS,16/05/1975,05/08/1975,05/08/1975,"-22:21:56,791","-40:23:48,077","-22:21:56,791","-40:23:48,077",,,3416,3416,3416,,119,13,
742810038600,Campos,GP,GAROUPA,Petrobras,MAR,3-GP-2-RJS,3GP 0002 RJS,13/05/1975,13/05/1975,13/05/1975,"-22:21:57,020","-40:23:47,833","-22:21:57,020","-40:23:47,833",,,217,217,217,,118.8,12.6,
742810039000,Campos,GP,GAROUPA,Petrobras,MAR,3-GP-3-RJS,3GP 0003 RJS,31/07/1975,16/09/1975,16/09/1975,"-22:21:28,662","-40:25:18,435","-22:21:28,662","-40:25:18,435",,,3500,3500,3500,,120,23,
742810039200,Campos,GP,GAROUPA,Petrobras,MAR,3-GP-4-RJS,3GP 0004 RJS,27/09/1975,14/11/1975,14/11/1975,"-22:23:07,551","-40:25:39,861","-22:23:07,551","-40:25:39,861",,,3376,3376,3376,,121,23,
742810037900,Campos,GPN,GAROUPINHA,Petrobras,MAR,3-GP-1-RJS,3GP 0001 RJS,09/02/1975,11/04/1975,11/04/1975,"-22:20:35,799","-40:26:31,332","-22:20:35,799","-40:26:31,332",,,3500,3500,3500,,113,12,
742810039300,Campos,,NAMORADO,Petrobras,MAR,1-RJS-19-RJ,1RJS 0019 RJ,28/09/1975,23/11/1975,23/11/1975,"-22:27:11,866","-40:25:07,141","-22:27:11,866","-40:25:07,141",,,3469,3469,3469,,166,12,
742810038400,Campos,PA,PARATI,Petrobras,MAR,1-RJS-16-RJS,1RJS 0016 RJ,19/03/1975,19/05/1975,19/05/1975,"-22:19:26,957","-40:30:45,913","-22:19:26,957","-40:30:45,913",,,3618,3618,3618,0,95,28,
742810038800,Campos,PG,PARGO,Perenco Brasil,MAR,3-PG-1-RJS,3PG 0001 RJS,03/06/1975,03/08/1975,03/08/1975,"-22:13:16,240","-40:20:06,238","-22:13:16,240","-40:20:06,238",,,3610,3610,3610,,88,29,
300960025200,Ceará,Brasil,,,MAR,1-CES-5A-CE,1CES 0005A CE,28/02/1975,09/06/1975,09/06/1975,"-02:20:12,881","-39:48:50,410","-02:20:12,881","-39:48:50,410",,,3847,3847,3847,,32,26,
300960024100,Ceará,Brasil,,,MAR,1-CES-5-CE,1CES 0005 CE,11/01/1975,10/02/1975,10/02/1975,"-02:20:11,024","-39:48:49,954","-02:20:11,024","-39:48:49,954",,,465,465,465,,35,26,
342700289300,Espírito Santo,BI,BARRA DO IPIRANGA,Petrobras,TERRA,1-BI-1D-ES,1BI 0001D ES,16/09/1975,03/12/1975,03/12/1975,"-19:07:37,441","-39:45:29,294","-19:07:37,441","-39:45:29,294",,,2878,2878,2674.3,,,5,SONDA CONVENCIONAL 29
342700287600,Espírito Santo,Brasil,,,TERRA,1-BA-1D-ES,1BA 0001D ES,26/06/1975,26/08/1975,26/08/1975,"-19:05:37,269","-39:46:28,448","-19:05:37,269","-39:46:28,448",,,2785,2785,2515.2,,,5,SONDA CONVENCIONAL 29
342710039500,Espírito Santo,Brasil,,,MAR,1-ESS-14-ES,1ESS 0014 ES,04/12/1975,19/01/1976,19/01/1976,"-19:30:36,069","-39:07:38,326","-19:30:36,069","-39:07:38,326",,,3517,3517,3517,,67,23.79999,
342710038900,Espírito Santo,Brasil,,,MAR,1-ESS-22-ES,1ESS 0022 ES,07/06/1975,14/10/1975,14/10/1975,"-19:36:35,072","-39:36:22,029","-19:36:35,072","-39:36:22,029",,,4817,4817,4817,,38,24,
342710068900,Espírito Santo,Brasil,,,MAR,1-ESS-23-ES,1ESS 0023 ES,13/10/1975,26/11/1975,26/11/1975,"-19:41:35,356","-39:46:59,269","-19:41:35,356","-39:46:59,269",,,2901.5,2901.5,2901.5,,18.5,23.79999,
342700290000,Espírito Santo,Brasil,,,TERRA,1-FZA-1-ES,1FZA 0001 ES,15/10/1975,03/12/1975,03/12/1975,"-19:08:59,946","-39:43:40,144","-19:08:59,946","-39:43:40,144",,,3060,3060,3060,,,10,SONDA CONVENCIONAL 60
342700288100,Espírito Santo,Brasil,,,TERRA,1-LA-1D-ES,1LA 0001D ES,17/07/1975,22/09/1975,22/09/1975,"-19:08:26,607","-39:46:18,216","-19:08:26,607","-39:46:18,216",,,2867,2867,2500.76,,,6,SONDA CONVENCIONAL 60
342700285300,Espírito Santo,Brasil,,,TERRA,1-PDI-1-ES,1PDI 0001 ES,02/04/1975,30/05/1975,30/05/1975,"-19:06:20,360","-39:47:20,049","-19:06:20,360","-39:47:20,049",,,3129,3129,3129,,,6.19999,SONDA CONVENCIONAL 29
342700285500,Espírito Santo,CG,CAMPO GRANDE,Petrobras,TERRA,1-CG-1-ES,1CG 0001 ES,06/04/1975,14/05/1975,14/05/1975,"-19:03:59,629","-39:48:26,216","-19:03:59,629","-39:48:26,216",,,2384.5,2384.5,2384.5,,,6,SONDA CONVENCIONAL 42
342700289500,Espírito Santo,CG,CAMPO GRANDE,Petrobras,TERRA,7-CG-2-ES,7CG 0002 ES,23/09/1975,15/10/1975,15/10/1975,"-19:03:50,579","-39:48:44,877","-19:03:50,579","-39:48:44,877",,,2320,2320,2320,,,7,SONDA CONVENCIONAL 42
342700291700,Espírito Santo,CG,CAMPO GRANDE,Petrobras,TERRA,7-CG-3-ES,7CG 0003 ES,20/12/1975,13/01/1976,13/01/1976,"-19:03:48,747","-39:48:26,715","-19:03:48,747","-39:48:26,715",,,2360,2360,2360,,,6,SONDA CONVENCIONAL 60
342700283700,Espírito Santo,FC,FAZENDA CEDRO,Petrobras,TERRA,1-FQ-1D-ES,1FQ 0001D ES,29/01/1975,24/02/1975,24/02/1975,"-19:02:17,618","-39:47:37,911","-19:02:17,618","-39:47:37,911",,,2523,2523,2229.6,0,0,7.2,SONDA CONVENCIONAL 60
342700284700,Espírito Santo,FC,FAZENDA CEDRO,Petrobras,TERRA,7-FC-16D-ES,7FC 0016D ES,22/02/1975,14/03/1975,14/03/1975,"-19:02:27,410","-39:48:31,485","-19:02:27,410","-39:48:31,485",,,1979,1979,,,,7,SONDA CONVENCIONAL 42
342700286600,Espírito Santo,FC,FAZENDA CEDRO,Petrobras,TERRA,7-FC-18D-ES,7FC 0018D ES,12/05/1975,29/06/1975,29/06/1975,"-19:02:17,581","-39:47:37,636","-19:02:17,581","-39:47:37,636",,,2392,2392,,,,8,SONDA CONVENCIONAL 60
342700287500,Espírito Santo,FC,FAZENDA CEDRO,Petrobras,TERRA,7-FC-19D-ES,7FC 0019D ES,19/06/1975,15/07/1975,15/07/1975,"-19:02:38,306","-39:48:19,227","-19:02:38,306","-39:48:19,227",,,2170,2170,2037.8,,,7,SONDA CONVENCIONAL 42
342700290500,Espírito Santo,FC,FAZENDA CEDRO,Petrobras,TERRA,7-FC-20D-ES,7FC 0020D ES,28/10/1975,16/11/1975,16/11/1975,"-19:02:28,807","-39:48:31,398","-19:02:28,807","-39:48:31,398",,,1872,1872,,,,7,SONDA CONVENCIONAL 42
342700284800,Espírito Santo,FCN,FAZENDA CEDRO NORTE,Petrobras,TERRA,7-FC-17D-ES,7FC 0017D ES,12/03/1975,23/04/1975,23/04/1975,"-19:01:43,645","-39:48:49,867","-19:01:43,645","-39:48:49,867",,,1942,1942,1822.99,0,0,8,SONDA CONVENCIONAL 60
342700288900,Espírito Santo,LP,LAGOA PARDA,Imetame Lagoa Parda,TERRA,1-LP-1-ES,1LP 0001 ES,13/08/1975,06/09/1975,06/09/1975,"-19:38:03,383","-39:50:53,783","-19:38:03,383","-39:50:53,783",,,2137,2137,2137,,,7,SONDA CONVENCIONAL 42
342700291100,Espírito Santo,SM,SÃO MATEUS,Petrobras,TERRA,7-SM-4-ES,7SM 0004 ES,29/11/1975,12/12/1975,12/12/1975,"-18:46:15,179","-39:47:22,443","-18:46:15,179","-39:47:22,443",,,1541,1541,1541,,,5.8,SONDA CONVENCIONAL 42
342700291900,Espírito Santo,SM,SÃO MATEUS,Petrobras,TERRA,7-SM-5-ES,7SM 0005 ES,21/12/1975,01/01/1976,01/01/1976,"-18:46:28,054","-39:47:32,035","-18:46:28,054","-39:47:32,035",,,1585.5,1585.5,1585.5,,,5.69999,SONDA CONVENCIONAL 42
120510032200,Foz do Amazonas,Brasil,,,MAR,1-APS-10A-AP,1APS 0010A AP,20/09/1975,21/09/1975,21/09/1975,"+03:28:48,624","-48:42:45,569","+03:28:48,624","-48:42:45,578",,,191,191,191,,135,35,
120510032300,Foz do Amazonas,Brasil,,,MAR,1-APS-10B-AP,1APS 0010B AP,23/09/1975,24/01/1976,24/01/1976,"+03:28:49,051","-48:42:45,900","+03:28:49,048","-48:42:45,901",,,4265,4265,4265,,135,35,
120510032500,Foz do Amazonas,Brasil,,,MAR,1-APS-12-AP,1APS 0012 AP,08/10/1975,15/01/1976,15/01/1976,"+02:51:43,237","-48:44:56,947","+02:51:43,235","-48:44:56,948",,,4407,4407,4407,,91,25,
120510032000,Foz do Amazonas,Brasil,,,MAR,1-APS-15-AP,1APS 0015 AP,05/07/1975,25/08/1975,25/08/1975,"+03:44:28,303","-49:30:04,650","+03:44:28,300","-49:30:04,651",,,4122,4122,4122,,97,24.6,
120510031400,Foz do Amazonas,Brasil,,,MAR,1-APS-16A-AP,1APS 0016A AP,27/02/1975,03/03/1975,03/03/1975,"+03:40:27,784","-49:35:50,176","+03:40:27,783","-49:35:50,178",,,397,397,397,,95,25,
120510031300,Foz do Amazonas,Brasil,,,MAR,1-APS-16-AP,1APS 0016 AP,28/01/1975,13/02/1975,13/02/1975,"+03:40:28,761","-49:35:49,364","+03:40:28,758","-49:35:49,366",,,460,460,460,,99,25,
120510031600,Foz do Amazonas,Brasil,,,MAR,1-APS-16B-AP,1APS 0016B AP,10/03/1975,11/03/1975,11/03/1975,"+03:40:27,132","-49:35:50,179","+03:40:27,132","-49:35:50,179",,,267,267,267,,92,24,
120510032400,Foz do Amazonas,Brasil,,,MAR,1-APS-16C-AP,1APS 0016C AP,25/09/1975,04/11/1975,04/11/1975,"+03:40:29,633","-49:35:51,249","+03:40:29,631","-49:35:51,251",,,3803,3803,3803,,92,27,
120510031700,Foz do Amazonas,Brasil,,,MAR,1-APS-17-AP,1APS 0017 AP,23/04/1975,21/09/1975,21/09/1975,"+03:19:14,756","-49:31:07,371","+03:19:14,757","-49:31:07,370",,,5092,5092,5092,,81.4,23.5,
120510032700,Foz do Amazonas,Brasil,,,MAR,1-APS-18-AP,1APS 0018 AP,18/11/1975,08/02/1976,08/02/1976,"+03:56:06,292","-50:17:48,855","+03:56:06,291","-50:17:48,855",,,3987,3987,3987,,84,25,
202510284400,Jequitinhonha,Brasil,,,MAR,1-BAS-30-BA,1BAS 0030 BA,15/02/1975,26/05/1975,26/05/1975,"-15:47:20,412","-38:43:37,343","-15:47:20,412","-38:43:37,343",,,3890,3890,3873.15,,52,23.39999,
202610283000,Mucuri,Brasil,,,MAR,1-BAS-25-BAS,1BAS 0025 BA,16/12/1975,14/01/1976,14/01/1976,"-17:54:32,661","-39:02:37,406","-17:54:32,661","-39:02:37,406",,,2285,2285,2285,0,22,24,
721010026500,Potiguar,AG,AGULHA,Petrobras,MAR,1-RNS-7-RN,1RNS 0007 RN,19/04/1975,09/06/1975,09/06/1975,"-04:54:19,607","-36:15:27,786","-04:54:19,607","-36:15:27,786",,,2755.5,2755.5,2755.5,,14,24,
721010030500,Potiguar,Brasil,,,MAR,1-RNS-10-RN,1RNS 0010 RN,24/11/1975,18/01/1976,18/01/1976,"-04:25:52,405","-37:10:28,225","-04:25:52,405","-37:10:28,225",,,1382,1382,1382,,26,23,
721010027800,Potiguar,Brasil,,,MAR,1-RNS-6-RN,1RNS 0006 RN,20/07/1975,08/09/1975,08/09/1975,"-04:55:44,486","-36:14:28,327","-04:55:44,486","-36:14:28,327",,,2700,2700,2700,,16,22,
721010028900,Potiguar,UB,UBARANA,Petrobras,MAR,1-RNS-12-RN,1RNS 0012 RN,18/09/1975,07/11/1975,07/11/1975,"-04:54:59,196","-36:17:54,985","-04:54:59,196","-36:17:54,985",,,3050,3050,3050,,11,22,
721010030100,Potiguar,UB,UBARANA,Petrobras,MAR,7-UB-10DA-RNS,7UB 0010DARNS,29/10/1975,27/11/1975,27/11/1975,"-04:55:02,587","-36:20:17,057","-04:55:02,587","-36:20:17,057",,,2652,2652,2479.85,,15.2,28.5,
721010028700,Potiguar,UB,UBARANA,Petrobras,MAR,7-UB-10D-RNS,7UB 0010D RNS,03/09/1975,05/09/1975,05/09/1975,"-04:55:02,587","-36:20:17,057","-04:55:02,587","-36:20:17,057",,,150,150,150,,15,28.5,
721010028800,Potiguar,UB,UBARANA,Petrobras,MAR,7-UB-11D-RNS,7UB 0011D RNS,13/09/1975,22/10/1975,22/10/1975,"-04:55:02,587","-36:20:17,057","-04:55:02,587","-36:20:17,057",,,2827,2827,2500.36,,15.2,28.5,
721010024900,Potiguar,UB,UBARANA,Petrobras,MAR,7-UB-6-RNS,7UB 0006 RNS,18/02/1975,03/04/1975,03/04/1975,"-04:55:02,587","-36:20:17,057","-04:55:02,587","-36:20:17,057",,,2530,2530,2530,,15.2,28.5,
721010026200,Potiguar,UB,UBARANA,Petrobras,MAR,7-UB-7D-RNS,7UB 0007D RNS,11/04/1975,30/05/1975,30/05/1975,"-04:55:02,587","-36:20:17,057","-04:55:02,587","-36:20:17,057",,,2684,2684,2493.19,,15.2,28.5,
721010027500,Potiguar,UB,UBARANA,Petrobras,MAR,7-UB-8D-RNS,7UB 0008D RNS,12/06/1975,21/07/1975,21/07/1975,"-04:55:02,587","-36:20:17,057","-04:55:02,587","-36:20:17,057",,,2739,2739,2552.14,,15.2,28.5,
721010028000,Potiguar,UB,UBARANA,Petrobras,MAR,7-UB-9D-RNS,7UB 0009D RNS,25/07/1975,29/08/1975,29/08/1975,"-04:55:02,587","-36:20:17,057","-04:55:02,587","-36:20:17,057",,,2694,2694,2499.59,,15.2,28.5,
202400284200,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-249-BA,7AG 0249 BA,15/02/1975,17/03/1975,17/03/1975,"-12:21:24,958","-38:18:52,902","-12:21:24,958","-38:18:52,902",,,1637,1637,1637,,,100.19999,SONDA CONVENCIONAL 65
202400284500,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-250-BA,7AG 0250 BA,27/02/1975,21/03/1975,21/03/1975,"-12:24:13,152","-38:21:16,124","-12:24:13,152","-38:21:16,124",,,1335,1335,1335,,,105.69999,SONDA CONVENCIONAL 43
202400285100,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-251-BA,7AG 0251 BA,28/03/1975,19/04/1975,19/04/1975,"-12:23:50,638","-38:20:58,269","-12:23:50,638","-38:20:58,269",,,1343,1343,1343,,,73,SONDA CONVENCIONAL 27
202400285400,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-252-BA,7AG 0252 BA,03/04/1975,08/05/1975,08/05/1975,"-12:24:19,075","-38:21:11,331","-12:24:19,075","-38:21:11,331",,,1547,1547,1547,,,105.9,SONDA CONVENCIONAL 65
202400286400,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-253-BA,7AG 0253 BA,06/05/1975,26/05/1975,26/05/1975,"-12:21:53,108","-38:19:05,931","-12:21:53,108","-38:19:05,931",,,1380,1380,1380,,,150.3,SONDA CONVENCIONAL 27
202400287800,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-254-BA,7AG 0254 BA,11/07/1975,27/07/1975,27/07/1975,"-12:22:04,758","-38:19:09,069","-12:22:04,758","-38:19:09,069",,,1376,1376,1376,,,134.89999,SONDA CONVENCIONAL 65
202400290100,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-255-BA,7AG 0255 BA,20/10/1975,07/11/1975,07/11/1975,"-12:24:25,832","-38:21:17,763","-12:24:25,832","-38:21:17,763",,,1300,1300,1300,,,76.9,SONDA CONVENCIONAL 53
202400291000,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-256-BA,7AG 0256 BA,21/11/1975,09/02/1976,09/02/1976,"-12:21:14,007","-38:18:42,643","-12:21:14,007","-38:18:42,643",,,1710,1710,1710,,,146,SONDA CONVENCIONAL 53
202400291400,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-257-BA,7AG 0257 BA,08/12/1975,27/12/1975,27/12/1975,"-12:23:40,326","-38:21:01,908","-12:23:40,326","-38:21:01,908",,,1342,1342,1342,,,109.19999,SONDA CONVENCIONAL 65
202400291600,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-258-BA,7AG 0258 BA,14/12/1975,03/01/1976,03/01/1976,"-12:23:58,295","-38:21:00,716","-12:23:58,295","-38:21:00,716",,,1330,1330,1330,,,91.59999,SONDA CONVENCIONAL 27
202400292000,Recôncavo,AG,ÁGUA GRANDE,3R Rio Ventura S.A,TERRA,7-AG-259-BA,7AG 0259 BA,26/12/1975,08/01/1976,08/01/1976,"-12:24:01,410","-38:21:30,519","-12:24:01,410","-38:21:30,519",,,1298,1298,1298,,,78.4,SONDA CONVENCIONAL 43
202400290600,Recôncavo,APR,APRAIÚS,Petrobras,TERRA,7-APR-6-BA,7APR 0006 BA,01/11/1975,01/12/1975,01/12/1975,"-12:16:48,510","-38:09:39,519","-12:16:48,510","-38:09:39,519",,,2087,2087,2087,,,64,SONDA CONVENCIONAL 27
202400285900,Recôncavo,AR,ARAÇÁS,Petrobras,TERRA,7-AR-138-BA,7AR 0138 BA,21/04/1975,12/06/1975,12/06/1975,"-12:07:07,086","-38:11:10,348","-12:07:07,086","-38:11:10,348",,,2833,2833,2833,,,172.89999,SONDA CONVENCIONAL 68
202400287000,Recôncavo,AR,ARAÇÁS,Petrobras,TERRA,9-AR-139-BA,9AR 0139 BA,31/05/1975,05/06/1975,05/06/1975,"-12:07:29,503","-38:10:18,782","-12:07:29,503","-38:10:18,782",,,402,402,402,,,129.6,SONDA CONVENCIONAL 43
202400287400,Recôncavo,AR,ARAÇÁS,Petrobras,TERRA,9-AR-140-BA,9AR 0140 BA,17/06/1975,27/06/1975,27/06/1975,"-12:07:44,017","-38:10:19,617","-12:07:44,017","-38:10:19,617",,,404,404,404,,,131,SONDA CONVENCIONAL 43
202400283300,Recôncavo,BA,BURACICA,Petrobras,TERRA,7-BA-127-BA,7BA 0127 BA,04/01/1975,12/01/1975,12/01/1975,"-12:12:03,227","-38:28:48,152","-12:12:03,227","-38:28:48,152",,,760,760,760,200.98,0,205.68,SONDA CONVENCIONAL 38
202400283500,Recôncavo,BA,BURACICA,Petrobras,TERRA,7-BA-128-BA,7BA 0128 BA,21/01/1975,29/01/1975,29/01/1975,"-12:11:58,368","-38:28:55,138","-12:11:58,368","-38:28:55,138",,,740,740,740,,,188.89999,SONDA CONVENCIONAL 38
202400283900,Recôncavo,BA,BURACICA,Petrobras,TERRA,7-BA-129-BA,7BA 0129 BA,05/02/1975,14/02/1975,14/02/1975,"-12:12:21,118","-38:29:40,117","-12:12:21,118","-38:29:40,117",,,761,761,761,,,212.5,SONDA CONVENCIONAL 38
