Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
08115027363,Alagoas,,ANAMBÉ,Petrobras,TERRA,7-ANB-16D-AL,7ANB16DAL,07/12/2013,28/12/2013,31/12/2013,"-09:44:30,922","-36:03:43,808","-09:44:31,302","-36:03:44,038","-09:44:41,602","-36:03:34,798",2195,2075,1850,114.09,0,123.49,SONDA CONVENCIONAL 108
08115026849,Alagoas,,PILAR,Petrobras,TERRA,7-PIR-254D-AL,7PIR254DAL,03/02/2013,23/02/2013,27/02/2013,"-09:36:26,129","-35:54:52,023","-09:36:26,282","-35:54:52,419","-09:36:28,063","-35:54:39,096",2295,2200,1950,30.4,0,39.55,SONDA CONVENCIONAL 109
08115026912,Alagoas,,PILAR,Petrobras,TERRA,7-PIR-267D-AL,7PIR267DAL,07/03/2013,30/03/2013,03/04/2013,"-09:38:30,000","-35:52:41,042","-09:38:30,019","-35:52:40,725","-09:38:39,020","-35:52:44,172",2367,2400,2100,95.81,0,104.96,SONDA CONVENCIONAL 109
08115026784,Alagoas,,PILAR,Petrobras,TERRA,7-PIR-268D-AL,7PIR268DAL,01/01/2013,21/01/2013,26/01/2013,"-09:37:09,019","-35:52:49,342","-09:37:09,240","-35:52:48,613","-09:36:46,569","-35:53:02,022",2547,2471,2050,100.36,0,109.51,SONDA CONVENCIONAL 109
20246027256,Camamu,CAL-M-314,,BP Energy,MAR,1-BP-10-BAS,PITANGA-1,16/09/2013,01/11/2013,11/12/2013,"-14:18:31,196","-38:22:20,395","-14:18:29,539","-38:22:19,103","-14:18:29,539","-38:22:19,103",5940,6725,-6700,0,2578,25,Deep Ocean Clarion
74281027120,Campos,ABL,ALBACORA LESTE,Petrobras,MAR,8-ABL-79HA-RJS,8ABL79HARJS,13/06/2013,15/06/2013,04/08/2013,"-22:06:38,922","-39:45:58,459","-22:06:39,013","-39:45:58,336","-22:06:39,013","-39:45:58,336",3146,3274.97,2355,0,1677.5,26.5,ODN TAY IV
34281026818,Campos,BC-60,JUBARTE,Petrobras,MAR,7-BAZ-8-ESS,7BAZ8ESS,12/01/2013,18/08/2013,29/11/2013,"-21:15:43,673","-39:58:12,314","-21:15:43,673","-39:58:12,314","-21:15:43,673","-39:58:12,314",4704,4704,4685,0,1448,12,S. C. LANCER
34281027298,Campos,BC-60,JUBARTE,Petrobras,MAR,7-BFR-10HP-ESS,7BFR10HPESS,10/10/2013,21/10/2013,16/06/2014,"-21:12:51,902","-39:58:15,140","-21:12:51,882","-39:58:15,097","-21:30:53,988","-39:58:06,900",4016,4010,2813,0,1451,23,LONE STAR
34281027174,Campos,BC-60,JUBARTE,Petrobras,MAR,7-BFR-12PA-ESS,7BFR12PAESS,17/07/2013,22/09/2013,19/05/2014,"-21:12:46,904","-39:57:38,415","-21:12:46,908","-39:57:38,398","-21:12:46,908","-39:57:38,398",4717,4717,4685,0,1474,32,LONE STAR
34281026898,Campos,BC-60,JUBARTE,Petrobras,MAR,7-BFR-12P-ESS,7BFR12PESS,22/02/2013,03/03/2013,13/05/2013,"-21:12:46,904","-39:57:38,415","-21:12:46,908","-39:57:38,398","-21:12:46,908","-39:57:38,398",3355,4717,4685,0,1474,32,CAROLINA
34281027060,Campos,BC-60,JUBARTE,Petrobras,MAR,8-BFR-11A-ESS,8BFR11AESS,12/05/2013,23/05/2013,15/02/2014,"-21:14:56,194","-39:58:09,105","-21:14:56,178","-39:58:09,106","-21:14:56,178","-39:58:09,106",3757,4872,4860,0,1443,19,ENSCO 6004
34281026851,Campos,BC-60,JUBARTE,Petrobras,MAR,8-BFR-11-ESS,8BFR11ESS,19/01/2013,10/05/2013,10/05/2013,"-21:14:56,194","-39:58:09,105","-21:14:56,183","-39:58:09,107","-21:14:56,183","-39:58:09,107",3830,4872,4860,0,1443,12,S. C. LANCER
34281026872,Campos,BC-60,JUBARTE,Petrobras,MAR,9-BFR-8D-ESS,9BFR8DESS,23/01/2013,17/02/2013,23/02/2013,"-21:12:46,905","-39:57:38,414","-21:12:46,908","-39:57:38,978","-21:12:48,682","-39:57:35,218",2894,2860,2830,0,1474,32,CAROLINA
34281027107,Campos,BC-60,JUBARTE,Petrobras,MAR,9-BFR-9D-ESS,9BFR9DESS,05/06/2013,30/06/2013,08/07/2013,"-21:12:51,901","-39:58:15,141","-21:12:50,100","-39:58:13,700","-21:12:51,900","-39:58:15,140",3293,3331.73,-2840,0,1451,23,LONE STAR
34281027075,Campos,BC-60,JUBARTE,Petrobras,MAR,9-CHT-11D-ESS,9CHT11DESS,19/05/2013,21/05/2013,,"-21:12:11,646","-39:57:56,461","-21:12:11,646","-39:57:56,461",,,0,3514.25,-2838,0,1464,12,S. C. LANCER
34281027306,Campos,BC-60,PIRAMBU,Petrobras,MAR,3-BRSA-1208-ESS,3PRB2ESS,30/10/2013,16/02/2014,23/04/2014,"-21:22:23,520","-39:57:42,189","-21:22:02,173","-39:57:40,791","-21:22:00,898","-39:57:39,713",5012,5076,5050,0,1417,26,OCEAN BARONESS
34281027109,Campos,C-M-101,PA-1APL1ESS-BMC30,Petro Rio Jaguar,MAR,3-APL-7D-ESS,3APL7DESS,17/06/2013,28/08/2013,02/10/2013,"-21:36:17,723","-39:52:27,351","-21:36:17,817","-39:52:27,395","-21:36:22,051","-39:52:35,328",5708,5571,5500,0,1529,28,Blackford Dolphin
74281026816,Campos,C-M-466,TUBARÃO MARTELO,Petro Rio O&G,MAR,7-TBMT-8H-RJS,7TBMT8HRJS,17/01/2013,26/02/2013,18/04/2013,"-23:08:08,481","-41:05:25,723","-23:08:08,481","-41:05:25,683","-23:07:28,019","-41:05:15,133",3964,3932.9,-1830,0,107,25,ENSCO 5002
