Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
08115028859,Alagoas,SEAL-T-30,,Imetame,TERRA,1-IMET-18-AL,1-SBD-1-AL,03/09/2016,13/09/2016,16/09/2016,"-09:03:23,055","-35:25:13,073","-09:03:23,055","-35:25:13,073","-09:03:23,055","-35:25:13,073",907,1000,-977,18,0,23,IMETAME_ENERGIA_01
08115028869,Alagoas,SEAL-T-31,,Imetame,TERRA,1-IMET-19-AL,1-FLC-1-AL,23/09/2016,02/10/2016,05/10/2016,"-09:04:08,903","-35:20:12,883","-09:04:08,903","-35:20:12,883","-09:04:08,903","-35:20:12,883",757,1000,-981,25,0,30,IMETAME_ENERGIA_01
08115028822,Alagoas,SEAL-T-62,,Imetame,TERRA,1-IMET-17-AL,1-OTM-1-AL,10/07/2016,19/08/2016,26/08/2016,"-09:15:06,088","-35:27:41,298","-09:15:06,088","-35:27:41,298","-09:15:06,088","-35:27:41,298",2533,2500,-2484,16,0,21,IMETAME_ENERGIA_01
14030028657,Amazonas,AM-T-84,,Petrobras,TERRA,1-BRSA-1338-AM,1RAN1AM,02/02/2016,13/03/2016,24/03/2016,"-02:54:46,407","-58:37:01,019","-02:54:46,407","-58:37:01,019","-02:54:46,407","-58:37:01,019",1975,1901,1865,29.8,0,36.3,QUEIROZ GALVÃO 03 (QG-03)
74281028609,Campos,C-M-539,,Equinor Energy,MAR,3-REPF-17-RJS,Gávea A1,08/01/2016,27/02/2016,04/04/2016,"-23:20:59,160","-40:10:50,090","-23:20:59,316","-40:10:50,018","-23:20:58,956","-40:10:50,143",6230,6295,-6270,0,2735.5,25,Ocean Rig Mylos
74281028896,Campos,MLS,MARLIM SUL,Petrobras,MAR,9-MLS-226D-RJS,9MLS226DRJS,29/12/2016,30/01/2017,03/02/2017,"-22:33:38,681","-40:00:47,097","-22:33:37,381","-40:00:47,088","-22:33:34,909","-40:00:23,584",3568,3902,2900,0,1263,23,LONE STAR
74281028655,Campos,,ALBACORA,Petrobras,MAR,7-AB-130HP-RJS,7AB130HPRJS,31/01/2016,26/03/2016,14/04/2016,"-22:04:42,702","-39:52:41,481","-22:04:42,703","-39:52:41,481","-22:04:42,547","-39:53:07,779",3889,4112,2925,0,962,24,NORBE VI
74281028616,Campos,,ALBACORA,Petrobras,MAR,7-AB-132HP-RJS,7AB132HPRJS,13/01/2016,05/03/2016,15/04/2016,"-22:03:41,155","-39:52:44,554","-22:03:41,123","-39:52:44,520","-22:03:42,610","-39:52:24,160",3590,3600,2615,0,982,19,Noble Dave Beard
74281028881,Campos,,MARLIM SUL,Petrobras,MAR,7-MLS-200HP-RJS,7MLS200HPRJS,04/11/2016,18/11/2016,05/12/2016,"-22:34:34,343","-40:05:02,839","-22:34:34,343","-40:05:02,839","-22:34:17,210","-40:05:11,879",3820,4007,2665,0,1095,26,LAGUNA STAR
74281028882,Campos,,MARLIM SUL,Petrobras,MAR,7-MLS-208HA-RJS,7MLS208HARJS,18/12/2016,04/01/2017,27/01/2017,"-22:39:00,617","-40:02:57,892","-22:39:00,617","-40:02:57,892","-22:38:45,675","-40:03:15,225",3912,3710,2860,0,1395,26,LAGUNA STAR
